task_name,collaboration,count,pct
"adjust machine components according to specifications such as widths, lengths, and thickness of materials and amounts of glue, cement, or adhesive required.",not_classified,19.0,100.0
"adjust or replace defective or improperly functioning circuitry or electronics components, using hand tools or soldering iron.",not_classified,28.0,100.0
adjust sales scripts to better target the needs and interests of specific individuals.,directive,15.0,27.77777777777778
adjust sales scripts to better target the needs and interests of specific individuals.,not_classified,6.0,11.11111111111111
adjust sales scripts to better target the needs and interests of specific individuals.,task iteration,33.0,61.111111111111114
"adjust, repair, or replace malfunctioning components or assemblies, using hand tools or soldering irons.",not_classified,18.0,100.0
administer construction contracts.,not_classified,24.0,100.0
administer document and system access rights and revision control to ensure security of system and integrity of master documents.,directive,26.0,40.0
administer document and system access rights and revision control to ensure security of system and integrity of master documents.,not_classified,21.0,32.30769230769231
administer document and system access rights and revision control to ensure security of system and integrity of master documents.,task iteration,18.0,27.692307692307693
"administer highway planning, construction, or maintenance.",directive,20.0,35.08771929824561
"administer highway planning, construction, or maintenance.",not_classified,10.0,17.543859649122805
"administer highway planning, construction, or maintenance.",task iteration,27.0,47.368421052631575
administer online purchasing systems.,directive,47.0,35.60606060606061
administer online purchasing systems.,feedback loop,23.0,17.424242424242426
administer online purchasing systems.,learning,37.0,28.030303030303028
administer online purchasing systems.,not_classified,3.0,2.272727272727273
administer online purchasing systems.,task iteration,22.0,16.666666666666664
administer standardized ability and achievement tests and interpret results to determine students' strengths and areas of need.,directive,16.0,35.55555555555556
administer standardized ability and achievement tests and interpret results to determine students' strengths and areas of need.,not_classified,29.0,64.44444444444444
"administer treatments or therapies, such as homeopathy, hydrotherapy, oriental or ayurvedic medicine, electrotherapy and diathermy, using physical agents including air, heat, cold, water, sound, or ultraviolet light to catalyze the body to heal itself.",directive,18.0,18.75
"administer treatments or therapies, such as homeopathy, hydrotherapy, oriental or ayurvedic medicine, electrotherapy and diathermy, using physical agents including air, heat, cold, water, sound, or ultraviolet light to catalyze the body to heal itself.",learning,60.0,62.5
"administer treatments or therapies, such as homeopathy, hydrotherapy, oriental or ayurvedic medicine, electrotherapy and diathermy, using physical agents including air, heat, cold, water, sound, or ultraviolet light to catalyze the body to heal itself.",not_classified,18.0,18.75
"administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",directive,39.0,20.967741935483872
"administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",learning,112.0,60.215053763440864
"administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",not_classified,8.0,4.301075268817205
"administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",task iteration,27.0,14.516129032258066
"administer, proctor, or score academic or diagnostic assessments.",directive,156.0,68.72246696035242
"administer, proctor, or score academic or diagnostic assessments.",learning,18.0,7.929515418502203
"administer, proctor, or score academic or diagnostic assessments.",not_classified,5.0,2.2026431718061676
"administer, proctor, or score academic or diagnostic assessments.",task iteration,19.0,8.370044052863436
"administer, proctor, or score academic or diagnostic assessments.",validation,29.0,12.77533039647577
advise and instruct teachers employed in school systems by providing activities such as in-service seminars.,not_classified,42.0,100.0
advise and teach students.,directive,146.0,21.954887218045112
advise and teach students.,learning,44.0,6.616541353383458
advise and teach students.,none,17.0,2.556390977443609
advise and teach students.,not_classified,7.0,1.0526315789473684
advise and teach students.,task iteration,366.0,55.037593984962406
advise and teach students.,validation,85.0,12.781954887218044
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",directive,45.0,14.150943396226415
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",feedback loop,65.0,20.440251572327046
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",learning,163.0,51.257861635220124
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",not_classified,3.0,0.9433962264150944
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",task iteration,23.0,7.232704402515723
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",validation,19.0,5.9748427672955975
advise athletes on the proper use of equipment.,not_classified,23.0,100.0
"advise business or other groups on local, national, or international factors affecting the buying or selling of products or services.",not_classified,37.0,100.0
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",directive,48.0,20.77922077922078
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",feedback loop,17.0,7.35930735930736
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",learning,70.0,30.303030303030305
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",not_classified,16.0,6.926406926406926
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",task iteration,80.0,34.63203463203463
advise clients about colors and types of makeup and instruct them in makeup application techniques.,directive,15.0,31.25
advise clients about colors and types of makeup and instruct them in makeup application techniques.,not_classified,33.0,68.75
advise clients about proper clothing and shoes.,not_classified,18.0,100.0
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",directive,44.0,15.770609318996415
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",feedback loop,26.0,9.31899641577061
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",learning,141.0,50.53763440860215
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",not_classified,7.0,2.5089605734767026
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",task iteration,37.0,13.261648745519713
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",validation,24.0,8.60215053763441
advise clients on financial and legal matters such as investments and taxes.,directive,132.0,14.347826086956522
advise clients on financial and legal matters such as investments and taxes.,feedback loop,31.0,3.369565217391304
advise clients on financial and legal matters such as investments and taxes.,learning,473.0,51.41304347826087
advise clients on financial and legal matters such as investments and taxes.,not_classified,10.0,1.0869565217391304
advise clients on financial and legal matters such as investments and taxes.,task iteration,196.0,21.304347826086957
advise clients on financial and legal matters such as investments and taxes.,validation,78.0,8.478260869565217
advise clients on how they could be helped by counseling.,directive,52.0,11.23110151187905
advise clients on how they could be helped by counseling.,learning,249.0,53.77969762419006
advise clients on how they could be helped by counseling.,none,91.0,19.654427645788335
advise clients on how they could be helped by counseling.,not_classified,12.0,2.591792656587473
advise clients on how they could be helped by counseling.,task iteration,28.0,6.047516198704104
advise clients on how they could be helped by counseling.,validation,31.0,6.695464362850973
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",directive,247.0,20.914479254868755
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",feedback loop,49.0,4.149026248941575
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",learning,436.0,36.91786621507197
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",not_classified,7.0,0.5927180355630821
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",task iteration,368.0,31.16003386960203
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",validation,74.0,6.265876375952582
advise clients on nail care and use of products and colors.,not_classified,29.0,100.0
advise clients on transportation and payment methods.,not_classified,24.0,100.0
"advise clients or community groups on issues related to improving general health, such as diet or exercise.",learning,17.0,80.95238095238095
"advise clients or community groups on issues related to improving general health, such as diet or exercise.",not_classified,4.0,19.047619047619047
"advise clients or community groups on issues related to sanitation or hygiene, such as flossing or hand washing.",not_classified,19.0,100.0
advise clients or community groups to ensure parental understanding of the importance of childhood immunizations and how to access immunization services.,not_classified,17.0,100.0
"advise clients or respond to inquiries about financial matters in person or via phone, email, web site, or internet chat.",not_classified,18.0,100.0
"advise construction firms or government agencies on dam or road construction, foundation design, land use, or resource management.",learning,26.0,50.98039215686274
"advise construction firms or government agencies on dam or road construction, foundation design, land use, or resource management.",not_classified,25.0,49.01960784313725
advise corporations on issues involving corporate image projects or problems.,directive,16.0,26.229508196721312
advise corporations on issues involving corporate image projects or problems.,not_classified,30.0,49.18032786885246
advise corporations on issues involving corporate image projects or problems.,validation,15.0,24.59016393442623
advise customer about or perform maintenance of software system.,learning,28.0,56.00000000000001
advise customer about or perform maintenance of software system.,not_classified,22.0,44.0
"advise customers concerning equipment operation, maintenance, or programming.",directive,40.0,22.598870056497177
"advise customers concerning equipment operation, maintenance, or programming.",feedback loop,26.0,14.689265536723164
"advise customers concerning equipment operation, maintenance, or programming.",learning,78.0,44.06779661016949
"advise customers concerning equipment operation, maintenance, or programming.",not_classified,14.0,7.909604519774012
"advise customers concerning equipment operation, maintenance, or programming.",task iteration,19.0,10.734463276836157
advise customers of necessary actions and strategies for debt repayment.,directive,21.0,20.192307692307693
advise customers of necessary actions and strategies for debt repayment.,learning,32.0,30.76923076923077
advise customers of necessary actions and strategies for debt repayment.,not_classified,16.0,15.384615384615385
advise customers of necessary actions and strategies for debt repayment.,task iteration,35.0,33.65384615384615
advise customers on plant selection or care.,directive,20.0,17.094017094017094
advise customers on plant selection or care.,feedback loop,18.0,15.384615384615385
advise customers on plant selection or care.,learning,64.0,54.700854700854705
advise customers on plant selection or care.,not_classified,15.0,12.82051282051282
advise customers on product usage to improve production.,directive,17.0,24.285714285714285
advise customers on product usage to improve production.,learning,23.0,32.857142857142854
advise customers on product usage to improve production.,not_classified,9.0,12.857142857142856
advise customers on product usage to improve production.,task iteration,21.0,30.0
advise customers on substitution or modification of parts when identical replacements are not available.,not_classified,18.0,100.0
"advise customers on the selection of medication brands, medical equipment, or healthcare supplies.",directive,15.0,32.608695652173914
"advise customers on the selection of medication brands, medical equipment, or healthcare supplies.",learning,18.0,39.130434782608695
"advise customers on the selection of medication brands, medical equipment, or healthcare supplies.",not_classified,13.0,28.26086956521739
advise customers on use and care of merchandise.,directive,25.0,25.773195876288657
advise customers on use and care of merchandise.,learning,31.0,31.958762886597935
advise customers on use and care of merchandise.,not_classified,22.0,22.68041237113402
advise customers on use and care of merchandise.,task iteration,19.0,19.587628865979383
advise dealers and distributors on policies and operating procedures to ensure functional effectiveness of business.,not_classified,24.0,100.0
"advise farmers and demonstrate techniques in areas such as feeding and health maintenance of livestock, growing and harvesting practices, and financial planning.",directive,30.0,34.883720930232556
"advise farmers and demonstrate techniques in areas such as feeding and health maintenance of livestock, growing and harvesting practices, and financial planning.",learning,22.0,25.581395348837212
"advise farmers and demonstrate techniques in areas such as feeding and health maintenance of livestock, growing and harvesting practices, and financial planning.",not_classified,8.0,9.30232558139535
"advise farmers and demonstrate techniques in areas such as feeding and health maintenance of livestock, growing and harvesting practices, and financial planning.",task iteration,26.0,30.23255813953488
advise farmers or growers of development programs or new equipment or techniques to aid in quality production.,not_classified,19.0,100.0
"advise food service managers and organizations on sanitation, safety procedures, menu development, budgeting, and planning to assist with the establishment, operation, and evaluation of food service facilities and nutrition programs.",not_classified,21.0,58.333333333333336
"advise food service managers and organizations on sanitation, safety procedures, menu development, budgeting, and planning to assist with the establishment, operation, and evaluation of food service facilities and nutrition programs.",task iteration,15.0,41.66666666666667
advise internal management or business partners on the implementation or operation of compliance programs.,not_classified,16.0,100.0
"advise licensees or other individuals or groups concerning licensing, permit, or passport regulations.",not_classified,19.0,100.0
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",directive,67.0,12.007168458781361
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",feedback loop,30.0,5.376344086021505
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",learning,178.0,31.899641577060933
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",none,15.0,2.6881720430107525
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",task iteration,209.0,37.45519713261648
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",validation,59.0,10.57347670250896
"advise management on organizing, preparing, or implementing recruiting or retention programs.",not_classified,23.0,100.0
"advise management on short-term and long-term financial objectives, policies, and actions.",not_classified,29.0,100.0
"advise managers and employees on state and federal employment regulations, collective agreements, benefit and compensation policies, personnel procedures and classification programs.",not_classified,25.0,100.0
"advise managers on organizational policy matters such as equal employment opportunity and sexual harassment, and recommend needed changes.",not_classified,35.0,100.0
advise or assist in obtaining patents or meeting other legal requirements.,directive,18.0,20.0
advise or assist in obtaining patents or meeting other legal requirements.,learning,38.0,42.22222222222222
advise or assist in obtaining patents or meeting other legal requirements.,not_classified,18.0,20.0
advise or assist in obtaining patents or meeting other legal requirements.,task iteration,16.0,17.77777777777778
advise or consult with individuals and institutions regarding issues such as the historical authenticity of materials or the customs of a specific historical period.,not_classified,17.0,100.0
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",directive,57.0,15.2
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",learning,238.0,63.46666666666667
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",not_classified,29.0,7.733333333333333
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",task iteration,51.0,13.600000000000001
advise participants in use of heat or ultraviolet treatments and hot baths.,learning,23.0,85.18518518518519
advise participants in use of heat or ultraviolet treatments and hot baths.,not_classified,4.0,14.814814814814813
advise patients about recommended courses of treatment.,not_classified,21.0,100.0
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",directive,119.0,19.162640901771336
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",feedback loop,48.0,7.729468599033816
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",learning,331.0,53.3011272141707
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",not_classified,5.0,0.8051529790660225
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",task iteration,91.0,14.653784219001611
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",validation,27.0,4.3478260869565215
"advise patients, parents or guardians, and community members concerning diet, activity, hygiene, and disease prevention.",learning,15.0,75.0
"advise patients, parents or guardians, and community members concerning diet, activity, hygiene, and disease prevention.",not_classified,5.0,25.0
"advise personnel about traffic problems, such as construction areas, accidents, congestion, weather conditions, or other hazards.",learning,22.0,50.0
"advise personnel about traffic problems, such as construction areas, accidents, congestion, weather conditions, or other hazards.",not_classified,22.0,50.0
"advise planning officials on project feasibility, cost-effectiveness, regulatory conformance, or possible alternatives.",not_classified,33.0,100.0
advise producers about improved products and techniques that could enhance their animal production efforts.,not_classified,25.0,100.0
"advise project teams on subjects such as premarket regulatory requirements, export and labeling requirements, or clinical study compliance issues.",learning,20.0,74.07407407407408
"advise project teams on subjects such as premarket regulatory requirements, export and labeling requirements, or clinical study compliance issues.",not_classified,7.0,25.925925925925924
"advise retail customers or internal users on the appropriateness of parts, supplies, or materials requested.",directive,20.0,35.714285714285715
"advise retail customers or internal users on the appropriateness of parts, supplies, or materials requested.",not_classified,36.0,64.28571428571429
advise students on academic and vocational curricula and career issues.,directive,51.0,19.921875
advise students on academic and vocational curricula and career issues.,learning,36.0,14.0625
advise students on academic and vocational curricula and career issues.,not_classified,9.0,3.515625
advise students on academic and vocational curricula and career issues.,task iteration,133.0,51.953125
advise students on academic and vocational curricula and career issues.,validation,27.0,10.546875
advise students on academic and vocational curricula and on career issues.,directive,407.0,17.20202874049028
advise students on academic and vocational curricula and on career issues.,feedback loop,37.0,1.5638207945900255
advise students on academic and vocational curricula and on career issues.,learning,478.0,20.202874049027894
advise students on academic and vocational curricula and on career issues.,none,32.0,1.3524936601859678
advise students on academic and vocational curricula and on career issues.,task iteration,1142.0,48.26711749788673
advise students on academic and vocational curricula and on career issues.,validation,270.0,11.411665257819104
"advise students on academic and vocational curricula, and on career issues.",directive,80.0,21.164021164021165
"advise students on academic and vocational curricula, and on career issues.",learning,48.0,12.698412698412698
"advise students on academic and vocational curricula, and on career issues.",not_classified,10.0,2.6455026455026456
"advise students on academic and vocational curricula, and on career issues.",task iteration,196.0,51.85185185185185
"advise students on academic and vocational curricula, and on career issues.",validation,44.0,11.64021164021164
"advise students on academic and vocational curricula, career issues, and laboratory and field research.",directive,19.0,31.666666666666664
"advise students on academic and vocational curricula, career issues, and laboratory and field research.",not_classified,17.0,28.333333333333332
"advise students on academic and vocational curricula, career issues, and laboratory and field research.",task iteration,24.0,40.0
"advise students on course selection, career decisions, and other academic and vocational concerns.",learning,15.0,25.862068965517242
"advise students on course selection, career decisions, and other academic and vocational concerns.",not_classified,19.0,32.758620689655174
"advise students on course selection, career decisions, and other academic and vocational concerns.",task iteration,24.0,41.37931034482759
"advise students on internships, prospective employers, and job placement services.",directive,36.0,26.47058823529412
"advise students on internships, prospective employers, and job placement services.",learning,30.0,22.058823529411764
"advise students on internships, prospective employers, and job placement services.",not_classified,15.0,11.029411764705882
"advise students on internships, prospective employers, and job placement services.",task iteration,55.0,40.44117647058824
"advise students on issues such as course selection, progress toward graduation, and career decisions.",directive,52.0,22.807017543859647
"advise students on issues such as course selection, progress toward graduation, and career decisions.",learning,43.0,18.859649122807017
"advise students on issues such as course selection, progress toward graduation, and career decisions.",not_classified,12.0,5.263157894736842
"advise students on issues such as course selection, progress toward graduation, and career decisions.",task iteration,87.0,38.15789473684211
"advise students on issues such as course selection, progress toward graduation, and career decisions.",validation,34.0,14.912280701754385
"aid patients in performing tasks, such as bathing or keeping beds, clothing, or living areas clean.",not_classified,15.0,100.0
"allocate print space for story text, photos, and illustrations according to space parameters and copy significance, using knowledge of layout principles.",not_classified,24.0,100.0
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,directive,17.0,32.69230769230769
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,not_classified,14.0,26.923076923076923
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,task iteration,21.0,40.38461538461539
analyze and classify risks and investments to determine their potential impacts on companies.,directive,65.0,48.87218045112782
analyze and classify risks and investments to determine their potential impacts on companies.,learning,31.0,23.308270676691727
analyze and classify risks and investments to determine their potential impacts on companies.,not_classified,16.0,12.030075187969924
analyze and classify risks and investments to determine their potential impacts on companies.,task iteration,21.0,15.789473684210526
"analyze and distill climate-related research findings to inform legislators, regulatory agencies, or other stakeholders.",not_classified,19.0,100.0
analyze and evaluate patient data or test findings to diagnose nature or extent of mental disorder.,not_classified,33.0,100.0
analyze and evaluate robotic systems or prototypes.,directive,86.0,66.66666666666666
analyze and evaluate robotic systems or prototypes.,not_classified,23.0,17.829457364341085
analyze and evaluate robotic systems or prototypes.,task iteration,20.0,15.503875968992247
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",directive,50.0,26.31578947368421
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",feedback loop,30.0,15.789473684210526
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",learning,36.0,18.947368421052634
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",not_classified,7.0,3.684210526315789
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",task iteration,38.0,20.0
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",validation,29.0,15.263157894736842
analyze and interpret data to increase the understanding of human social behavior.,directive,15.0,53.57142857142857
analyze and interpret data to increase the understanding of human social behavior.,not_classified,13.0,46.42857142857143
analyze and interpret news and information received from various sources to broadcast the information.,directive,61.0,70.11494252873564
analyze and interpret news and information received from various sources to broadcast the information.,learning,16.0,18.39080459770115
analyze and interpret news and information received from various sources to broadcast the information.,not_classified,10.0,11.494252873563218
"analyze and interpret patient, nursing, or information systems data to improve nursing services.",not_classified,28.0,100.0
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",directive,43.0,15.24822695035461
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",feedback loop,38.0,13.47517730496454
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",learning,164.0,58.156028368794324
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",not_classified,15.0,5.319148936170213
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",task iteration,22.0,7.801418439716312
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",not_classified,27.0,100.0
analyze and modify compensation and benefits policies to establish competitive programs and ensure compliance with legal requirements.,directive,26.0,37.142857142857146
analyze and modify compensation and benefits policies to establish competitive programs and ensure compliance with legal requirements.,not_classified,16.0,22.857142857142858
analyze and modify compensation and benefits policies to establish competitive programs and ensure compliance with legal requirements.,task iteration,28.0,40.0
"analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",learning,20.0,36.36363636363637
"analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",not_classified,17.0,30.909090909090907
"analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",task iteration,18.0,32.72727272727273
analyze and record personnel or operational data and write related activity reports.,not_classified,15.0,100.0
"analyze and record test data to issue reports that use charts, graphs, or narratives.",directive,103.0,56.284153005464475
"analyze and record test data to issue reports that use charts, graphs, or narratives.",not_classified,27.0,14.754098360655737
"analyze and record test data to issue reports that use charts, graphs, or narratives.",task iteration,35.0,19.12568306010929
"analyze and record test data to issue reports that use charts, graphs, or narratives.",validation,18.0,9.836065573770492
analyze and report computer network security breaches or attempted breaches.,directive,109.0,27.59493670886076
analyze and report computer network security breaches or attempted breaches.,feedback loop,64.0,16.20253164556962
analyze and report computer network security breaches or attempted breaches.,learning,113.0,28.607594936708864
analyze and report computer network security breaches or attempted breaches.,not_classified,13.0,3.2911392405063293
analyze and report computer network security breaches or attempted breaches.,task iteration,76.0,19.240506329113924
analyze and report computer network security breaches or attempted breaches.,validation,20.0,5.063291139240507
"analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",not_classified,29.0,100.0
analyze available data and consult with other scientists to determine parameters of experimentation and suitability of analytical models.,not_classified,30.0,100.0
"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",learning,19.0,45.23809523809524
"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",not_classified,23.0,54.761904761904766
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",directive,158.0,39.698492462311556
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",feedback loop,27.0,6.78391959798995
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",learning,34.0,8.542713567839195
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",not_classified,20.0,5.025125628140704
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",task iteration,159.0,39.949748743718594
analyze characteristics of animals to identify and classify them.,directive,85.0,34.0
analyze characteristics of animals to identify and classify them.,feedback loop,39.0,15.6
analyze characteristics of animals to identify and classify them.,learning,70.0,28.000000000000004
analyze characteristics of animals to identify and classify them.,not_classified,2.0,0.8
analyze characteristics of animals to identify and classify them.,task iteration,31.0,12.4
analyze characteristics of animals to identify and classify them.,validation,23.0,9.2
analyze clinical data using appropriate statistical tools.,not_classified,21.0,100.0
"analyze compensation policies, government regulations, and prevailing wage rates to develop competitive compensation plan.",directive,26.0,44.06779661016949
"analyze compensation policies, government regulations, and prevailing wage rates to develop competitive compensation plan.",not_classified,12.0,20.33898305084746
"analyze compensation policies, government regulations, and prevailing wage rates to develop competitive compensation plan.",task iteration,21.0,35.59322033898305
"analyze competitive market strategies through analysis of related product, market, or share trends.",directive,28.0,22.58064516129032
"analyze competitive market strategies through analysis of related product, market, or share trends.",learning,35.0,28.225806451612907
"analyze competitive market strategies through analysis of related product, market, or share trends.",not_classified,10.0,8.064516129032258
"analyze competitive market strategies through analysis of related product, market, or share trends.",task iteration,51.0,41.12903225806452
analyze completed police reports to determine what additional information and investigative work is needed.,not_classified,30.0,100.0
"analyze complex systems to determine potential for further development, production, interoperability, compatibility, or usefulness in a particular area, such as aviation.",not_classified,34.0,100.0
"analyze computer and information technologies to determine applicability to nursing practice, education, administration and research.",not_classified,15.0,100.0
