geo_id,collaboration,count,pct
BG,none,42.0,2.6957637997432604
BG,task iteration,328.0,21.052631578947366
BG,validation,66.0,4.2362002567394095
BH,directive,94.0,41.228070175438596
BH,feedback loop,23.0,10.087719298245613
BH,learning,42.0,18.421052631578945
BH,not_classified,15.0,6.578947368421052
BH,task iteration,54.0,23.684210526315788
BI,directive,28.0,47.45762711864407
BI,not_classified,31.0,52.54237288135594
BJ,directive,245.0,46.48956356736243
BJ,feedback loop,63.0,11.954459203036052
BJ,learning,65.0,12.333965844402277
BJ,none,19.0,3.6053130929791273
BJ,not_classified,14.0,2.6565464895635675
BJ,task iteration,121.0,22.960151802656547
BN,directive,19.0,31.147540983606557
BN,not_classified,24.0,39.34426229508197
BN,task iteration,18.0,29.508196721311474
BO,directive,420.0,41.50197628458498
BO,feedback loop,116.0,11.462450592885375
BO,learning,176.0,17.391304347826086
BO,none,15.0,1.4822134387351777
BO,task iteration,255.0,25.197628458498023
BO,validation,30.0,2.9644268774703555
BR,directive,19211.0,54.14294571895609
BR,feedback loop,3079.0,8.67763936643932
BR,learning,4330.0,12.203370723183586
BR,none,625.0,1.761456513161603
BR,task iteration,7124.0,20.077785919621217
BR,validation,1113.0,3.136801758638183
BS,directive,20.0,43.47826086956522
BS,not_classified,26.0,56.52173913043478
BT,directive,24.0,40.0
BT,learning,19.0,31.666666666666664
BT,not_classified,17.0,28.333333333333332
BW,directive,50.0,48.07692307692308
BW,learning,18.0,17.307692307692307
BW,not_classified,16.0,15.384615384615385
BW,task iteration,20.0,19.230769230769234
BZ,directive,16.0,42.10526315789473
BZ,not_classified,22.0,57.89473684210527
CA,directive,7038.0,34.45608538137668
CA,feedback loop,2262.0,11.07412121805542
CA,learning,4895.0,23.9645549789484
CA,none,469.0,2.2960932145305004
CA,task iteration,4675.0,22.887496328209146
CA,validation,1087.0,5.321648878879859
CG,directive,61.0,50.83333333333333
CG,learning,18.0,15.0
CG,not_classified,15.0,12.5
CG,task iteration,26.0,21.666666666666668
CH,directive,1485.0,34.44676409185804
CH,feedback loop,506.0,11.737415912781257
CH,learning,1085.0,25.1681744374855
CH,none,66.0,1.5309672929714684
CH,task iteration,953.0,22.10623985154257
CH,validation,216.0,5.010438413361169
CI,directive,447.0,47.6038338658147
CI,feedback loop,102.0,10.86261980830671
CI,learning,144.0,15.335463258785943
CI,none,18.0,1.9169329073482428
CI,task iteration,201.0,21.405750798722046
CI,validation,27.0,2.8753993610223643
CL,directive,1578.0,38.347509113001216
CL,feedback loop,469.0,11.397326852976914
CL,learning,788.0,19.149453219927096
CL,none,93.0,2.2600243013365735
CL,task iteration,986.0,23.961117861482382
CL,validation,201.0,4.884568651275821
CM,directive,455.0,48.559231590181426
CM,feedback loop,88.0,9.391675560298825
CM,learning,131.0,13.980789754535753
CM,none,37.0,3.9487726787620065
CM,task iteration,203.0,21.66488794023479
CM,validation,23.0,2.454642475987193
CO,directive,3316.0,41.72118772018118
CO,feedback loop,732.0,9.209864116758933
CO,learning,1486.0,18.696527428283847
CO,none,156.0,1.9627579265223956
CO,task iteration,1993.0,25.075490689481633
CO,validation,265.0,3.3341721187720186
CR,directive,481.0,39.71924029727498
CR,feedback loop,149.0,12.303881090008257
CR,learning,205.0,16.928158546655656
CR,none,22.0,1.8166804293971925
CR,task iteration,296.0,24.44260941370768
CR,validation,58.0,4.789430222956235
CV,directive,18.0,45.0
CV,not_classified,22.0,55.00000000000001
CW,directive,17.0,58.620689655172406
CW,not_classified,12.0,41.37931034482759
CY,directive,201.0,34.241908006814306
CY,feedback loop,67.0,11.41396933560477
CY,learning,118.0,20.10221465076661
CY,not_classified,14.0,2.385008517887564
CY,task iteration,148.0,25.2129471890971
CY,validation,39.0,6.643952299829642
CZ,directive,1040.0,33.580884727155315
CZ,feedback loop,376.0,12.140781401356152
CZ,learning,875.0,28.25314820794317
CZ,none,68.0,2.195673232160155
CZ,task iteration,585.0,18.889247659024864
CZ,validation,153.0,4.940264772360349
DE,directive,8308.0,33.04299407389731
DE,feedback loop,3020.0,12.011295390367101
DE,learning,6635.0,26.389054607644276
DE,none,516.0,2.0522610666984846
DE,task iteration,5410.0,21.516923199300003
DE,validation,1254.0,4.987471662092829
DK,directive,720.0,31.551270815074496
DK,feedback loop,277.0,12.138475021910605
DK,learning,606.0,26.555652936021033
DK,none,22.0,0.9640666082383873
DK,task iteration,522.0,22.87467134092901
DK,validation,135.0,5.9158632778264675
DO,directive,497.0,43.94341290893015
DO,feedback loop,124.0,10.963748894783377
DO,learning,191.0,16.887709991158268
DO,none,22.0,1.9451812555260832
DO,task iteration,252.0,22.281167108753316
DO,validation,45.0,3.978779840848806
DZ,directive,812.0,41.4708886618999
DZ,feedback loop,226.0,11.542390194075587
DZ,learning,361.0,18.437180796731358
DZ,none,62.0,3.1664964249233916
DZ,task iteration,427.0,21.80796731358529
DZ,validation,70.0,3.575076608784474
EC,directive,1429.0,46.97567389875082
EC,feedback loop,262.0,8.61275476660092
EC,learning,449.0,14.760026298487839
EC,none,40.0,1.314924391847469
EC,task iteration,727.0,23.898750821827743
EC,validation,135.0,4.437869822485207
EE,directive,247.0,35.23537803138373
EE,feedback loop,101.0,14.407988587731813
EE,learning,167.0,23.823109843081312
EE,not_classified,11.0,1.5691868758915835
EE,task iteration,148.0,21.112696148359486
EE,validation,27.0,3.851640513552068
EG,directive,2371.0,44.10342261904761
EG,feedback loop,729.0,13.560267857142858
EG,learning,832.0,15.476190476190476
EG,none,133.0,2.473958333333333
EG,task iteration,1113.0,20.703125
EG,validation,198.0,3.6830357142857144
ES,directive,3788.0,35.7966357966358
ES,feedback loop,1425.0,13.466263466263467
ES,learning,2320.0,21.924021924021925
ES,none,247.0,2.334152334152334
ES,task iteration,2330.0,22.01852201852202
ES,validation,472.0,4.46040446040446
FI,directive,534.0,31.26463700234192
FI,feedback loop,210.0,12.295081967213115
FI,learning,472.0,27.634660421545664
FI,none,38.0,2.224824355971897
FI,task iteration,348.0,20.374707259953162
FI,validation,106.0,6.206088992974239
FJ,directive,24.0,40.67796610169492
FJ,not_classified,13.0,22.033898305084744
FJ,task iteration,22.0,37.28813559322034
FR,directive,7645.0,35.868443276719525
FR,feedback loop,2576.0,12.085952894810923
FR,learning,4798.0,22.511025616965373
FR,none,450.0,2.111288355071784
FR,task iteration,4889.0,22.93797503987989
FR,validation,956.0,4.485314816552501
GA,directive,55.0,47.82608695652174
GA,learning,15.0,13.043478260869565
GA,not_classified,15.0,13.043478260869565
GA,task iteration,30.0,26.08695652173913
GB,directive,10594.0,34.76406116689637
GB,feedback loop,3003.0,9.854302027958258
GB,learning,7052.0,23.14103826212509
GB,none,586.0,1.922950712082431
GB,task iteration,7541.0,24.74568484609831
GB,validation,1698.0,5.571962984839535
GE,directive,475.0,35.580524344569284
GE,feedback loop,163.0,12.209737827715356
GE,learning,295.0,22.09737827715356
GE,none,34.0,2.546816479400749
GE,task iteration,313.0,23.44569288389513
GE,validation,55.0,4.119850187265917
GH,directive,930.0,49.15433403805497
GH,feedback loop,174.0,9.19661733615222
GH,learning,319.0,16.86046511627907
GH,none,54.0,2.854122621564482
GH,task iteration,372.0,19.661733615221987
GH,validation,43.0,2.272727272727273
GM,directive,21.0,43.75
GM,not_classified,27.0,56.25
GN,directive,42.0,54.54545454545454
GN,not_classified,35.0,45.45454545454545
GR,directive,780.0,35.64899451553931
GR,feedback loop,251.0,11.471663619744058
GR,learning,537.0,24.542961608775137
GR,none,47.0,2.1480804387568555
GR,task iteration,458.0,20.93235831809872
GR,validation,115.0,5.255941499085924
GT,directive,459.0,41.12903225806452
GT,feedback loop,116.0,10.39426523297491
GT,learning,227.0,20.340501792114697
GT,not_classified,10.0,0.8960573476702508
GT,task iteration,262.0,23.476702508960575
GT,validation,42.0,3.763440860215054
GY,directive,17.0,54.83870967741935
GY,not_classified,14.0,45.16129032258064
HN,directive,186.0,42.956120092378754
HN,feedback loop,43.0,9.930715935334874
HN,learning,66.0,15.242494226327944
HN,not_classified,7.0,1.6166281755196306
HN,task iteration,105.0,24.249422632794456
HN,validation,26.0,6.0046189376443415
HR,directive,325.0,36.11111111111111
HR,feedback loop,110.0,12.222222222222221
HR,learning,226.0,25.11111111111111
HR,none,22.0,2.4444444444444446
HR,task iteration,180.0,20.0
HR,validation,37.0,4.111111111111112
HT,directive,65.0,48.148148148148145
HT,feedback loop,19.0,14.074074074074074
HT,learning,22.0,16.296296296296298
HT,not_classified,5.0,3.7037037037037033
HT,task iteration,24.0,17.77777777777778
HU,directive,499.0,32.74278215223097
HU,feedback loop,223.0,14.63254593175853
HU,learning,382.0,25.065616797900265
HU,none,42.0,2.7559055118110236
HU,task iteration,305.0,20.01312335958005
HU,validation,73.0,4.790026246719161
ID,directive,8230.0,45.64614531336661
ID,feedback loop,1464.0,8.119800332778702
ID,learning,3040.0,16.860787576261785
ID,none,313.0,1.7359955629506378
ID,task iteration,4394.0,24.37049362174154
ID,validation,589.0,3.266777592900721
IE,directive,763.0,36.73567645642754
IE,feedback loop,187.0,9.003370245546462
IE,learning,523.0,25.180548868560425
IE,none,42.0,2.0221473278767452
IE,task iteration,455.0,21.906596051998072
IE,validation,107.0,5.151661049590756
IL,directive,3801.0,34.74088291746641
IL,feedback loop,1113.0,10.17274472168906
IL,learning,2572.0,23.507906041495293
IL,none,257.0,2.348962617676629
IL,task iteration,2640.0,24.129421442281327
IL,validation,558.0,5.1000822593912805
IM,directive,19.0,45.23809523809524
IM,not_classified,23.0,54.761904761904766
IN,directive,30271.0,43.89391566614466
IN,feedback loop,8929.0,12.947334841366509
IN,learning,9813.0,14.229163041586915
IN,none,1732.0,2.5114552520155446
IN,task iteration,15842.0,22.97140537091816
IN,validation,2377.0,3.446725827968215
IQ,directive,1057.0,37.21830985915493
IQ,feedback loop,174.0,6.126760563380282
IQ,learning,938.0,33.028169014084504
IQ,none,120.0,4.225352112676056
IQ,task iteration,449.0,15.809859154929578
IQ,validation,102.0,3.591549295774648
IS,directive,65.0,32.663316582914575
IS,feedback loop,19.0,9.547738693467336
IS,learning,48.0,24.120603015075375
IS,not_classified,19.0,9.547738693467336
IS,task iteration,48.0,24.120603015075375
IT,directive,5163.0,35.89654453173886
IT,feedback loop,1616.0,11.235486338037962
IT,learning,3393.0,23.590349718417578
IT,none,255.0,1.772926371410693
IT,task iteration,3241.0,22.533546548008065
IT,validation,715.0,4.971146492386846
JE,directive,16.0,51.61290322580645
JE,not_classified,15.0,48.38709677419355
JM,directive,143.0,46.12903225806452
JM,feedback loop,44.0,14.193548387096774
JM,learning,47.0,15.161290322580644
JM,not_classified,14.0,4.516129032258064
JM,task iteration,62.0,20.0
JO,directive,358.0,40.089585666293395
JO,feedback loop,133.0,14.893617021276595
JO,learning,158.0,17.69316909294513
JO,none,29.0,3.2474804031354982
JO,task iteration,185.0,20.716685330347147
JO,validation,30.0,3.3594624860022395
JP,directive,12345.0,34.9736528981812
JP,feedback loop,2607.0,7.38568757436682
JP,learning,9822.0,27.825939146693862
JP,none,804.0,2.2777494475607685
JP,task iteration,7729.0,21.896424726613407
JP,validation,1991.0,5.6405462065839425
KE,directive,1841.0,45.28905289052891
KE,feedback loop,428.0,10.52890528905289
KE,learning,558.0,13.726937269372694
KE,none,110.0,2.706027060270603
KE,task iteration,1006.0,24.747847478474785
KE,validation,122.0,3.0012300123001228
KG,directive,109.0,39.492753623188406
KG,feedback loop,37.0,13.405797101449277
KG,learning,50.0,18.115942028985508
KG,not_classified,25.0,9.057971014492754
KG,task iteration,55.0,19.92753623188406
KH,directive,342.0,46.65757162346521
KH,feedback loop,95.0,12.96043656207367
KH,learning,123.0,16.780354706684857
KH,none,18.0,2.455661664392906
KH,task iteration,129.0,17.598908594815825
KH,validation,26.0,3.547066848567531
KR,directive,12259.0,34.742808558877705
KR,feedback loop,3129.0,8.86779084596854
KR,learning,7899.0,22.386283123140142
KR,none,727.0,2.0603655944452317
KR,task iteration,9465.0,26.82442964432478
KR,validation,1806.0,5.118322233243588
KW,directive,140.0,40.69767441860465
KW,feedback loop,47.0,13.662790697674417
KW,learning,62.0,18.023255813953487
KW,not_classified,22.0,6.395348837209303
KW,task iteration,73.0,21.22093023255814
KY,directive,17.0,48.57142857142857
KY,not_classified,18.0,51.42857142857142
KZ,directive,486.0,35.44857768052516
KZ,feedback loop,186.0,13.566739606126916
KZ,learning,332.0,24.215900802334062
KZ,none,33.0,2.4070021881838075
KZ,task iteration,262.0,19.11013858497447
KZ,validation,72.0,5.25164113785558
LA,directive,186.0,48.818897637795274
LA,feedback loop,41.0,10.761154855643044
LA,learning,73.0,19.160104986876643
LA,not_classified,20.0,5.2493438320209975
LA,task iteration,61.0,16.010498687664043
LB,directive,260.0,37.249283667621775
LB,feedback loop,106.0,15.18624641833811
LB,learning,114.0,16.332378223495702
LB,none,18.0,2.5787965616045847
LB,task iteration,160.0,22.922636103151863
LB,validation,40.0,5.730659025787966
LC,directive,18.0,45.0
LC,not_classified,22.0,55.00000000000001
LK,directive,1801.0,47.457180500658765
LK,feedback loop,413.0,10.88274044795784
LK,learning,561.0,14.782608695652174
LK,none,111.0,2.924901185770751
LK,task iteration,777.0,20.474308300395258
LK,validation,132.0,3.4782608695652173
LR,directive,20.0,55.55555555555556
LR,not_classified,16.0,44.44444444444444
LS,directive,25.0,45.45454545454545
LS,not_classified,30.0,54.54545454545454
LT,directive,339.0,32.44019138755981
LT,feedback loop,132.0,12.631578947368421
LT,learning,297.0,28.421052631578945
LT,none,18.0,1.7224880382775118
LT,task iteration,213.0,20.382775119617225
LT,validation,46.0,4.401913875598086
LU,directive,120.0,36.03603603603604
LU,feedback loop,43.0,12.912912912912914
LU,learning,70.0,21.02102102102102
LU,not_classified,21.0,6.306306306306306
LU,task iteration,79.0,23.723723723723726
LV,directive,216.0,33.48837209302326
LV,feedback loop,98.0,15.193798449612403
LV,learning,159.0,24.651162790697676
LV,not_classified,9.0,1.3953488372093024
LV,task iteration,130.0,20.155038759689923
LV,validation,33.0,5.116279069767442
MA,directive,2007.0,41.424148606811144
MA,feedback loop,690.0,14.241486068111456
MA,learning,749.0,15.45923632610939
MA,none,138.0,2.848297213622291
MA,task iteration,1086.0,22.41486068111455
MA,validation,175.0,3.611971104231166
MD,directive,175.0,35.496957403651116
MD,feedback loop,79.0,16.024340770791078
MD,learning,100.0,20.28397565922921
MD,not_classified,13.0,2.636916835699797
MD,task iteration,102.0,20.689655172413794
MD,validation,24.0,4.86815415821501
ME,directive,74.0,33.33333333333333
ME,feedback loop,30.0,13.513513513513514
ME,learning,47.0,21.17117117117117
ME,not_classified,3.0,1.3513513513513513
ME,task iteration,52.0,23.423423423423422
ME,validation,16.0,7.207207207207207
MG,directive,225.0,38.59348198970841
MG,feedback loop,84.0,14.408233276157805
MG,learning,79.0,13.550600343053173
MG,none,26.0,4.459691252144083
MG,not_classified,14.0,2.401372212692967
MG,task iteration,155.0,26.58662092624357
MK,directive,117.0,35.45454545454545
MK,feedback loop,57.0,17.272727272727273
MK,learning,66.0,20.0
MK,not_classified,21.0,6.363636363636363
MK,task iteration,69.0,20.909090909090907
MN,directive,79.0,44.38202247191011
MN,feedback loop,18.0,10.112359550561797
MN,learning,35.0,19.662921348314608
MN,not_classified,12.0,6.741573033707865
MN,task iteration,34.0,19.101123595505616
MQ,directive,26.0,46.42857142857143
MQ,not_classified,30.0,53.57142857142857
MR,directive,29.0,43.28358208955223
MR,feedback loop,15.0,22.388059701492537
MR,not_classified,23.0,34.32835820895522
MT,directive,109.0,38.515901060070675
MT,feedback loop,29.0,10.247349823321555
MT,learning,54.0,19.081272084805654
MT,not_classified,19.0,6.713780918727916
MT,task iteration,72.0,25.4416961130742
MU,directive,134.0,42.94871794871795
MU,feedback loop,19.0,6.089743589743589
MU,learning,60.0,19.230769230769234
MU,not_classified,17.0,5.448717948717949
MU,task iteration,82.0,26.282051282051285
MV,directive,68.0,42.76729559748428
MV,feedback loop,16.0,10.062893081761008
MV,learning,25.0,15.723270440251572
MV,not_classified,6.0,3.7735849056603774
MV,task iteration,44.0,27.67295597484277
MW,directive,95.0,48.96907216494845
MW,feedback loop,17.0,8.762886597938143
MW,learning,24.0,12.371134020618557
MW,not_classified,11.0,5.670103092783505
MW,task iteration,47.0,24.22680412371134
MX,directive,3801.0,41.44134321849106
MX,feedback loop,981.0,10.695595290013085
MX,learning,1853.0,20.202791103358045
MX,none,153.0,1.6681203663323159
MX,task iteration,2044.0,22.28521587440035
MX,validation,340.0,3.7069341474051463
MY,directive,1834.0,37.574267568121286
MY,feedback loop,539.0,11.042819094447859
MY,learning,938.0,19.21737348903913
MY,none,113.0,2.315099364884245
MY,task iteration,1184.0,24.257324318787134
MY,validation,273.0,5.593116164720344
MZ,directive,253.0,55.84988962472406
MZ,feedback loop,29.0,6.401766004415011
MZ,learning,76.0,16.777041942604857
MZ,none,16.0,3.532008830022075
MZ,not_classified,10.0,2.207505518763797
MZ,task iteration,69.0,15.2317880794702
NA,directive,84.0,46.927374301675975
NA,feedback loop,16.0,8.938547486033519
NA,learning,22.0,12.290502793296088
NA,not_classified,12.0,6.70391061452514
NA,task iteration,45.0,25.139664804469277
NC,directive,22.0,46.808510638297875
NC,not_classified,25.0,53.191489361702125
NE,directive,33.0,46.478873239436616
NE,not_classified,23.0,32.3943661971831
NE,task iteration,15.0,21.12676056338028
NG,directive,3179.0,46.37490882567469
NG,feedback loop,702.0,10.24070021881838
NG,learning,888.0,12.954048140043763
NG,none,198.0,2.888402625820569
NG,task iteration,1645.0,23.99708242159008
NG,validation,243.0,3.5448577680525166
NL,directive,2535.0,32.70123839009288
NL,feedback loop,871.0,11.235810113519092
NL,learning,2059.0,26.560887512899896
NL,none,142.0,1.8317853457172344
NL,task iteration,1756.0,22.65221878224974
NL,validation,389.0,5.018059855521155
NO,directive,673.0,31.507490636704123
NO,feedback loop,240.0,11.235955056179774
NO,learning,603.0,28.230337078651687
NO,none,55.0,2.5749063670411987
NO,task iteration,440.0,20.59925093632959
NO,validation,125.0,5.8520599250936325
NP,directive,902.0,42.487046632124354
NP,feedback loop,272.0,12.81205840791333
NP,learning,330.0,15.544041450777202
NP,none,51.0,2.402260951483749
NP,task iteration,500.0,23.551577955723033
NP,validation,68.0,3.2030146019783325
NZ,directive,1310.0,35.91993419248698
NZ,feedback loop,353.0,9.679188374006033
NZ,learning,791.0,21.689059500959694
NZ,none,68.0,1.8645462023581023
NZ,task iteration,905.0,24.814916369618864
NZ,validation,220.0,6.032355360570332
OM,directive,123.0,41.41414141414141
OM,feedback loop,35.0,11.784511784511785
OM,learning,63.0,21.21212121212121
OM,not_classified,18.0,6.0606060606060606
OM,task iteration,58.0,19.52861952861953
PA,directive,298.0,42.38975817923186
PA,feedback loop,75.0,10.668563300142248
PA,learning,125.0,17.78093883357041
PA,none,15.0,2.1337126600284493
PA,task iteration,168.0,23.897581792318633
PA,validation,22.0,3.1294452347083923
PE,directive,2137.0,42.23320158102767
PE,feedback loop,466.0,9.209486166007904
PE,learning,933.0,18.438735177865613
PE,none,113.0,2.233201581027668
PE,task iteration,1253.0,24.762845849802375
PE,validation,158.0,3.122529644268775
PF,directive,21.0,35.0
PF,not_classified,18.0,30.0
PF,task iteration,21.0,35.0
PG,directive,29.0,42.64705882352941
PG,not_classified,18.0,26.47058823529412
PG,task iteration,21.0,30.88235294117647
PH,directive,3762.0,41.45454545454545
PH,feedback loop,860.0,9.476584022038567
PH,learning,1368.0,15.074380165289256
PH,none,180.0,1.9834710743801653
PH,task iteration,2562.0,28.231404958677686
PH,validation,343.0,3.7796143250688705
PK,directive,4492.0,48.48877374784111
PK,feedback loop,1309.0,14.129965457685664
PK,learning,1000.0,10.79447322970639
PK,none,211.0,2.2776338514680483
PK,task iteration,1985.0,21.427029360967182
PK,validation,267.0,2.8821243523316062
PL,directive,3348.0,33.57400722021661
PL,feedback loop,1171.0,11.742880064179703
PL,learning,2241.0,22.47292418772563
PL,none,199.0,1.99558764540714
PL,task iteration,1917.0,19.223826714801444
PL,validation,1096.0,10.990774167669475
PR,directive,174.0,39.189189189189186
PR,feedback loop,40.0,9.00900900900901
PR,learning,97.0,21.846846846846844
PR,not_classified,10.0,2.2522522522522523
PR,task iteration,98.0,22.07207207207207
PR,validation,25.0,5.63063063063063
PS,directive,118.0,38.43648208469055
PS,feedback loop,48.0,15.63517915309446
PS,learning,49.0,15.960912052117262
PS,not_classified,6.0,1.9543973941368076
PS,task iteration,68.0,22.149837133550488
PS,validation,18.0,5.863192182410423
PT,directive,1253.0,35.586481113320076
PT,feedback loop,427.0,12.127236580516898
PT,learning,768.0,21.811985231468334
PT,none,75.0,2.1300766827605795
PT,task iteration,808.0,22.94802612894064
PT,validation,190.0,5.396194262993468
PY,directive,342.0,50.51698670605613
PY,feedback loop,52.0,7.680945347119645
PY,learning,101.0,14.918759231905465
PY,not_classified,12.0,1.7725258493353029
PY,task iteration,142.0,20.974889217134415
PY,validation,28.0,4.13589364844904
QA,directive,191.0,40.12605042016807
QA,feedback loop,59.0,12.394957983193278
QA,learning,70.0,14.705882352941178
QA,not_classified,9.0,1.8907563025210083
QA,task iteration,120.0,25.210084033613445
QA,validation,27.0,5.6722689075630255
RE,directive,55.0,34.375
RE,feedback loop,24.0,15.0
RE,learning,29.0,18.125
RE,not_classified,7.0,4.375
RE,task iteration,45.0,28.125
RO,directive,1178.0,35.40727382025849
RO,feedback loop,455.0,13.675984370303576
RO,learning,782.0,23.504658851818455
RO,none,71.0,2.1340547039374815
RO,task iteration,692.0,20.799519086263903
RO,validation,149.0,4.478509167418094
RS,directive,531.0,34.50292397660819
RS,feedback loop,201.0,13.060428849902534
RS,learning,375.0,24.366471734892787
RS,none,37.0,2.4041585445094213
RS,task iteration,333.0,21.637426900584796
RS,validation,62.0,4.028589993502274
RW,directive,301.0,46.094946401225116
RW,feedback loop,88.0,13.476263399693721
RW,learning,79.0,12.098009188361408
RW,none,20.0,3.0627871362940278
RW,not_classified,13.0,1.9908116385911179
RW,task iteration,152.0,23.27718223583461
SA,directive,1116.0,39.94273443092341
SA,feedback loop,388.0,13.886900501073729
SA,learning,496.0,17.752326413743734
SA,none,86.0,3.0780243378668573
SA,task iteration,603.0,21.581961345740876
SA,validation,105.0,3.758052970651396
SE,directive,1227.0,32.503311258278146
SE,feedback loop,507.0,13.43046357615894
SE,learning,1024.0,27.125827814569536
SE,none,81.0,2.1456953642384105
SE,task iteration,753.0,19.94701986754967
SE,validation,183.0,4.847682119205298
SG,directive,1893.0,35.218604651162785
SG,feedback loop,496.0,9.227906976744187
SG,learning,1298.0,24.148837209302325
SG,none,102.0,1.8976744186046512
SG,task iteration,1302.0,24.223255813953486
SG,validation,284.0,5.283720930232558
SI,directive,218.0,37.39279588336192
SI,feedback loop,69.0,11.83533447684391
SI,learning,142.0,24.356775300171527
SI,not_classified,8.0,1.3722126929674099
SI,task iteration,123.0,21.09777015437393
SI,validation,23.0,3.9451114922813035
SK,directive,333.0,36.87707641196013
SK,feedback loop,120.0,13.2890365448505
SK,learning,215.0,23.809523809523807
SK,none,19.0,2.104097452934662
SK,task iteration,174.0,19.269102990033225
SK,validation,42.0,4.651162790697675
SL,directive,32.0,59.25925925925925
SL,not_classified,22.0,40.74074074074074
SN,directive,369.0,44.565217391304344
SN,feedback loop,106.0,12.80193236714976
SN,learning,122.0,14.734299516908212
SN,none,26.0,3.140096618357488
SN,task iteration,177.0,21.3768115942029
SN,validation,28.0,3.3816425120772946
SV,directive,207.0,46.72686230248307
SV,feedback loop,63.0,14.221218961625281
SV,learning,70.0,15.80135440180587
SV,not_classified,18.0,4.063205417607223
SV,task iteration,85.0,19.187358916478555
SZ,directive,15.0,37.5
SZ,not_classified,10.0,25.0
SZ,task iteration,15.0,37.5
TD,directive,40.0,59.70149253731343
TD,not_classified,27.0,40.298507462686565
TG,directive,68.0,42.76729559748428
TG,feedback loop,16.0,10.062893081761008
TG,learning,20.0,12.578616352201259
TG,not_classified,6.0,3.7735849056603774
TG,task iteration,49.0,30.81761006289308
TH,directive,5378.0,44.01342172027171
TH,feedback loop,1069.0,8.748670103936492
TH,learning,2294.0,18.77404042884033
TH,none,292.0,2.3897209264260577
TH,task iteration,2680.0,21.93305507815697
TH,validation,506.0,4.141091742368443
TJ,directive,40.0,40.816326530612244
TJ,learning,23.0,23.46938775510204
TJ,not_classified,17.0,17.346938775510203
TJ,task iteration,18.0,18.367346938775512
TL,directive,16.0,47.05882352941176
TL,not_classified,18.0,52.94117647058824
TN,directive,783.0,41.51643690349947
TN,feedback loop,326.0,17.28525980911983
TN,learning,231.0,12.248144220572641
TN,none,54.0,2.863202545068929
TN,task iteration,427.0,22.64050901378579
TN,validation,65.0,3.4464475079533403
TR,directive,3706.0,35.62776389155932
TR,feedback loop,1791.0,17.217842722553357
