task_name,collaboration,count,pct
"administer treatments or therapies, such as homeopathy, hydrotherapy, oriental or ayurvedic medicine, electrotherapy and diathermy, using physical agents including air, heat, cold, water, sound, or ultraviolet light to catalyze the body to heal itself.",not_classified,20.0,22.47191011235955
"administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",directive,57.0,25.44642857142857
"administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",learning,120.0,53.57142857142857
"administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",not_classified,18.0,8.035714285714286
"administer, dispense, or prescribe natural medicines such as food or botanical extracts, herbs, dietary supplements, vitamins, nutraceuticals, and amino acids.",task iteration,29.0,12.946428571428573
"administer, proctor, or score academic or diagnostic assessments.",directive,131.0,70.8108108108108
"administer, proctor, or score academic or diagnostic assessments.",not_classified,23.0,12.432432432432433
"administer, proctor, or score academic or diagnostic assessments.",validation,31.0,16.756756756756758
advise and instruct teachers employed in school systems by providing activities such as in-service seminars.,not_classified,26.0,100.0
advise and teach students.,directive,51.0,28.49162011173184
advise and teach students.,learning,16.0,8.938547486033519
advise and teach students.,not_classified,28.0,15.64245810055866
advise and teach students.,task iteration,84.0,46.927374301675975
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",directive,89.0,30.689655172413794
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",feedback loop,28.0,9.655172413793103
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",learning,128.0,44.13793103448276
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",not_classified,25.0,8.620689655172415
"advise animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options.",validation,20.0,6.896551724137931
"advise business or other groups on local, national, or international factors affecting the buying or selling of products or services.",directive,34.0,40.476190476190474
"advise business or other groups on local, national, or international factors affecting the buying or selling of products or services.",learning,25.0,29.761904761904763
"advise business or other groups on local, national, or international factors affecting the buying or selling of products or services.",not_classified,9.0,10.714285714285714
"advise business or other groups on local, national, or international factors affecting the buying or selling of products or services.",task iteration,16.0,19.047619047619047
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",directive,70.0,35.53299492385787
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",feedback loop,15.0,7.614213197969544
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",learning,48.0,24.36548223350254
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",not_classified,13.0,6.598984771573605
"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",task iteration,51.0,25.888324873096447
advise clients about colors and types of makeup and instruct them in makeup application techniques.,not_classified,20.0,100.0
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",directive,87.0,25.816023738872403
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",learning,146.0,43.32344213649852
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",not_classified,15.0,4.451038575667656
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",task iteration,60.0,17.804154302670625
"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",validation,29.0,8.605341246290802
advise clients on financial and legal matters such as investments and taxes.,directive,243.0,26.270270270270267
advise clients on financial and legal matters such as investments and taxes.,feedback loop,16.0,1.7297297297297298
advise clients on financial and legal matters such as investments and taxes.,learning,472.0,51.027027027027025
advise clients on financial and legal matters such as investments and taxes.,not_classified,8.0,0.8648648648648649
advise clients on financial and legal matters such as investments and taxes.,task iteration,143.0,15.45945945945946
advise clients on financial and legal matters such as investments and taxes.,validation,43.0,4.648648648648648
advise clients on how they could be helped by counseling.,directive,88.0,16.05839416058394
advise clients on how they could be helped by counseling.,learning,312.0,56.934306569343065
advise clients on how they could be helped by counseling.,none,61.0,11.13138686131387
advise clients on how they could be helped by counseling.,not_classified,14.0,2.5547445255474455
advise clients on how they could be helped by counseling.,task iteration,45.0,8.211678832116789
advise clients on how they could be helped by counseling.,validation,28.0,5.109489051094891
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",directive,281.0,32.75058275058275
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",feedback loop,26.0,3.0303030303030303
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",learning,300.0,34.96503496503497
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",not_classified,7.0,0.8158508158508158
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",task iteration,212.0,24.708624708624708
"advise clients on market conditions, prices, mortgages, legal requirements and related matters.",validation,32.0,3.7296037296037294
advise clients on nail care and use of products and colors.,not_classified,21.0,100.0
advise clients on transportation and payment methods.,not_classified,26.0,100.0
"advise clients or respond to inquiries about financial matters in person or via phone, email, web site, or internet chat.",not_classified,22.0,100.0
"advise construction firms or government agencies on dam or road construction, foundation design, land use, or resource management.",not_classified,28.0,100.0
advise corporations on issues involving corporate image projects or problems.,directive,30.0,29.7029702970297
advise corporations on issues involving corporate image projects or problems.,not_classified,18.0,17.82178217821782
advise corporations on issues involving corporate image projects or problems.,task iteration,27.0,26.732673267326735
advise corporations on issues involving corporate image projects or problems.,validation,26.0,25.742574257425744
advise customer about or perform maintenance of software system.,learning,24.0,54.54545454545454
advise customer about or perform maintenance of software system.,not_classified,20.0,45.45454545454545
"advise customers concerning equipment operation, maintenance, or programming.",directive,16.0,20.77922077922078
"advise customers concerning equipment operation, maintenance, or programming.",learning,32.0,41.55844155844156
"advise customers concerning equipment operation, maintenance, or programming.",not_classified,29.0,37.66233766233766
advise customers of necessary actions and strategies for debt repayment.,directive,16.0,25.806451612903224
advise customers of necessary actions and strategies for debt repayment.,learning,18.0,29.03225806451613
advise customers of necessary actions and strategies for debt repayment.,not_classified,10.0,16.129032258064516
advise customers of necessary actions and strategies for debt repayment.,task iteration,18.0,29.03225806451613
advise customers on plant selection or care.,directive,39.0,31.70731707317073
advise customers on plant selection or care.,learning,48.0,39.02439024390244
advise customers on plant selection or care.,not_classified,21.0,17.073170731707318
advise customers on plant selection or care.,task iteration,15.0,12.195121951219512
advise customers on product usage to improve production.,not_classified,19.0,100.0
"advise customers on the selection of medication brands, medical equipment, or healthcare supplies.",not_classified,28.0,100.0
advise customers on use and care of merchandise.,directive,18.0,39.130434782608695
advise customers on use and care of merchandise.,learning,15.0,32.608695652173914
advise customers on use and care of merchandise.,not_classified,13.0,28.26086956521739
"advise farmers and demonstrate techniques in areas such as feeding and health maintenance of livestock, growing and harvesting practices, and financial planning.",directive,19.0,35.18518518518518
"advise farmers and demonstrate techniques in areas such as feeding and health maintenance of livestock, growing and harvesting practices, and financial planning.",learning,21.0,38.88888888888889
"advise farmers and demonstrate techniques in areas such as feeding and health maintenance of livestock, growing and harvesting practices, and financial planning.",not_classified,14.0,25.925925925925924
advise farmers or growers of development programs or new equipment or techniques to aid in quality production.,not_classified,21.0,100.0
advise internal management or business partners on the implementation or operation of compliance programs.,not_classified,22.0,100.0
"advise land users, such as farmers or ranchers, on plans, problems, or alternative conservation solutions.",not_classified,17.0,100.0
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",directive,102.0,20.647773279352226
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",learning,159.0,32.18623481781376
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",not_classified,18.0,3.643724696356275
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",task iteration,174.0,35.22267206477733
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",validation,41.0,8.299595141700406
"advise management on organizing, preparing, or implementing recruiting or retention programs.",not_classified,24.0,100.0
"advise management on short-term and long-term financial objectives, policies, and actions.",not_classified,19.0,100.0
"advise management regarding customer satisfaction, product performance, or suggestions for product improvements.",not_classified,17.0,100.0
"advise managers and employees on state and federal employment regulations, collective agreements, benefit and compensation policies, personnel procedures and classification programs.",not_classified,21.0,100.0
"advise managers on organizational policy matters such as equal employment opportunity and sexual harassment, and recommend needed changes.",not_classified,17.0,100.0
advise or assist in obtaining patents or meeting other legal requirements.,directive,39.0,21.910112359550563
advise or assist in obtaining patents or meeting other legal requirements.,learning,86.0,48.31460674157304
advise or assist in obtaining patents or meeting other legal requirements.,not_classified,5.0,2.8089887640449436
advise or assist in obtaining patents or meeting other legal requirements.,task iteration,21.0,11.797752808988763
advise or assist in obtaining patents or meeting other legal requirements.,validation,27.0,15.168539325842698
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",directive,36.0,17.733990147783253
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",learning,139.0,68.4729064039409
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",not_classified,28.0,13.793103448275861
advise other physicians on the treatment of neurological problems.,not_classified,15.0,100.0
advise participants in use of heat or ultraviolet treatments and hot baths.,learning,16.0,72.72727272727273
advise participants in use of heat or ultraviolet treatments and hot baths.,not_classified,6.0,27.27272727272727
"advise patients and community members concerning diet, activity, hygiene, and disease prevention.",learning,19.0,65.51724137931035
"advise patients and community members concerning diet, activity, hygiene, and disease prevention.",not_classified,10.0,34.48275862068966
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",directive,138.0,24.642857142857146
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",feedback loop,23.0,4.107142857142857
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",learning,305.0,54.46428571428571
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",not_classified,6.0,1.0714285714285714
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",task iteration,62.0,11.071428571428571
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",validation,26.0,4.642857142857143
"advise patients, parents or guardians, and community members concerning diet, activity, hygiene, and disease prevention.",not_classified,21.0,100.0
"advise personnel about traffic problems, such as construction areas, accidents, congestion, weather conditions, or other hazards.",not_classified,25.0,100.0
advise producers about improved products and techniques that could enhance their animal production efforts.,not_classified,15.0,100.0
"advise project teams on subjects such as premarket regulatory requirements, export and labeling requirements, or clinical study compliance issues.",learning,31.0,83.78378378378379
"advise project teams on subjects such as premarket regulatory requirements, export and labeling requirements, or clinical study compliance issues.",not_classified,6.0,16.216216216216218
"advise retail customers or internal users on the appropriateness of parts, supplies, or materials requested.",directive,15.0,35.714285714285715
"advise retail customers or internal users on the appropriateness of parts, supplies, or materials requested.",not_classified,27.0,64.28571428571429
"advise retail managers on compliance with applicable codes, laws, regulations, or standards.",not_classified,15.0,100.0
advise students on academic and vocational curricula and career issues.,directive,66.0,28.695652173913043
advise students on academic and vocational curricula and career issues.,learning,49.0,21.304347826086957
advise students on academic and vocational curricula and career issues.,not_classified,8.0,3.4782608695652173
advise students on academic and vocational curricula and career issues.,task iteration,90.0,39.130434782608695
advise students on academic and vocational curricula and career issues.,validation,17.0,7.391304347826087
advise students on academic and vocational curricula and on career issues.,directive,155.0,21.648044692737432
advise students on academic and vocational curricula and on career issues.,learning,229.0,31.98324022346369
advise students on academic and vocational curricula and on career issues.,not_classified,23.0,3.212290502793296
advise students on academic and vocational curricula and on career issues.,task iteration,247.0,34.497206703910614
advise students on academic and vocational curricula and on career issues.,validation,62.0,8.659217877094973
"advise students on academic and vocational curricula, and on career issues.",directive,85.0,33.46456692913386
"advise students on academic and vocational curricula, and on career issues.",learning,46.0,18.11023622047244
"advise students on academic and vocational curricula, and on career issues.",not_classified,6.0,2.3622047244094486
"advise students on academic and vocational curricula, and on career issues.",task iteration,96.0,37.79527559055118
"advise students on academic and vocational curricula, and on career issues.",validation,21.0,8.267716535433072
"advise students on academic and vocational curricula, career issues, and laboratory and field research.",directive,45.0,24.193548387096776
"advise students on academic and vocational curricula, career issues, and laboratory and field research.",learning,42.0,22.58064516129032
"advise students on academic and vocational curricula, career issues, and laboratory and field research.",not_classified,23.0,12.365591397849462
"advise students on academic and vocational curricula, career issues, and laboratory and field research.",task iteration,76.0,40.86021505376344
"advise students on course selection, career decisions, and other academic and vocational concerns.",directive,30.0,23.4375
"advise students on course selection, career decisions, and other academic and vocational concerns.",learning,37.0,28.90625
"advise students on course selection, career decisions, and other academic and vocational concerns.",not_classified,18.0,14.0625
"advise students on course selection, career decisions, and other academic and vocational concerns.",task iteration,43.0,33.59375
"advise students on internships, prospective employers, and job placement services.",not_classified,27.0,100.0
"advise students on issues such as course selection, progress toward graduation, and career decisions.",directive,32.0,32.98969072164948
"advise students on issues such as course selection, progress toward graduation, and career decisions.",learning,24.0,24.742268041237114
"advise students on issues such as course selection, progress toward graduation, and career decisions.",not_classified,14.0,14.432989690721648
"advise students on issues such as course selection, progress toward graduation, and career decisions.",task iteration,27.0,27.835051546391753
advocate for accessible health care that minimizes environmental health risks.,not_classified,21.0,100.0
"align, adjust, or calibrate equipment according to specifications.",directive,16.0,25.396825396825395
"align, adjust, or calibrate equipment according to specifications.",learning,17.0,26.984126984126984
"align, adjust, or calibrate equipment according to specifications.",not_classified,12.0,19.047619047619047
"align, adjust, or calibrate equipment according to specifications.",task iteration,18.0,28.57142857142857
"allocate print space for story text, photos, and illustrations according to space parameters and copy significance, using knowledge of layout principles.",not_classified,15.0,100.0
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,directive,21.0,36.84210526315789
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,not_classified,18.0,31.57894736842105
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,task iteration,18.0,31.57894736842105
analyze and classify risks and investments to determine their potential impacts on companies.,directive,23.0,32.3943661971831
analyze and classify risks and investments to determine their potential impacts on companies.,learning,22.0,30.985915492957744
analyze and classify risks and investments to determine their potential impacts on companies.,not_classified,26.0,36.61971830985916
"analyze and distill climate-related research findings to inform legislators, regulatory agencies, or other stakeholders.",not_classified,15.0,100.0
analyze and evaluate patient data or test findings to diagnose nature or extent of mental disorder.,not_classified,30.0,100.0
analyze and evaluate robotic systems or prototypes.,not_classified,20.0,100.0
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",directive,133.0,30.36529680365297
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",feedback loop,29.0,6.621004566210045
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",learning,148.0,33.789954337899545
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",none,16.0,3.65296803652968
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",task iteration,52.0,11.87214611872146
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",validation,60.0,13.698630136986301
analyze and interpret data to increase the understanding of human social behavior.,directive,31.0,41.891891891891895
analyze and interpret data to increase the understanding of human social behavior.,learning,15.0,20.27027027027027
analyze and interpret data to increase the understanding of human social behavior.,not_classified,12.0,16.216216216216218
analyze and interpret data to increase the understanding of human social behavior.,task iteration,16.0,21.62162162162162
"analyze and interpret patient, nursing, or information systems data to improve nursing services.",not_classified,17.0,100.0
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",directive,102.0,15.620214395099541
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",feedback loop,53.0,8.116385911179174
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",learning,425.0,65.08422664624808
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",not_classified,3.0,0.45941807044410415
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",task iteration,37.0,5.66615620214395
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",validation,33.0,5.053598774885145
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",directive,59.0,38.311688311688314
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",learning,40.0,25.97402597402597
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",not_classified,21.0,13.636363636363635
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",validation,34.0,22.07792207792208
"analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",not_classified,26.0,100.0
"analyze and record test data to issue reports that use charts, graphs, or narratives.",directive,170.0,44.04145077720207
"analyze and record test data to issue reports that use charts, graphs, or narratives.",feedback loop,39.0,10.103626943005182
"analyze and record test data to issue reports that use charts, graphs, or narratives.",learning,43.0,11.139896373056994
"analyze and record test data to issue reports that use charts, graphs, or narratives.",not_classified,5.0,1.2953367875647668
"analyze and record test data to issue reports that use charts, graphs, or narratives.",task iteration,67.0,17.357512953367877
"analyze and record test data to issue reports that use charts, graphs, or narratives.",validation,62.0,16.06217616580311
analyze and report computer network security breaches or attempted breaches.,directive,64.0,30.476190476190478
analyze and report computer network security breaches or attempted breaches.,learning,75.0,35.714285714285715
analyze and report computer network security breaches or attempted breaches.,not_classified,18.0,8.571428571428571
analyze and report computer network security breaches or attempted breaches.,task iteration,29.0,13.80952380952381
analyze and report computer network security breaches or attempted breaches.,validation,24.0,11.428571428571429
"analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",not_classified,20.0,100.0
analyze available data and consult with other scientists to determine parameters of experimentation and suitability of analytical models.,directive,18.0,24.324324324324326
analyze available data and consult with other scientists to determine parameters of experimentation and suitability of analytical models.,learning,31.0,41.891891891891895
analyze available data and consult with other scientists to determine parameters of experimentation and suitability of analytical models.,not_classified,25.0,33.78378378378378
"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",not_classified,28.0,100.0
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",directive,115.0,40.49295774647887
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",learning,28.0,9.859154929577464
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",not_classified,21.0,7.394366197183098
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",task iteration,120.0,42.25352112676056
analyze characteristics of animals to identify and classify them.,directive,537.0,41.403238242097146
analyze characteristics of animals to identify and classify them.,feedback loop,163.0,12.567463377023902
analyze characteristics of animals to identify and classify them.,learning,352.0,27.139552814186587
analyze characteristics of animals to identify and classify them.,none,26.0,2.004626060138782
analyze characteristics of animals to identify and classify them.,task iteration,132.0,10.17733230531997
analyze characteristics of animals to identify and classify them.,validation,87.0,6.707787201233615
analyze clinical data using appropriate statistical tools.,not_classified,23.0,100.0
"analyze compensation policies, government regulations, and prevailing wage rates to develop competitive compensation plan.",not_classified,21.0,100.0
"analyze competitive market strategies through analysis of related product, market, or share trends.",directive,46.0,31.944444444444443
"analyze competitive market strategies through analysis of related product, market, or share trends.",learning,38.0,26.38888888888889
"analyze competitive market strategies through analysis of related product, market, or share trends.",not_classified,14.0,9.722222222222223
"analyze competitive market strategies through analysis of related product, market, or share trends.",task iteration,46.0,31.944444444444443
analyze completed police reports to determine what additional information and investigative work is needed.,not_classified,15.0,100.0
"analyze complex systems to determine potential for further development, production, interoperability, compatibility, or usefulness in a particular area, such as aviation.",directive,32.0,16.75392670157068
"analyze complex systems to determine potential for further development, production, interoperability, compatibility, or usefulness in a particular area, such as aviation.",learning,102.0,53.403141361256544
"analyze complex systems to determine potential for further development, production, interoperability, compatibility, or usefulness in a particular area, such as aviation.",not_classified,9.0,4.712041884816754
"analyze complex systems to determine potential for further development, production, interoperability, compatibility, or usefulness in a particular area, such as aviation.",task iteration,33.0,17.277486910994764
"analyze complex systems to determine potential for further development, production, interoperability, compatibility, or usefulness in a particular area, such as aviation.",validation,15.0,7.853403141361256
"analyze computer and information technologies to determine applicability to nursing practice, education, administration and research.",not_classified,22.0,100.0
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",directive,76.0,37.073170731707314
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",learning,81.0,39.51219512195122
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",not_classified,10.0,4.878048780487805
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",task iteration,23.0,11.219512195121952
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",validation,15.0,7.317073170731707
analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,not_classified,25.0,100.0
analyze customer bills and utility rate structures to select optimal rate structures for customers.,not_classified,21.0,100.0
"analyze data from surveys, old records, or case studies, using statistical software.",directive,51.0,39.84375
"analyze data from surveys, old records, or case studies, using statistical software.",learning,24.0,18.75
"analyze data from surveys, old records, or case studies, using statistical software.",not_classified,23.0,17.96875
"analyze data from surveys, old records, or case studies, using statistical software.",task iteration,30.0,23.4375
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",directive,55.0,20.522388059701495
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",learning,155.0,57.83582089552238
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",not_classified,6.0,2.2388059701492535
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",task iteration,28.0,10.44776119402985
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",validation,24.0,8.955223880597014
analyze data to determine answers to questions from customers or members of the public.,directive,43.0,56.57894736842105
analyze data to determine answers to questions from customers or members of the public.,not_classified,33.0,43.42105263157895
analyze data to determine feasibility of product proposals.,directive,39.0,33.33333333333333
analyze data to determine feasibility of product proposals.,not_classified,19.0,16.23931623931624
analyze data to determine feasibility of product proposals.,task iteration,42.0,35.8974358974359
analyze data to determine feasibility of product proposals.,validation,17.0,14.529914529914532
analyze data to determine the effectiveness of treatments or therapy approaches.,not_classified,22.0,100.0
"analyze determinants responsible for specific inherited traits, and devise methods for altering traits or producing new traits.",learning,20.0,57.14285714285714
"analyze determinants responsible for specific inherited traits, and devise methods for altering traits or producing new traits.",not_classified,15.0,42.857142857142854
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,directive,55.0,20.912547528517113
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,learning,127.0,48.28897338403042
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,not_classified,7.0,2.6615969581749046
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,task iteration,43.0,16.34980988593156
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,validation,31.0,11.787072243346007
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",directive,31.0,33.69565217391305
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",learning,25.0,27.173913043478258
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",not_classified,11.0,11.956521739130435
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",task iteration,25.0,27.173913043478258
analyze employment-related data and prepare required reports.,directive,18.0,66.66666666666666
