task_name,count,pct
advise producers about improved products and techniques that could enhance their animal production efforts.,25.0,0.0025003125390673834
"advise project teams on subjects such as premarket regulatory requirements, export and labeling requirements, or clinical study compliance issues.",27.0,0.002700337542192774
"advise retail customers or internal users on the appropriateness of parts, supplies, or materials requested.",56.0,0.005600700087510939
advise students on academic and vocational curricula and career issues.,256.0,0.025603200400050007
advise students on academic and vocational curricula and on career issues.,2366.0,0.23662957869733714
"advise students on academic and vocational curricula, and on career issues.",378.0,0.037804725590698834
"advise students on academic and vocational curricula, career issues, and laboratory and field research.",60.0,0.006000750093761721
"advise students on course selection, career decisions, and other academic and vocational concerns.",58.0,0.00580072509063633
"advise students on internships, prospective employers, and job placement services.",136.0,0.013601700212526567
"advise students on issues such as course selection, progress toward graduation, and career decisions.",228.0,0.02280285035629454
"aid patients in performing tasks, such as bathing or keeping beds, clothing, or living areas clean.",15.0,0.0015001875234404302
"allocate print space for story text, photos, and illustrations according to space parameters and copy significance, using knowledge of layout principles.",24.0,0.002400300037504688
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,52.0,0.005200650081260158
analyze and classify risks and investments to determine their potential impacts on companies.,133.0,0.013301662707838478
"analyze and distill climate-related research findings to inform legislators, regulatory agencies, or other stakeholders.",19.0,0.0019002375296912114
analyze and evaluate patient data or test findings to diagnose nature or extent of mental disorder.,33.0,0.003300412551568946
analyze and evaluate robotic systems or prototypes.,129.0,0.012901612701587697
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",190.0,0.01900237529691211
analyze and interpret data to increase the understanding of human social behavior.,28.0,0.0028003500437554694
analyze and interpret news and information received from various sources to broadcast the information.,87.0,0.008701087635954495
"analyze and interpret patient, nursing, or information systems data to improve nursing services.",28.0,0.0028003500437554694
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",282.0,0.028203525440680083
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",27.0,0.002700337542192774
analyze and modify compensation and benefits policies to establish competitive programs and ensure compliance with legal requirements.,70.0,0.007000875109388674
"analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",55.0,0.005500687585948244
analyze and record personnel or operational data and write related activity reports.,15.0,0.0015001875234404302
"analyze and record test data to issue reports that use charts, graphs, or narratives.",183.0,0.018302287785973245
analyze and report computer network security breaches or attempted breaches.,395.0,0.03950493811726466
"analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",29.0,0.002900362545318165
analyze available data and consult with other scientists to determine parameters of experimentation and suitability of analytical models.,30.0,0.0030003750468808603
"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",42.0,0.004200525065633205
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",398.0,0.039804975621952746
analyze characteristics of animals to identify and classify them.,250.0,0.025003125390673835
analyze clinical data using appropriate statistical tools.,21.0,0.0021002625328166023
"analyze compensation policies, government regulations, and prevailing wage rates to develop competitive compensation plan.",59.0,0.005900737592199025
"analyze competitive market strategies through analysis of related product, market, or share trends.",124.0,0.012401550193774221
analyze completed police reports to determine what additional information and investigative work is needed.,30.0,0.0030003750468808603
"analyze complex systems to determine potential for further development, production, interoperability, compatibility, or usefulness in a particular area, such as aviation.",34.0,0.0034004250531316418
"analyze computer and information technologies to determine applicability to nursing practice, education, administration and research.",15.0,0.0015001875234404302
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",158.0,0.015801975246905863
analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,48.0,0.004800600075009376
analyze customer bills and utility rate structures to select optimal rate structures for customers.,22.0,0.0022002750343792974
"analyze data from surveys, old records, or case studies, using statistical software.",104.0,0.010401300162520315
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",204.0,0.020402550318789847
analyze data to assess distance learning program status or to inform decisions for distance learning programs.,43.0,0.0043005375671959
analyze data to determine answers to questions from customers or members of the public.,72.0,0.007200900112514064
analyze data to determine feasibility of product proposals.,49.0,0.004900612576572072
"analyze data to determine validity, quality, and scientific significance and to interpret correlations between human activities and environmental effects.",16.0,0.0016002000250031254
"analyze determinants responsible for specific inherited traits, and devise methods for altering traits or producing new traits.",68.0,0.0068008501062632835
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,82.0,0.008201025128141018
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",31.0,0.0031003875484435553
analyze employment-related data and prepare required reports.,23.0,0.002300287535941993
analyze energy bills including utility rates or tariffs to gather historical energy usage data.,23.0,0.002300287535941993
analyze equipment performance records to assess equipment functioning.,76.0,0.007600950118764846
analyze equipment performance records to determine the need for repair or replacement.,18.0,0.001800225028128516
analyze existing development or manufacturing procedures and suggest improvements.,17.0,0.0017002125265658209
"analyze expenditures and other financial information to develop plans, policies, or budgets for increasing profits or improving services.",49.0,0.004900612576572072
analyze experimental data and interpret results to write reports and summaries of findings.,1165.0,0.11651456432054007
analyze financial activities of establishments or departments and provide input into budget planning and preparation processes.,34.0,0.0034004250531316418
"analyze financial data such as income growth, quality of management, and market share to determine expected profitability of loans.",19.0,0.0019002375296912114
analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,858.0,0.08581072634079259
analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.,86.0,0.0086010751343918
analyze genetic information to identify patients or families at risk for specific disorders or syndromes.,18.0,0.001800225028128516
"analyze geographic distributions of physical and cultural phenomena on local, regional, continental, or global scales.",24.0,0.002400300037504688
"analyze geographic information systems (gis) data to identify spatial relationships or display results of analyses, using maps, graphs, or tabular data.",41.0,0.004100512564070509
analyze information gathered by investigation and report findings and recommendations.,48.0,0.004800600075009376
analyze information obtained from management to conceptualize and define operational problems.,527.0,0.05270658832354045
"analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling and information engineering.",262.0,0.02620327540942618
"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",1188.0,0.11881485185648206
"analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.",118.0,0.01180147518439805
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",1949.0,0.1949243655456932
analyze laboratory findings to check the accuracy of the results.,27.0,0.002700337542192774
"analyze large molecular datasets such as raw microarray data, genomic sequence data, and proteomics data for clinical or basic research purposes.",383.0,0.038304788098512316
analyze market conditions to determine optimum times to execute securities transactions.,161.0,0.01610201275159395
"analyze network data to determine network usage, disk space availability, or server function.",53.0,0.005300662582822853
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",2314.0,0.23142892861607703
"analyze or interpret logistics data involving customer service, forecasting, procurement, manufacturing, inventory, transportation, or warehousing.",50.0,0.005000625078134767
"analyze or manipulate bioinformatics data using software packages, statistical applications, or data mining techniques.",22.0,0.0022002750343792974
analyze or synthesize client data to draw conclusions or make recommendations for art therapy.,20.0,0.002000250031253907
analyze or synthesize client data to draw conclusions or make recommendations for therapy.,128.0,0.012801600200025003
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",1670.0,0.1670208776097012
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",324.0,0.032404050506313294
analyze patrons' hair and other physical features to determine and recommend beauty treatment or suggest hair styles.,258.0,0.025803225403175395
analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,411.0,0.04110513814226779
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",121.0,0.012101512689086137
analyze physical findings and medical histories to make diagnoses according to oriental medicine traditions.,47.0,0.004700587573446681
analyze potential loan markets and develop referral networks to locate prospects for loans.,44.0,0.004400550068758595
analyze potential loan markets to find opportunities to promote loans and financial services.,68.0,0.0068008501062632835
"analyze price proposals, financial reports, and other data and information to determine reasonable prices.",27.0,0.002700337542192774
analyze problems to develop solutions involving computer hardware and software.,75.0,0.00750093761720215
"analyze recipes to assign prices to menu items, based on food, labor, and overhead costs.",57.0,0.005700712589073635
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",473.0,0.047305913239154895
"analyze regional energy markets, including energy pricing, market structures, energy generation competition, and energy transmission constraints.",32.0,0.003200400050006251
"analyze research data to determine its significance, using computers.",134.0,0.013401675209401175
analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,17.0,0.0017002125265658209
analyze system performance or operational requirements.,626.0,0.06260782597824728
analyze target companies or investment opportunities to inform investment decisions.,523.0,0.05230653831728966
analyze technology trends to identify markets for future product development or to improve sales of existing products.,44.0,0.004400550068758595
"analyze test data, making computations as necessary, to determine test results.",240.0,0.024003000375046882
analyze test results and develop a treatment plan.,23.0,0.002300287535941993
"analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.",25.0,0.0025003125390673834
analyze the effectiveness of marketing tactics or channels.,29.0,0.002900362545318165
"analyze the efficiency of water delivery structures, such as dams, tainter gates, canals, pipes, penstocks, or cofferdams.",18.0,0.001800225028128516
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",76.0,0.007600950118764846
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",218.0,0.021802725340667583
"analyze the probable outcomes of cases, using knowledge of legal precedents.",52.0,0.005200650081260158
"analyze training needs to design employee development, language training and health and safety programs.",27.0,0.002700337542192774
analyze training needs to develop new training programs or modify and improve existing programs.,38.0,0.003800475059382423
"analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",40.0,0.004000500062507814
analyze user needs and recommend appropriate hardware.,84.0,0.00840105013126641
analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,4643.0,0.4643580447555944
"analyze, estimate, or report production costs.",26.0,0.002600325040630079
"analyze, interpret, or create graphical representations of energy data, using engineering software.",287.0,0.02870358794849356
"analyze, interpret, or disseminate system performance data.",206.0,0.02060257532191524
answer applicants' questions about benefits and claim procedures.,89.0,0.008901112639079885
answer clients' questions about the purposes and details of financial plans and strategies.,527.0,0.05270658832354045
"answer clients' questions regarding construction work, financing, maintenance, repairs, and appraisals.",85.0,0.008501062632829104
"answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",38.0,0.003800475059382423
answer customers' questions about merchandise and advise customers on merchandise selection.,285.0,0.028503562945368172
answer customers' questions about postal services and regulations.,36.0,0.003600450056257032
"answer customers' questions about products, prices, availability, or credit terms.",2860.0,0.2860357544693087
"answer customers' questions about products, prices, availability, product uses, and credit terms.",1258.0,0.12581572696587073
"answer customers' questions, and explain available services such as deposit accounts, bonds, and securities.",64.0,0.006400800100012502
"answer customers' questions, and provide information on procedures or policies.",5251.0,0.5251656457057132
"answer incoming calls, greeting callers, providing information, transferring calls or taking messages as necessary.",35.0,0.003500437554694337
"answer inquiries concerning the progress of medical cases, within the limits of confidentiality laws.",20.0,0.002000250031253907
"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",394.0,0.03940492561570196
"answer inquiries from the general public regarding judicial procedures, court appearances, trial dates, adjournments, outstanding warrants, summonses, subpoenas, witness fees, or payment of fines.",53.0,0.005300662582822853
answer inquiries from the public concerning animal control operations.,150.0,0.0150018752344043
"answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints.",55.0,0.005500687585948244
"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",155.0,0.015501937742217777
"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",828.0,0.08281035129391173
"answer passengers' questions about flights, aircraft, weather, travel routes and services, arrival times, or schedules.",50.0,0.005000625078134767
answer questions about game rules and casino policies.,30.0,0.0030003750468808603
answer questions about game rules or casino policies.,22.0,0.0022002750343792974
answer questions about product features and benefits.,928.0,0.09281160145018127
answer questions about records or files.,133.0,0.013301662707838478
answer questions and provide future tax planning to clients.,34.0,0.0034004250531316418
"answer questions from passengers concerning train rules, stations, and timetable information.",51.0,0.005100637579697462
answer questions from taxpayers and assist them in completing tax forms.,48.0,0.004800600075009376
answer questions from the public and media.,38.0,0.003800475059382423
"answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",131.0,0.01310163770471309
"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",207.0,0.020702587823477933
"answer questions regarding mail regulations and procedures, postage rates, and post office boxes.",22.0,0.0022002750343792974
answer questions regarding the store and its merchandise.,174.0,0.01740217527190899
"answer routine telephone or in-person reference inquiries, referring patrons to librarians for further assistance, when necessary.",17.0,0.0017002125265658209
answer telephone calls and respond to inquiries or transfer calls.,19.0,0.0019002375296912114
"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",345.0,0.03450431303912989
answer telephones to provide information and receive orders.,20.0,0.002000250031253907
"answer telephones, and route calls or deliver messages.",21.0,0.0021002625328166023
"answer telephones, direct calls, and take messages.",96.0,0.009601200150018752
"answer telephones, responding to questions or requests.",140.0,0.014001750218777347
answer user inquiries regarding computer software or hardware operation to resolve problems.,259.0,0.025903237904738093
"apply elements of music theory to create musical and tonal structures, including harmonies and melodies.",46.0,0.004600575071883986
apply finger and hand pressure to specific points of the body.,25.0,0.0025003125390673834
"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",125.0,0.012501562695336917
"apply nanotechnology to improve the performance or reduce the environmental impact of energy products, such as fuel cells or solar cells.",18.0,0.001800225028128516
"apply relevant laws, regulations, policies, or precedents to reach conclusions.",59.0,0.005900737592199025
apply selected research findings to practice.,22.0,0.0022002750343792974
"apply standardized mathematical formulas, principles, and methodology to the solution of technological problems involving engineering or physical science.",29.0,0.002900362545318165
"apply story development, directing, cinematography, and editing to animation to create storyboards that show the flow of the animation and map out key scenes and characters.",24.0,0.002400300037504688
"apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",16.0,0.0016002000250031254
"appoint individuals to faculty positions, and evaluate their performance.",22.0,0.0022002750343792974
"appraise property values, assessing income potential when relevant.",172.0,0.0172021502687836
"appraise, evaluate, and inventory real property and equipment, recording information such as the description, value, and location of property.",52.0,0.005200650081260158
"arrange and conduct sports-related activities, such as training camps, skill-improvement courses, clinics, and pre-season try-outs.",29.0,0.002900362545318165
"arrange and mount typeset material and illustrations into paste-ups for printing reproduction, based on artists' or editors' layouts.",20.0,0.002000250031253907
"arrange conference, meeting, or travel reservations for office personnel.",94.0,0.009401175146893362
"arrange financing of deals from sources such as financial institutions, agencies, or public or private companies.",44.0,0.004400550068758595
arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,321.0,0.0321040130016252
arrange for copyright permissions.,18.0,0.001800225028128516
"arrange for debt repayment or establish repayment schedules, based on customers' financial situations.",33.0,0.003300412551568946
arrange for financing of property purchases.,16.0,0.0016002000250031254
"arrange for tour or expedition details such as accommodations, transportation, equipment, and the availability of medical personnel.",20.0,0.002000250031253907
"arrange for typing, duplication, and distribution of material.",18.0,0.001800225028128516
arrange interviews with people who can provide information about a story.,15.0,0.0015001875234404302
arrange merchandise and sales promotion displays or issue sales promotion materials to customers.,24.0,0.002400300037504688
"arrange music composed by others, changing the music to achieve desired effects.",41.0,0.004100512564070509
"arrange tours, taxis, or restaurant reservations for customers.",64.0,0.006400800100012502
"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",52.0,0.005200650081260158
ask questions that will help clients identify their feelings and behaviors.,206.0,0.02060257532191524
"assemble and compile documents for loan closings, such as title abstracts, insurance forms, loan forms, and tax receipts.",38.0,0.003800475059382423
"assemble and fasten material together to construct wood or metal framework of structure, using bolts, nails, or screws.",16.0,0.0016002000250031254
"assemble and fasten materials to make frameworks or props, using hand tools and wood screws, nails, dowel pins, or glue.",15.0,0.0015001875234404302
"assemble and issue required documentation, such as tickets, travel insurance policies, and itineraries.",16.0,0.0016002000250031254
assemble documentation packages and produce drawing sets which are checked by an engineer or an architect.,45.0,0.00450056257032129
"assemble, position, and mount heating or cooling equipment, following blueprints or manufacturer's specifications.",15.0,0.0015001875234404302
"assess an individual child's needs, limitations, and potential, using observation, review of school records, and consultation with parents and school personnel.",18.0,0.001800225028128516
"assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",27.0,0.002700337542192774
"assess cost effectiveness of products, projects or services, tracking actual costs relative to bids as the project develops.",46.0,0.004600575071883986
"assess current or future customer needs and priorities through communicating directly with customers, conducting surveys, or other methods.",17.0,0.0017002125265658209
"assess effectiveness and efficiency of instruction according to ease of instructional technology use and student learning, knowledge transfer, and satisfaction.",18.0,0.001800225028128516
assess employee performance.,19.0,0.0019002375296912114
assess existing facilities' needs for new or modified telecommunications systems.,21.0,0.0021002625328166023
assess nature and extent of illness or injury to establish and prioritize medical procedures.,15.0,0.0015001875234404302
"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",441.0,0.04410551318914864
assess patients for risk of suicide attempts.,202.0,0.02020252531566446
assess patients' general physical appearance to make diagnoses.,47.0,0.004700587573446681
assess patients' mental and physical status based on the presenting symptoms and complaints.,32.0,0.003200400050006251
"assess patients' psychosocial status and needs, including areas such as sleep patterns, anxiety, grief, anger, and support systems.",16.0,0.0016002000250031254
"assess performance following athletic competition, identifying strengths and weaknesses and making adjustments to improve future performance.",45.0,0.00450056257032129
"assess project feasibility by analyzing technology, resource needs, and market demand.",75.0,0.00750093761720215
assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,173.0,0.017302162770346293
"assess staffing needs and recruit staff, using methods such as newspaper advertisements or attendance at job fairs.",28.0,0.0028003500437554694
assess students' dancing abilities to determine where improvement or change is needed.,20.0,0.002000250031253907
assess students' progress throughout tutoring sessions.,15.0,0.0015001875234404302
"assess the identity, strength, or purity of medications.",164.0,0.016402050256282035
assess the nature and level of threats so that the scope of the problem can be determined.,81.0,0.008101012626578323
assess the usefulness of pre-developed application packages and adapt them to a user environment.,3219.0,0.3219402425303163
"assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.",32.0,0.003200400050006251
assign and grade class work and homework.,103.0,0.01030128766095762
assign or schedule tasks to meet work priorities and goals.,54.0,0.005400675084385548
assist clients in obtaining insurance reimbursements.,15.0,0.0015001875234404302
"assist cooks and kitchen staff with various tasks as needed, and provide cooks with needed items.",29.0,0.002900362545318165
assist customers by providing information and resolving their complaints.,722.0,0.07220902612826603
"assist customers, such as responding to customer complaints and updating them about back-ordered parts.",39.0,0.0039004875609451183
assist engineers and scientists in conducting applied research in electrical engineering.,16.0,0.0016002000250031254
"assist engineers in the design, configuration, or application of robotic systems.",115.0,0.011501437679709963
"assist engineers to design or develop electrochemical devices, such as solid oxide membranes or other products for sustainable applications.",21.0,0.0021002625328166023
assist faculty members or staff with student conferences.,105.0,0.01050131266408301
"assist in delivery, care, or feeding of infants.",33.0,0.003300412551568946
assist in laying out material for publication.,126.0,0.012601575196899611
assist in locating housing for displaced individuals.,38.0,0.003800475059382423
"assist in planning food budgets, using charts or sample budgets.",35.0,0.003500437554694337
assist in preparing and maintaining personnel records and handbooks.,17.0,0.0017002125265658209
"assist in the assessment, acquisition, or deployment of new electronic document management systems.",38.0,0.003800475059382423
assist individuals in filling out applications or questionnaires.,15.0,0.0015001875234404302
"assist nanoscientists, engineers, or technologists in writing process specifications or documentation.",25.0,0.0025003125390673834
assist patients in organizing their health care system activities.,80.0,0.008001000125015627
assist scientists or engineers in the conduct of photonic experiments.,40.0,0.004000500062507814
assist students who need extra help with their coursework outside of class.,27344.0,2.734741842730341
"assist students who need extra help, such as by tutoring and preparing and implementing remedial programs.",43.0,0.0043005375671959
attend meetings to record minutes.,23.0,0.002300287535941993
attend or view productions to maintain knowledge of available actors.,62.0,0.006200775096887111
"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",56.0,0.005600700087510939
"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",55.0,0.005500687585948244
audition and interview performers to match their attributes to specific roles or to increase the pool of available acting talent.,20.0,0.002000250031253907
authenticate and appraise historical documents and archival materials.,27.0,0.002700337542192774
"author or publish professional articles, internal documents, and instructional materials.",119.0,0.011901487685960745
back up network data.,46.0,0.004600575071883986
"bake, roast, broil, and steam meats, fish, vegetables, and other foods.",84.0,0.00840105013126641
"bleach, dye, or tint hair, using applicator or brush.",21.0,0.0021002625328166023
"book transportation and hotel reservations, using computer terminal or telephone.",15.0,0.0015001875234404302
"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",739.0,0.07390923865483186
broadcast weather reports and warnings.,15.0,0.0015001875234404302
build and update digital databases.,49.0,0.004900612576572072
build or assemble robotic devices or systems.,19.0,0.0019002375296912114
buy merchandise or commodities for resale to wholesale or retail consumers.,19.0,0.0019002375296912114
calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,179.0,0.017902237779722465
"calculate amounts of required materials and estimate costs, based on surface measurements or work orders.",23.0,0.002300287535941993
"calculate and prepare checks for utilities, taxes, and other payments.",16.0,0.0016002000250031254
