geo_id,collaboration,count,pct
IL,task iteration,1966.0,28.60884749708964
IL,validation,316.0,4.59837019790454
IN,directive,22119.0,35.891735765167866
IN,feedback loop,7717.0,12.522108815941065
IN,learning,11498.0,18.657406656173432
IN,none,1968.0,3.1934054878543496
IN,task iteration,16102.0,26.12815811251562
IN,validation,2223.0,3.6071851623476725
IQ,directive,850.0,32.945736434108525
IQ,feedback loop,174.0,6.744186046511628
IQ,learning,796.0,30.85271317829457
IQ,none,97.0,3.7596899224806206
IQ,task iteration,563.0,21.821705426356587
IQ,validation,100.0,3.875968992248062
IS,directive,60.0,30.303030303030305
IS,feedback loop,19.0,9.595959595959595
IS,learning,57.0,28.78787878787879
IS,not_classified,19.0,9.595959595959595
IS,task iteration,43.0,21.71717171717172
IT,directive,5063.0,29.142922926380017
IT,feedback loop,1996.0,11.489092269613769
IT,learning,4081.0,23.490473723594082
IT,none,444.0,2.5556898635814194
IT,task iteration,4820.0,27.744200771311807
IT,validation,969.0,5.5776204455189085
JE,not_classified,30.0,65.21739130434783
JE,task iteration,16.0,34.78260869565217
JM,directive,136.0,36.95652173913043
JM,feedback loop,37.0,10.054347826086957
JM,learning,70.0,19.021739130434785
JM,not_classified,20.0,5.434782608695652
JM,task iteration,105.0,28.532608695652172
JO,directive,216.0,31.671554252199414
JO,feedback loop,112.0,16.422287390029325
JO,learning,134.0,19.64809384164223
JO,none,17.0,2.4926686217008798
JO,task iteration,177.0,25.95307917888563
JO,validation,26.0,3.812316715542522
JP,directive,7835.0,26.898516890964018
JP,feedback loop,2396.0,8.225762153254601
JP,learning,7840.0,26.91568250480637
JP,none,1427.0,4.899066190606976
JP,task iteration,7810.0,26.812688821752268
JP,validation,1820.0,6.248283438615765
KE,directive,1247.0,37.35769922109047
KE,feedback loop,324.0,9.70641102456561
KE,learning,591.0,17.705212702216897
KE,none,102.0,3.055721989215099
KE,task iteration,954.0,28.579988016776515
KE,validation,120.0,3.59496704613541
KG,directive,120.0,26.666666666666668
KG,feedback loop,56.0,12.444444444444445
KG,learning,144.0,32.0
KG,none,17.0,3.7777777777777777
KG,task iteration,97.0,21.555555555555557
KG,validation,16.0,3.5555555555555554
KH,directive,158.0,33.83297644539615
KH,feedback loop,61.0,13.062098501070663
KH,learning,86.0,18.41541755888651
KH,none,29.0,6.209850107066381
KH,task iteration,113.0,24.197002141327623
KH,validation,20.0,4.282655246252676
KR,directive,8760.0,30.128976784178846
KR,feedback loop,2535.0,8.718830610490112
KR,learning,6799.0,23.384350816852965
KR,none,1015.0,3.4909716251074805
KR,task iteration,8484.0,29.17970765262253
KR,validation,1482.0,5.097162510748065
KW,directive,138.0,30.32967032967033
KW,feedback loop,44.0,9.670329670329672
KW,learning,102.0,22.41758241758242
KW,none,18.0,3.9560439560439558
KW,task iteration,130.0,28.57142857142857
KW,validation,23.0,5.054945054945055
KY,directive,29.0,40.27777777777778
KY,not_classified,21.0,29.166666666666668
KY,task iteration,22.0,30.555555555555557
KZ,directive,661.0,32.62586377097729
KZ,feedback loop,189.0,9.328726554787758
KZ,learning,480.0,23.692003948667324
KZ,none,86.0,4.244817374136229
KZ,task iteration,530.0,26.159921026653503
KZ,validation,80.0,3.948667324777887
LA,directive,66.0,39.285714285714285
LA,feedback loop,19.0,11.30952380952381
LA,learning,39.0,23.214285714285715
LA,not_classified,6.0,3.571428571428571
LA,task iteration,38.0,22.61904761904762
LB,directive,196.0,27.450980392156865
LB,feedback loop,106.0,14.84593837535014
LB,learning,151.0,21.1484593837535
LB,not_classified,14.0,1.9607843137254901
LB,task iteration,221.0,30.952380952380953
LB,validation,26.0,3.6414565826330536
LK,directive,917.0,37.41330069359445
LK,feedback loop,326.0,13.300693594451243
LK,learning,437.0,17.829457364341085
LK,none,61.0,2.4887800897592816
LK,task iteration,611.0,24.92860057119543
LK,validation,99.0,4.039167686658507
LR,directive,16.0,41.02564102564102
LR,not_classified,23.0,58.97435897435898
LT,directive,310.0,27.027027027027028
LT,feedback loop,176.0,15.344376634699216
LT,learning,303.0,26.416739319965128
LT,none,41.0,3.5745422842197034
LT,task iteration,254.0,22.144725370531823
LT,validation,63.0,5.492589363557106
LU,directive,159.0,30.57692307692308
LU,feedback loop,64.0,12.307692307692308
LU,learning,119.0,22.884615384615383
LU,not_classified,4.0,0.7692307692307693
LU,task iteration,143.0,27.500000000000004
LU,validation,31.0,5.961538461538462
LV,directive,202.0,28.330995792426368
LV,feedback loop,91.0,12.76297335203366
LV,learning,191.0,26.788218793828893
LV,none,15.0,2.1037868162692845
LV,task iteration,169.0,23.70266479663394
LV,validation,45.0,6.311360448807854
MA,directive,1444.0,33.38728323699422
MA,feedback loop,545.0,12.601156069364162
MA,learning,886.0,20.485549132947977
MA,none,123.0,2.8439306358381504
MA,task iteration,1159.0,26.797687861271672
MA,validation,168.0,3.8843930635838153
MC,not_classified,34.0,69.38775510204081
MC,task iteration,15.0,30.612244897959183
MD,directive,205.0,32.48811410459588
MD,feedback loop,93.0,14.73851030110935
MD,learning,151.0,23.93026941362916
MD,none,22.0,3.4865293185419968
MD,task iteration,132.0,20.91917591125198
MD,validation,28.0,4.437400950871632
ME,directive,50.0,29.761904761904763
ME,feedback loop,23.0,13.690476190476192
ME,learning,35.0,20.833333333333336
ME,not_classified,10.0,5.952380952380952
ME,task iteration,50.0,29.761904761904763
MG,directive,157.0,30.485436893203882
MG,feedback loop,86.0,16.699029126213592
MG,learning,92.0,17.864077669902912
MG,not_classified,24.0,4.660194174757281
MG,task iteration,156.0,30.29126213592233
MK,directive,108.0,26.47058823529412
MK,feedback loop,92.0,22.54901960784314
MK,learning,85.0,20.833333333333336
MK,none,15.0,3.6764705882352944
MK,task iteration,85.0,20.833333333333336
MK,validation,23.0,5.637254901960785
MN,directive,81.0,33.33333333333333
MN,feedback loop,43.0,17.695473251028808
MN,learning,54.0,22.22222222222222
MN,not_classified,13.0,5.349794238683128
MN,task iteration,52.0,21.39917695473251
MQ,directive,43.0,41.74757281553398
MQ,learning,15.0,14.563106796116504
MQ,not_classified,11.0,10.679611650485436
MQ,task iteration,34.0,33.00970873786408
MR,directive,25.0,26.041666666666668
MR,feedback loop,15.0,15.625
MR,learning,25.0,26.041666666666668
MR,not_classified,4.0,4.166666666666666
MR,task iteration,27.0,28.125
MT,directive,93.0,27.35294117647059
MT,feedback loop,43.0,12.647058823529411
MT,learning,79.0,23.235294117647058
MT,not_classified,9.0,2.6470588235294117
MT,task iteration,98.0,28.823529411764703
MT,validation,18.0,5.294117647058823
MU,directive,121.0,37.93103448275862
MU,feedback loop,33.0,10.344827586206897
MU,learning,57.0,17.86833855799373
MU,not_classified,19.0,5.956112852664576
MU,task iteration,89.0,27.89968652037618
MV,directive,50.0,32.05128205128205
MV,feedback loop,19.0,12.179487179487179
MV,learning,28.0,17.94871794871795
MV,not_classified,9.0,5.769230769230769
MV,task iteration,50.0,32.05128205128205
MW,directive,46.0,37.096774193548384
MW,feedback loop,16.0,12.903225806451612
MW,learning,17.0,13.709677419354838
MW,not_classified,7.0,5.64516129032258
MW,task iteration,38.0,30.64516129032258
MX,directive,3252.0,33.3299169826791
MX,feedback loop,1056.0,10.822998872604284
MX,learning,1999.0,20.487854873424208
MX,none,311.0,3.1874551603976635
MX,task iteration,2757.0,28.256636261145847
MX,validation,382.0,3.915137849748898
MY,directive,1191.0,30.374904361132366
MY,feedback loop,483.0,12.318286151491966
MY,learning,845.0,21.550624840601888
MY,none,127.0,3.2389696505993366
MY,task iteration,1043.0,26.600357051772505
MY,validation,232.0,5.916857944401938
MZ,directive,93.0,41.333333333333336
MZ,feedback loop,19.0,8.444444444444445
MZ,learning,38.0,16.88888888888889
MZ,not_classified,18.0,8.0
MZ,task iteration,57.0,25.333333333333336
NA,directive,65.0,43.04635761589404
NA,learning,28.0,18.543046357615893
NA,not_classified,14.0,9.271523178807946
NA,task iteration,44.0,29.13907284768212
NC,directive,16.0,34.04255319148936
NC,not_classified,14.0,29.78723404255319
NC,task iteration,17.0,36.17021276595745
NE,directive,48.0,47.524752475247524
NE,learning,18.0,17.82178217821782
NE,not_classified,11.0,10.891089108910892
NE,task iteration,24.0,23.762376237623762
NG,directive,2947.0,38.25285565939772
NG,feedback loop,691.0,8.969366562824508
NG,learning,1277.0,16.575804776739357
NG,none,207.0,2.6869158878504673
NG,task iteration,2353.0,30.54257528556594
NG,validation,229.0,2.9724818276220146
NL,directive,2622.0,25.466200466200466
NL,feedback loop,1251.0,12.15034965034965
NL,learning,2734.0,26.554001554001555
NL,none,274.0,2.6612276612276613
NL,task iteration,2870.0,27.874902874902872
NL,validation,545.0,5.293317793317794
NO,directive,685.0,26.155021000381822
NO,feedback loop,341.0,13.020236731576937
NO,learning,741.0,28.29324169530355
NO,none,84.0,3.2073310423825885
NO,task iteration,612.0,23.367697594501717
NO,validation,156.0,5.956471935853378
NONE,directive,741.0,31.666666666666664
NONE,feedback loop,301.0,12.863247863247862
NONE,learning,477.0,20.384615384615383
NONE,none,70.0,2.9914529914529915
NONE,task iteration,639.0,27.307692307692307
NONE,validation,112.0,4.786324786324787
NP,directive,549.0,34.659090909090914
NP,feedback loop,221.0,13.952020202020202
NP,learning,293.0,18.497474747474747
NP,none,34.0,2.146464646464646
NP,task iteration,432.0,27.27272727272727
NP,validation,55.0,3.4722222222222223
NZ,directive,769.0,28.0759401241329
NZ,feedback loop,318.0,11.610076670317634
NZ,learning,696.0,25.410733844468787
NZ,none,66.0,2.4096385542168677
NZ,task iteration,738.0,26.944140197152244
NZ,validation,152.0,5.549470609711574
OM,directive,137.0,38.16155988857939
OM,feedback loop,43.0,11.977715877437326
OM,learning,57.0,15.87743732590529
OM,not_classified,13.0,3.6211699164345403
OM,task iteration,93.0,25.90529247910863
OM,validation,16.0,4.456824512534819
PA,directive,198.0,35.42039355992844
PA,feedback loop,68.0,12.164579606440071
PA,learning,96.0,17.173524150268335
PA,none,20.0,3.5778175313059033
PA,task iteration,156.0,27.906976744186046
PA,validation,21.0,3.7567084078711988
PE,directive,1096.0,32.67740011926058
PE,feedback loop,434.0,12.939773404889685
PE,learning,647.0,19.290399522957664
PE,none,70.0,2.0870602265951104
PE,task iteration,964.0,28.741800834824087
PE,validation,143.0,4.263565891472868
PF,directive,19.0,22.89156626506024
PF,learning,18.0,21.686746987951807
PF,not_classified,20.0,24.096385542168676
PF,task iteration,26.0,31.32530120481928
PG,directive,23.0,44.230769230769226
PG,not_classified,29.0,55.769230769230774
PH,directive,3178.0,34.24199978450598
PH,feedback loop,1068.0,11.507380670186402
PH,learning,1498.0,16.140502101066694
PH,none,268.0,2.887619868548648
PH,task iteration,2885.0,31.08501239090615
PH,validation,384.0,4.137485184786122
PK,directive,3415.0,39.25738590642602
PK,feedback loop,1021.0,11.736981262214048
PK,learning,1268.0,14.576388090585123
PK,none,241.0,2.770433383147488
PK,task iteration,2515.0,28.911369122887688
PK,validation,239.0,2.7474422347396255
PL,directive,2588.0,27.79806659505908
PL,feedback loop,1194.0,12.824919441460795
PL,learning,2478.0,26.61654135338346
PL,none,241.0,2.5886143931256713
PL,task iteration,2146.0,23.050483351235233
PL,validation,663.0,7.121374865735768
PR,directive,197.0,33.560477001703575
PR,feedback loop,53.0,9.028960817717206
PR,learning,131.0,22.31686541737649
PR,none,20.0,3.4071550255536627
PR,task iteration,167.0,28.449744463373083
PR,validation,19.0,3.2367972742759794
PS,directive,75.0,28.957528957528954
PS,feedback loop,42.0,16.216216216216218
PS,learning,58.0,22.393822393822393
PS,not_classified,18.0,6.94980694980695
PS,task iteration,66.0,25.482625482625483
PT,directive,1284.0,29.142078983204723
PT,feedback loop,536.0,12.165229232864275
PT,learning,1029.0,23.354516568315933
PT,none,109.0,2.473899228325011
PT,task iteration,1253.0,28.43849296413981
PT,validation,195.0,4.42578302315025
PY,directive,170.0,33.00970873786408
PY,feedback loop,69.0,13.398058252427184
PY,learning,115.0,22.330097087378643
PY,not_classified,10.0,1.9417475728155338
PY,task iteration,131.0,25.436893203883493
PY,validation,20.0,3.8834951456310676
QA,directive,223.0,35.17350157728706
QA,feedback loop,57.0,8.990536277602523
QA,learning,114.0,17.981072555205046
QA,not_classified,14.0,2.2082018927444795
QA,task iteration,193.0,30.441640378548897
QA,validation,33.0,5.205047318611988
RE,directive,114.0,33.52941176470588
RE,feedback loop,37.0,10.882352941176471
RE,learning,60.0,17.647058823529413
RE,not_classified,9.0,2.6470588235294117
RE,task iteration,105.0,30.88235294117647
RE,validation,15.0,4.411764705882353
RO,directive,1122.0,29.272110618314635
RO,feedback loop,560.0,14.609966084007306
RO,learning,994.0,25.932689799112968
RO,none,119.0,3.104617792851552
RO,task iteration,866.0,22.593268979911297
RO,validation,172.0,4.487346725802244
RS,directive,419.0,25.50213024954352
RS,feedback loop,255.0,15.5203895313451
RS,learning,438.0,26.658551430310407
RS,none,58.0,3.5301278149726114
RS,task iteration,372.0,22.641509433962266
RS,validation,101.0,6.1472915398660986
RW,directive,218.0,43.25396825396825
RW,feedback loop,51.0,10.119047619047619
RW,learning,75.0,14.880952380952381
RW,not_classified,14.0,2.7777777777777777
RW,task iteration,131.0,25.992063492063494
RW,validation,15.0,2.976190476190476
SA,directive,1209.0,32.69334775554354
SA,feedback loop,464.0,12.547322877230934
SA,learning,725.0,19.605191995673337
SA,none,128.0,3.461330448891293
SA,task iteration,1004.0,27.149810708491078
SA,validation,168.0,4.542996214169821
SE,directive,1209.0,24.749232343909927
SE,feedback loop,643.0,13.162743091095189
SE,learning,1350.0,27.635619242579324
SE,none,132.0,2.7021494370522006
SE,task iteration,1238.0,25.342886386898673
SE,validation,313.0,6.407369498464687
SG,directive,1596.0,29.023458810692855
SG,feedback loop,535.0,9.729041643935261
SG,learning,1459.0,26.532096744862706
SG,none,152.0,2.7641389343517
SG,task iteration,1423.0,25.87743226041098
SG,validation,334.0,6.073831605746499
SI,directive,221.0,28.92670157068063
SI,feedback loop,101.0,13.219895287958114
SI,learning,200.0,26.17801047120419
SI,none,23.0,3.0104712041884816
SI,task iteration,179.0,23.42931937172775
SI,validation,40.0,5.2356020942408374
SK,directive,296.0,27.180899908172634
SK,feedback loop,162.0,14.87603305785124
SK,learning,267.0,24.517906336088156
SK,none,33.0,3.0303030303030303
SK,task iteration,258.0,23.69146005509642
SK,validation,73.0,6.703397612488522
SL,directive,18.0,30.508474576271187
SL,learning,15.0,25.423728813559322
SL,not_classified,8.0,13.559322033898304
SL,task iteration,18.0,30.508474576271187
SN,directive,338.0,37.89237668161435
SN,feedback loop,103.0,11.547085201793722
SN,learning,165.0,18.497757847533634
SN,none,29.0,3.2511210762331837
SN,task iteration,229.0,25.672645739910315
SN,validation,28.0,3.1390134529147984
SR,not_classified,22.0,57.89473684210527
SR,task iteration,16.0,42.10526315789473
SV,directive,166.0,34.94736842105263
SV,feedback loop,59.0,12.421052631578949
SV,learning,100.0,21.052631578947366
SV,none,16.0,3.3684210526315788
SV,task iteration,116.0,24.421052631578945
SV,validation,18.0,3.7894736842105265
SZ,directive,17.0,40.476190476190474
SZ,not_classified,25.0,59.523809523809526
TD,directive,49.0,54.44444444444444
