task_name,collaboration,count,pct
"advise food service managers and organizations on sanitation, safety procedures, menu development, budgeting, and planning to assist with the establishment, operation, and evaluation of food service facilities and nutrition programs.",not_classified,6.0,21.428571428571427
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",directive,23.0,50.0
"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",not_classified,23.0,50.0
"advise management regarding customer satisfaction, product performance, or suggestions for product improvements.",directive,34.0,85.0
"advise management regarding customer satisfaction, product performance, or suggestions for product improvements.",not_classified,6.0,15.0
advise or assist in obtaining patents or meeting other legal requirements.,directive,22.0,61.111111111111114
advise or assist in obtaining patents or meeting other legal requirements.,not_classified,14.0,38.88888888888889
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",directive,60.0,57.692307692307686
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",none,18.0,17.307692307692307
"advise or instruct patients regarding preventive dental care, the causes and treatment of dental problems, or oral health care services.",not_classified,26.0,25.0
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",directive,18.0,62.06896551724138
"advise patients and their families on nutritional principles, dietary plans and diet modifications, and food selection and preparation.",not_classified,11.0,37.93103448275862
"advise retail customers or internal users on the appropriateness of parts, supplies, or materials requested.",directive,23.0,88.46153846153845
"advise retail customers or internal users on the appropriateness of parts, supplies, or materials requested.",not_classified,3.0,11.538461538461538
advise students on academic and vocational curricula and on career issues.,directive,48.0,44.03669724770643
advise students on academic and vocational curricula and on career issues.,learning,21.0,19.26605504587156
advise students on academic and vocational curricula and on career issues.,not_classified,16.0,14.678899082568808
advise students on academic and vocational curricula and on career issues.,task iteration,24.0,22.018348623853214
"advise students on academic and vocational curricula, and on career issues.",not_classified,18.0,100.0
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,directive,52.0,77.61194029850746
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,not_classified,15.0,22.388059701492537
analyze and classify risks and investments to determine their potential impacts on companies.,directive,172.0,84.72906403940887
analyze and classify risks and investments to determine their potential impacts on companies.,not_classified,15.0,7.389162561576355
analyze and classify risks and investments to determine their potential impacts on companies.,validation,16.0,7.8817733990147785
analyze and evaluate robotic systems or prototypes.,not_classified,19.0,100.0
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",directive,1285.0,75.14619883040936
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",feedback loop,41.0,2.39766081871345
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",learning,27.0,1.5789473684210527
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",none,248.0,14.502923976608187
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",not_classified,7.0,0.40935672514619886
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",validation,102.0,5.964912280701754
analyze and interpret data to increase the understanding of human social behavior.,directive,73.0,84.88372093023256
analyze and interpret data to increase the understanding of human social behavior.,not_classified,13.0,15.11627906976744
analyze and interpret news and information received from various sources to broadcast the information.,directive,84.0,87.5
analyze and interpret news and information received from various sources to broadcast the information.,not_classified,12.0,12.5
"analyze and interpret patient, nursing, or information systems data to improve nursing services.",directive,23.0,85.18518518518519
"analyze and interpret patient, nursing, or information systems data to improve nursing services.",not_classified,4.0,14.814814814814813
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",directive,48.0,60.0
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",not_classified,32.0,40.0
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",directive,35.0,54.6875
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",not_classified,6.0,9.375
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",validation,23.0,35.9375
analyze and maintain data logs for audio-visual activities.,directive,35.0,92.10526315789474
analyze and maintain data logs for audio-visual activities.,not_classified,3.0,7.894736842105263
analyze and modify compensation and benefits policies to establish competitive programs and ensure compliance with legal requirements.,not_classified,20.0,100.0
analyze and record personnel or operational data and write related activity reports.,directive,42.0,93.33333333333333
analyze and record personnel or operational data and write related activity reports.,not_classified,3.0,6.666666666666667
"analyze and record test data to issue reports that use charts, graphs, or narratives.",directive,245.0,68.82022471910112
"analyze and record test data to issue reports that use charts, graphs, or narratives.",none,21.0,5.8988764044943816
"analyze and record test data to issue reports that use charts, graphs, or narratives.",not_classified,14.0,3.932584269662921
"analyze and record test data to issue reports that use charts, graphs, or narratives.",validation,76.0,21.34831460674157
analyze and report computer network security breaches or attempted breaches.,directive,1849.0,78.98334045279795
analyze and report computer network security breaches or attempted breaches.,feedback loop,94.0,4.015378043571124
analyze and report computer network security breaches or attempted breaches.,learning,27.0,1.1533532678342588
analyze and report computer network security breaches or attempted breaches.,none,224.0,9.568560444254592
analyze and report computer network security breaches or attempted breaches.,not_classified,13.0,0.5553182400683468
analyze and report computer network security breaches or attempted breaches.,validation,134.0,5.724049551473729
"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",not_classified,21.0,100.0
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",directive,103.0,74.63768115942028
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",not_classified,35.0,25.36231884057971
analyze characteristics of animals to identify and classify them.,directive,268.0,69.61038961038962
analyze characteristics of animals to identify and classify them.,none,86.0,22.337662337662337
analyze characteristics of animals to identify and classify them.,not_classified,12.0,3.116883116883117
analyze characteristics of animals to identify and classify them.,validation,19.0,4.935064935064935
analyze clinical data using appropriate statistical tools.,directive,17.0,80.95238095238095
analyze clinical data using appropriate statistical tools.,not_classified,4.0,19.047619047619047
"analyze competitive market strategies through analysis of related product, market, or share trends.",directive,26.0,66.66666666666666
"analyze competitive market strategies through analysis of related product, market, or share trends.",not_classified,13.0,33.33333333333333
analyze completed police reports to determine what additional information and investigative work is needed.,not_classified,15.0,100.0
"analyze computer and information technologies to determine applicability to nursing practice, education, administration and research.",directive,18.0,62.06896551724138
"analyze computer and information technologies to determine applicability to nursing practice, education, administration and research.",not_classified,11.0,37.93103448275862
analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,directive,39.0,84.78260869565217
analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,not_classified,7.0,15.217391304347828
"analyze data from surveys, old records, or case studies, using statistical software.",directive,96.0,78.04878048780488
"analyze data from surveys, old records, or case studies, using statistical software.",none,15.0,12.195121951219512
"analyze data from surveys, old records, or case studies, using statistical software.",not_classified,12.0,9.75609756097561
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",directive,36.0,78.26086956521739
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",not_classified,10.0,21.73913043478261
analyze data to assess distance learning program status or to inform decisions for distance learning programs.,directive,54.0,84.375
analyze data to assess distance learning program status or to inform decisions for distance learning programs.,not_classified,10.0,15.625
analyze data to determine answers to questions from customers or members of the public.,directive,408.0,80.0
analyze data to determine answers to questions from customers or members of the public.,none,69.0,13.529411764705882
analyze data to determine answers to questions from customers or members of the public.,not_classified,4.0,0.7843137254901961
analyze data to determine answers to questions from customers or members of the public.,validation,29.0,5.686274509803922
"analyze data to determine validity, quality, and scientific significance and to interpret correlations between human activities and environmental effects.",not_classified,15.0,100.0
analyze details of sales territories to assess their growth potential and to set quotas.,directive,38.0,90.47619047619048
analyze details of sales territories to assess their growth potential and to set quotas.,not_classified,4.0,9.523809523809524
"analyze determinants responsible for specific inherited traits, and devise methods for altering traits or producing new traits.",directive,34.0,65.38461538461539
"analyze determinants responsible for specific inherited traits, and devise methods for altering traits or producing new traits.",not_classified,18.0,34.61538461538461
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,directive,64.0,77.10843373493977
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,not_classified,19.0,22.89156626506024
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",not_classified,17.0,100.0
analyze employment-related data and prepare required reports.,directive,49.0,83.05084745762711
analyze employment-related data and prepare required reports.,not_classified,10.0,16.94915254237288
analyze environmental aspects of competing merchandise when making buying decisions.,directive,17.0,65.38461538461539
analyze environmental aspects of competing merchandise when making buying decisions.,not_classified,9.0,34.61538461538461
analyze equipment performance records to assess equipment functioning.,directive,56.0,60.86956521739131
analyze equipment performance records to assess equipment functioning.,none,15.0,16.304347826086957
analyze equipment performance records to assess equipment functioning.,not_classified,21.0,22.82608695652174
"analyze expenditures and other financial information to develop plans, policies, or budgets for increasing profits or improving services.",directive,29.0,80.55555555555556
"analyze expenditures and other financial information to develop plans, policies, or budgets for increasing profits or improving services.",not_classified,7.0,19.444444444444446
analyze experimental data and interpret results to write reports and summaries of findings.,directive,894.0,64.27030913012221
analyze experimental data and interpret results to write reports and summaries of findings.,feedback loop,65.0,4.672897196261682
analyze experimental data and interpret results to write reports and summaries of findings.,learning,27.0,1.9410496046010064
analyze experimental data and interpret results to write reports and summaries of findings.,none,127.0,9.130122214234364
analyze experimental data and interpret results to write reports and summaries of findings.,task iteration,34.0,2.4442846872753416
analyze experimental data and interpret results to write reports and summaries of findings.,validation,244.0,17.541337167505393
"analyze financial data to detect irregularities in areas such as billing trends, financial relationships, and regulatory compliance procedures.",directive,20.0,90.9090909090909
"analyze financial data to detect irregularities in areas such as billing trends, financial relationships, and regulatory compliance procedures.",not_classified,2.0,9.090909090909092
analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,directive,289.0,83.04597701149426
analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,learning,17.0,4.885057471264368
analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,not_classified,26.0,7.471264367816093
analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,task iteration,16.0,4.597701149425287
analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.,directive,66.0,77.64705882352942
analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.,not_classified,19.0,22.35294117647059
"analyze geographic distributions of physical and cultural phenomena on local, regional, continental, or global scales.",directive,35.0,87.5
"analyze geographic distributions of physical and cultural phenomena on local, regional, continental, or global scales.",not_classified,5.0,12.5
"analyze geographic information systems (gis) data to identify spatial relationships or display results of analyses, using maps, graphs, or tabular data.",directive,76.0,80.85106382978722
"analyze geographic information systems (gis) data to identify spatial relationships or display results of analyses, using maps, graphs, or tabular data.",not_classified,18.0,19.148936170212767
analyze information from traffic counting programs.,directive,38.0,73.07692307692307
analyze information from traffic counting programs.,not_classified,14.0,26.923076923076923
analyze information obtained from management to conceptualize and define operational problems.,directive,425.0,87.09016393442623
analyze information obtained from management to conceptualize and define operational problems.,not_classified,41.0,8.401639344262295
analyze information obtained from management to conceptualize and define operational problems.,task iteration,22.0,4.508196721311475
"analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling and information engineering.",directive,86.0,64.17910447761194
"analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling and information engineering.",not_classified,48.0,35.82089552238806
"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",directive,156.0,57.14285714285714
"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",learning,41.0,15.018315018315018
"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",none,55.0,20.146520146520146
"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",not_classified,21.0,7.6923076923076925
"analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.",directive,70.0,74.46808510638297
"analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.",not_classified,24.0,25.53191489361702
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",directive,365.0,44.296116504854375
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",feedback loop,58.0,7.038834951456311
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",learning,126.0,15.291262135922329
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",none,222.0,26.941747572815533
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",not_classified,12.0,1.4563106796116505
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",task iteration,41.0,4.975728155339806
"analyze job requirements and content to establish criteria for classification, selection, training, and other related personnel functions.",directive,58.0,93.54838709677419
"analyze job requirements and content to establish criteria for classification, selection, training, and other related personnel functions.",not_classified,4.0,6.451612903225806
analyze laboratory findings to check the accuracy of the results.,directive,28.0,14.000000000000002
analyze laboratory findings to check the accuracy of the results.,not_classified,10.0,5.0
analyze laboratory findings to check the accuracy of the results.,validation,162.0,81.0
analyze market conditions to determine optimum times to execute securities transactions.,directive,877.0,90.6928645294726
analyze market conditions to determine optimum times to execute securities transactions.,none,41.0,4.239917269906929
analyze market conditions to determine optimum times to execute securities transactions.,not_classified,28.0,2.8955532574974145
analyze market conditions to determine optimum times to execute securities transactions.,validation,21.0,2.1716649431230612
"analyze menus or recipes, standardize recipes, or test new products.",directive,18.0,85.71428571428571
"analyze menus or recipes, standardize recipes, or test new products.",not_classified,3.0,14.285714285714285
"analyze network data to determine network usage, disk space availability, or server function.",directive,66.0,66.66666666666666
"analyze network data to determine network usage, disk space availability, or server function.",none,17.0,17.17171717171717
"analyze network data to determine network usage, disk space availability, or server function.",not_classified,16.0,16.161616161616163
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",directive,803.0,81.68870803662259
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",feedback loop,22.0,2.238046795523906
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",learning,33.0,3.3570701932858595
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",none,32.0,3.255340793489318
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",task iteration,53.0,5.391658189216684
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",validation,40.0,4.069175991861648
analyze or evaluate dental needs to determine changes or trends in patterns of dental disease.,directive,20.0,95.23809523809523
analyze or evaluate dental needs to determine changes or trends in patterns of dental disease.,not_classified,1.0,4.761904761904762
"analyze or interpret logistics data involving customer service, forecasting, procurement, manufacturing, inventory, transportation, or warehousing.",directive,293.0,89.87730061349694
"analyze or interpret logistics data involving customer service, forecasting, procurement, manufacturing, inventory, transportation, or warehousing.",none,17.0,5.214723926380368
"analyze or interpret logistics data involving customer service, forecasting, procurement, manufacturing, inventory, transportation, or warehousing.",not_classified,16.0,4.9079754601226995
analyze or synthesize client data to draw conclusions or make recommendations for therapy.,directive,27.0,87.09677419354838
analyze or synthesize client data to draw conclusions or make recommendations for therapy.,not_classified,4.0,12.903225806451612
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",directive,585.0,71.16788321167883
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",feedback loop,28.0,3.40632603406326
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",learning,57.0,6.934306569343065
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",none,34.0,4.13625304136253
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",not_classified,12.0,1.4598540145985401
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",validation,106.0,12.895377128953772
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",directive,1263.0,75.44802867383513
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",learning,48.0,2.867383512544803
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",none,191.0,11.409796893667862
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",not_classified,9.0,0.5376344086021506
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",task iteration,22.0,1.3142174432497014
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",validation,141.0,8.422939068100359
analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,directive,18.0,32.72727272727273
analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,learning,30.0,54.54545454545454
analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,not_classified,7.0,12.727272727272727
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",directive,141.0,53.20754716981132
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",learning,18.0,6.7924528301886795
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",not_classified,14.0,5.283018867924529
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",validation,92.0,34.71698113207547
analyze potential loan markets and develop referral networks to locate prospects for loans.,directive,59.0,89.39393939393939
analyze potential loan markets and develop referral networks to locate prospects for loans.,not_classified,7.0,10.606060606060606
analyze potential loan markets to find opportunities to promote loans and financial services.,directive,35.0,85.36585365853658
analyze potential loan markets to find opportunities to promote loans and financial services.,not_classified,6.0,14.634146341463413
analyze prescribing trends to monitor patient compliance and to prevent excessive usage or harmful interactions.,directive,22.0,81.48148148148148
analyze prescribing trends to monitor patient compliance and to prevent excessive usage or harmful interactions.,not_classified,5.0,18.51851851851852
"analyze price proposals, financial reports, and other data and information to determine reasonable prices.",directive,22.0,84.61538461538461
"analyze price proposals, financial reports, and other data and information to determine reasonable prices.",not_classified,4.0,15.384615384615385
analyze problems to develop solutions involving computer hardware and software.,directive,17.0,70.83333333333334
analyze problems to develop solutions involving computer hardware and software.,not_classified,7.0,29.166666666666668
analyze product complaints and make recommendations regarding their reportability.,not_classified,15.0,100.0
"analyze recipes to assign prices to menu items, based on food, labor, and overhead costs.",not_classified,15.0,100.0
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",directive,157.0,73.36448598130842
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",none,22.0,10.2803738317757
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",not_classified,16.0,7.476635514018691
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",validation,19.0,8.878504672897195
"analyze research data to determine its significance, using computers.",directive,93.0,70.99236641221374
"analyze research data to determine its significance, using computers.",not_classified,15.0,11.450381679389313
"analyze research data to determine its significance, using computers.",validation,23.0,17.557251908396946
analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,directive,17.0,94.44444444444444
analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,not_classified,1.0,5.555555555555555
analyze system performance or operational requirements.,directive,556.0,50.09009009009009
analyze system performance or operational requirements.,feedback loop,78.0,7.027027027027027
analyze system performance or operational requirements.,learning,100.0,9.00900900900901
analyze system performance or operational requirements.,none,193.0,17.38738738738739
analyze system performance or operational requirements.,task iteration,30.0,2.7027027027027026
analyze system performance or operational requirements.,validation,153.0,13.783783783783784
analyze target companies or investment opportunities to inform investment decisions.,directive,629.0,91.69096209912536
analyze target companies or investment opportunities to inform investment decisions.,none,15.0,2.186588921282799
analyze target companies or investment opportunities to inform investment decisions.,not_classified,27.0,3.9358600583090384
analyze target companies or investment opportunities to inform investment decisions.,validation,15.0,2.186588921282799
"analyze test data, making computations as necessary, to determine test results.",directive,297.0,56.14366729678639
"analyze test data, making computations as necessary, to determine test results.",none,30.0,5.671077504725898
"analyze test data, making computations as necessary, to determine test results.",not_classified,8.0,1.5122873345935728
"analyze test data, making computations as necessary, to determine test results.",validation,194.0,36.672967863894144
analyze the effectiveness of marketing tactics or channels.,directive,69.0,84.14634146341463
analyze the effectiveness of marketing tactics or channels.,not_classified,13.0,15.853658536585366
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",not_classified,16.0,100.0
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",directive,47.0,72.3076923076923
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",not_classified,18.0,27.692307692307693
"analyze the probable outcomes of cases, using knowledge of legal precedents.",directive,17.0,80.95238095238095
"analyze the probable outcomes of cases, using knowledge of legal precedents.",not_classified,4.0,19.047619047619047
"analyze training needs to design employee development, language training and health and safety programs.",directive,19.0,82.6086956521739
"analyze training needs to design employee development, language training and health and safety programs.",not_classified,4.0,17.391304347826086
