task_name,count,pct
"analyze and interpret patient, nursing, or information systems data to improve nursing services.",17.0,0.0017625822451980003
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",653.0,0.06770389447731141
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",154.0,0.01596692151532306
"analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",26.0,0.0026957140220675298
"analyze and record test data to issue reports that use charts, graphs, or narratives.",386.0,0.04002098509684871
analyze and report computer network security breaches or attempted breaches.,210.0,0.021773074793622355
"analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",20.0,0.0020736261708211765
analyze available data and consult with other scientists to determine parameters of experimentation and suitability of analytical models.,74.0,0.0076724168320383545
"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",28.0,0.0029030766391496474
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",284.0,0.029445491625660708
analyze characteristics of animals to identify and classify them.,1297.0,0.1344746571777533
analyze clinical data using appropriate statistical tools.,23.0,0.002384670096444353
"analyze compensation policies, government regulations, and prevailing wage rates to develop competitive compensation plan.",21.0,0.0021773074793622355
"analyze competitive market strategies through analysis of related product, market, or share trends.",144.0,0.014930108429912471
analyze completed police reports to determine what additional information and investigative work is needed.,15.0,0.0015552196281158827
"analyze complex systems to determine potential for further development, production, interoperability, compatibility, or usefulness in a particular area, such as aviation.",191.0,0.01980312993134224
"analyze computer and information technologies to determine applicability to nursing practice, education, administration and research.",22.0,0.0022809887879032945
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",205.0,0.021254668250917062
analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,25.0,0.0025920327135264707
analyze customer bills and utility rate structures to select optimal rate structures for customers.,21.0,0.0021773074793622355
"analyze data from surveys, old records, or case studies, using statistical software.",128.0,0.01327120749325553
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",268.0,0.02778659068900377
analyze data to determine answers to questions from customers or members of the public.,76.0,0.007879779449120472
analyze data to determine feasibility of product proposals.,117.0,0.012130713099303884
analyze data to determine the effectiveness of treatments or therapy approaches.,22.0,0.0022809887879032945
"analyze determinants responsible for specific inherited traits, and devise methods for altering traits or producing new traits.",35.0,0.003628845798937059
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,263.0,0.027268184146298474
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",92.0,0.009538680385777413
analyze employment-related data and prepare required reports.,27.0,0.0027993953306085883
analyze energy bills including utility rates or tariffs to gather historical energy usage data.,18.0,0.001866263553739059
analyze equipment performance records to assess equipment functioning.,51.0,0.005287746735594001
analyze existing development or manufacturing procedures and suggest improvements.,29.0,0.0030067579476907064
"analyze expenditures and other financial information to develop plans, policies, or budgets for increasing profits or improving services.",103.0,0.01067917477972906
analyze experimental data and interpret results to write reports and summaries of findings.,1269.0,0.13157158053860366
analyze financial activities of establishments or departments and provide input into budget planning and preparation processes.,29.0,0.0030067579476907064
"analyze financial data to detect irregularities in areas such as billing trends, financial relationships, and regulatory compliance procedures.",17.0,0.0017625822451980003
analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,939.0,0.09735674872005425
analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.,47.0,0.004873021501429765
analyze genetic information to identify patients or families at risk for specific disorders or syndromes.,16.0,0.0016589009366569413
"analyze geographic distributions of physical and cultural phenomena on local, regional, continental, or global scales.",17.0,0.0017625822451980003
"analyze geographic information systems (gis) data to identify spatial relationships or display results of analyses, using maps, graphs, or tabular data.",21.0,0.0021773074793622355
analyze information gathered by investigation and report findings and recommendations.,27.0,0.0027993953306085883
analyze information obtained from management to conceptualize and define operational problems.,713.0,0.07392477298977496
"analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling and information engineering.",811.0,0.08408554122679872
"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",951.0,0.09860092442254695
"analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.",301.0,0.031208073870858707
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",1134.0,0.11757460388556072
analyze laboratory findings to check the accuracy of the results.,96.0,0.009953405619941649
"analyze large molecular datasets such as raw microarray data, genomic sequence data, and proteomics data for clinical or basic research purposes.",385.0,0.03991730378830765
analyze market conditions to determine optimum times to execute securities transactions.,213.0,0.02208411871924553
"analyze network data to determine network usage, disk space availability, or server function.",48.0,0.004976702809970824
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",1713.0,0.1776060815308338
"analyze or interpret logistics data involving customer service, forecasting, procurement, manufacturing, inventory, transportation, or warehousing.",42.0,0.004354614958724471
"analyze or manipulate bioinformatics data using software packages, statistical applications, or data mining techniques.",40.0,0.004147252341642353
analyze or synthesize client data to draw conclusions or make recommendations for art therapy.,18.0,0.001866263553739059
analyze or synthesize client data to draw conclusions or make recommendations for therapy.,105.0,0.010886537396811178
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",2461.0,0.25515970031954577
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",978.0,0.10140031975315554
analyze patrons' hair and other physical features to determine and recommend beauty treatment or suggest hair styles.,198.0,0.02052889909112965
analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,514.0,0.05329219259010424
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",65.0,0.006739285055168824
analyze physical findings and medical histories to make diagnoses according to oriental medicine traditions.,34.0,0.0035251644903960006
analyze potential loan markets and develop referral networks to locate prospects for loans.,23.0,0.002384670096444353
analyze potential loan markets to find opportunities to promote loans and financial services.,87.0,0.009020273843072118
"analyze price proposals, financial reports, and other data and information to determine reasonable prices.",69.0,0.00715401028933306
analyze problems to develop solutions involving computer hardware and software.,198.0,0.02052889909112965
"analyze recipes to assign prices to menu items, based on food, labor, and overhead costs.",67.0,0.006946647672250943
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",763.0,0.07910883841682789
"analyze regional energy markets, including energy pricing, market structures, energy generation competition, and energy transmission constraints.",16.0,0.0016589009366569413
"analyze research data to determine its significance, using computers.",342.0,0.03545900752104212
analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,26.0,0.0026957140220675298
analyze system performance or operational requirements.,1150.0,0.11923350482221766
analyze target companies or investment opportunities to inform investment decisions.,551.0,0.057128401006123423
"analyze technical feasibility of energy saving measures using knowledge of engineering, energy production, energy use, construction, maintenance, system operation, or process systems.",25.0,0.0025920327135264707
analyze technology trends to identify markets for future product development or to improve sales of existing products.,49.0,0.005080384118511883
"analyze test data, making computations as necessary, to determine test results.",767.0,0.07952356365099213
analyze test results and develop a treatment plan.,29.0,0.0030067579476907064
analyze the effectiveness of marketing tactics or channels.,53.0,0.005495109352676118
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",107.0,0.011093900013893295
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",164.0,0.01700373460073365
"analyze the probable outcomes of cases, using knowledge of legal precedents.",36.0,0.003732527107478118
analyze training needs to develop new training programs or modify and improve existing programs.,67.0,0.006946647672250943
"analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",87.0,0.009020273843072118
analyze user needs and recommend appropriate hardware.,99.0,0.010264449545564824
analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,7401.0,0.7673453645123764
"analyze, estimate, or report production costs.",15.0,0.0015552196281158827
"analyze, interpret, or create graphical representations of energy data, using engineering software.",264.0,0.02737186545483953
"analyze, interpret, or disseminate system performance data.",506.0,0.05246274212177577
answer applicants' questions about benefits and claim procedures.,131.0,0.013582251418878708
answer clients' questions about the purposes and details of financial plans and strategies.,212.0,0.021980437410704472
"answer clients' questions regarding construction work, financing, maintenance, repairs, and appraisals.",26.0,0.0026957140220675298
"answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",102.0,0.010575493471188002
answer customers' questions about merchandise and advise customers on merchandise selection.,221.0,0.022913569187574003
answer customers' questions about postal services and regulations.,18.0,0.001866263553739059
"answer customers' questions about products, prices, availability, or credit terms.",2443.0,0.25329343676580673
"answer customers' questions about products, prices, availability, product uses, and credit terms.",1347.0,0.13965872260480625
"answer customers' questions about services and charges, or direct them to customer service centers.",22.0,0.0022809887879032945
"answer customers' questions, and explain available services such as deposit accounts, bonds, and securities.",57.0,0.005909834586840353
"answer customers' questions, and provide information on procedures or policies.",4755.0,0.49300462211273477
"answer incoming calls, greeting callers, providing information, transferring calls or taking messages as necessary.",42.0,0.004354614958724471
"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",377.0,0.03908785331997918
"answer inquiries from the general public regarding judicial procedures, court appearances, trial dates, adjournments, outstanding warrants, summonses, subpoenas, witness fees, or payment of fines.",32.0,0.0033178018733138826
answer inquiries from the public concerning animal control operations.,72.0,0.007465054214956236
"answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints.",27.0,0.0027993953306085883
"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",161.0,0.01669269067511047
"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",601.0,0.06231246643317636
"answer passengers' questions about flights, aircraft, weather, travel routes and services, arrival times, or schedules.",27.0,0.0027993953306085883
answer questions about product features and benefits.,405.0,0.04199092995912883
answer questions about records or files.,67.0,0.006946647672250943
answer questions and provide future tax planning to clients.,56.0,0.005806153278299295
"answer questions from passengers concerning train rules, stations, and timetable information.",48.0,0.004976702809970824
answer questions from taxpayers and assist them in completing tax forms.,62.0,0.006428241129545648
answer questions from the public and media.,25.0,0.0025920327135264707
"answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",123.0,0.012752800950550236
"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",65.0,0.006739285055168824
"answer questions regarding mail regulations and procedures, postage rates, and post office boxes.",16.0,0.0016589009366569413
answer questions regarding the store and its merchandise.,59.0,0.0061171972039224705
"answer simple questions about clients' businesses, using reference files.",16.0,0.0016589009366569413
answer telephone calls and respond to inquiries or transfer calls.,51.0,0.005287746735594001
"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",329.0,0.034111150510008355
"answer telephones, and route calls or deliver messages.",38.0,0.003939889724560236
"answer telephones, direct calls, and take messages.",97.0,0.010057086928482707
"answer telephones, responding to questions or requests.",434.0,0.04499768790681953
answer user inquiries regarding computer software or hardware operation to resolve problems.,124.0,0.012856482259091296
apply customer feedback to service improvement efforts.,15.0,0.0015552196281158827
apply finger and hand pressure to specific points of the body.,19.0,0.001969944862280118
"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",267.0,0.02768290938046271
"apply relevant laws, regulations, policies, or precedents to reach conclusions.",101.0,0.010471812162646942
apply research or simulation results to extend biological theory or recommend new research projects.,16.0,0.0016589009366569413
"apply standardized mathematical formulas, principles, and methodology to the solution of technological problems involving engineering or physical science.",22.0,0.0022809887879032945
"apply story development, directing, cinematography, and editing to animation to create storyboards that show the flow of the animation and map out key scenes and characters.",38.0,0.003939889724560236
"apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",34.0,0.0035251644903960006
"appraise property values, assessing income potential when relevant.",119.0,0.012338075716386001
"appraise, evaluate, and inventory real property and equipment, recording information such as the description, value, and location of property.",68.0,0.007050328980792001
"arrange and mount typeset material and illustrations into paste-ups for printing reproduction, based on artists' or editors' layouts.",36.0,0.003732527107478118
"arrange conference, meeting, or travel reservations for office personnel.",152.0,0.015759558898240943
"arrange financing of deals from sources such as financial institutions, agencies, or public or private companies.",16.0,0.0016589009366569413
arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,188.0,0.01949208600571906
arrange for copyright permissions.,21.0,0.0021773074793622355
"arrange for debt repayment or establish repayment schedules, based on customers' financial situations.",18.0,0.001866263553739059
"arrange for typing, duplication, and distribution of material.",23.0,0.002384670096444353
arrange merchandise and sales promotion displays or issue sales promotion materials to customers.,47.0,0.004873021501429765
"arrange music composed by others, changing the music to achieve desired effects.",27.0,0.0027993953306085883
"arrange tours, taxis, or restaurant reservations for customers.",16.0,0.0016589009366569413
"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",92.0,0.009538680385777413
ask questions that will help clients identify their feelings and behaviors.,93.0,0.009642361694318471
"assemble and compile documents for loan closings, such as title abstracts, insurance forms, loan forms, and tax receipts.",21.0,0.0021773074793622355
assemble documentation packages and produce drawing sets which are checked by an engineer or an architect.,17.0,0.0017625822451980003
"assemble, maintain, or distribute information for library or record systems.",17.0,0.0017625822451980003
"assemble, operate, or maintain field or laboratory testing, measuring, or mechanical equipment.",17.0,0.0017625822451980003
"assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",75.0,0.007776098140579413
assess companies as investments for clients by examining company facilities.,19.0,0.001969944862280118
"assess cost effectiveness of products, projects or services, tracking actual costs relative to bids as the project develops.",58.0,0.006013515895381413
"assess current or future customer needs and priorities through communicating directly with customers, conducting surveys, or other methods.",24.0,0.002488351404985412
assess existing facilities' needs for new or modified telecommunications systems.,24.0,0.002488351404985412
assess nature and extent of illness or injury to establish and prioritize medical procedures.,36.0,0.003732527107478118
"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",324.0,0.033592743967303065
assess patients for risk of suicide attempts.,65.0,0.006739285055168824
assess patients' general physical appearance to make diagnoses.,116.0,0.012027031790762826
assess patients' mental and physical status based on the presenting symptoms and complaints.,34.0,0.0035251644903960006
"assess project feasibility by analyzing technology, resource needs, and market demand.",120.0,0.012441757024927062
assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,157.0,0.016277965440946236
"assess the identity, strength, or purity of medications.",262.0,0.027164502837757416
assess the nature and level of threats so that the scope of the problem can be determined.,84.0,0.008709229917448942
assess the usefulness of pre-developed application packages and adapt them to a user environment.,3402.0,0.35272381165668215
"assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.",25.0,0.0025920327135264707
assign or schedule tasks to meet work priorities and goals.,24.0,0.002488351404985412
assist customers by providing information and resolving their complaints.,227.0,0.023535657038820355
"assist engineers in the design, configuration, or application of robotic systems.",79.0,0.008190823374743647
"assist engineers to design or develop electrochemical devices, such as solid oxide membranes or other products for sustainable applications.",23.0,0.002384670096444353
assist faculty members or staff with student conferences.,16.0,0.0016589009366569413
"assist in delivery, care, or feeding of infants.",21.0,0.0021773074793622355
assist in laying out material for publication.,98.0,0.010160768237023766
assist in locating housing for displaced individuals.,21.0,0.0021773074793622355
"assist in planning food budgets, using charts or sample budgets.",31.0,0.003214120564772824
assist patients in organizing their health care system activities.,21.0,0.0021773074793622355
assist scientists or engineers in the conduct of photonic experiments.,23.0,0.002384670096444353
assist students who need extra help with their coursework outside of class.,11578.0,1.2004221902883794
"assist students who need extra help, such as by tutoring and preparing and implementing remedial programs.",24.0,0.002488351404985412
attend meetings to record minutes.,18.0,0.001866263553739059
attend or view productions to maintain knowledge of available actors.,16.0,0.0016589009366569413
"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",70.0,0.007257691597874118
"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",98.0,0.010160768237023766
"author or publish professional articles, internal documents, and instructional materials.",54.0,0.005598790661217177
back up network data.,34.0,0.0035251644903960006
"bake, roast, broil, and steam meats, fish, vegetables, and other foods.",28.0,0.0029030766391496474
"bleach, dye, or tint hair, using applicator or brush.",18.0,0.001866263553739059
"book transportation and hotel reservations, using computer terminal or telephone.",16.0,0.0016589009366569413
"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",305.0,0.03162279910502294
build and update digital databases.,58.0,0.006013515895381413
build instrumentation or laboratory test equipment for special purposes.,18.0,0.001866263553739059
"build or repair cabinets, doors, frameworks, floors, or other wooden fixtures used in buildings, using woodworking machines, carpenter's hand tools, or power tools.",22.0,0.0022809887879032945
"build, calibrate, maintain, troubleshoot, or repair electrical instruments or testing equipment.",52.0,0.0053914280441350595
calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,248.0,0.025712964518182592
"calculate amounts of required materials and estimate costs, based on surface measurements or work orders.",52.0,0.0053914280441350595
"calculate and quote rates for tours, stocks, insurance policies, or other products or services.",77.0,0.00798346075766153
"calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.",44.0,0.004561977575806589
calculate costs or savings for water- or energy-efficient appliances or systems.,21.0,0.0021773074793622355
"calculate dimensions or tolerances, using instruments such as micrometers or vernier calipers.",74.0,0.0076724168320383545
"calculate figures, such as required amounts of labor or materials, manufacturing costs, or wages, using pricing schedules, adding machines, calculators, or computers.",145.0,0.015033789738453531
"calculate orbits and determine sizes, shapes, brightness, and motions of different celestial bodies.",138.0,0.01430802057866612
calculate required capacities for equipment of proposed system to obtain specified performance and submit data to engineering personnel for approval.,17.0,0.0017625822451980003
"calculate test result values, using standard formulas.",40.0,0.004147252341642353
"calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.",30.0,0.0031104392562317654
"calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",43.0,0.00445829626726553
"calibrate and align components, using scales, gauges, and other measuring instruments.",20.0,0.0020736261708211765
"calibrate and test equipment, and locate circuit and component faults, using hand and power tools and measuring and testing instruments such as resistance meters and oscilloscopes.",46.0,0.004769340192888706
calibrate data collection equipment.,40.0,0.004147252341642353
"calibrate or adjust equipment to ensure quality production, using tools such as calipers, micrometers, height gauges, protractors, or ring gauges.",17.0,0.0017625822451980003
calibrate testing instruments and installed or repaired equipment to prescribed specifications.,43.0,0.00445829626726553
calibrate testing instruments.,26.0,0.0026957140220675298
"calibrate, troubleshoot, or repair equipment and correct malfunctions as needed.",254.0,0.026335052369428947
"calibrate, validate, or maintain laboratory equipment.",17.0,0.0017625822451980003
"call on policyholders to deliver and explain policy, to analyze insurance program and suggest additions or changes, or to change beneficiaries.",30.0,0.0031104392562317654
call on prospective customers to explain company services or to solicit new business.,17.0,0.0017625822451980003
"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",47.0,0.004873021501429765
check adhesives to ensure that they will work and will remain durable.,34.0,0.0035251644903960006
check and analyze operating system or application logfiles regularly to verify proper system performance.,27.0,0.0027993953306085883
"check completed work for spelling, grammar, punctuation, and format.",131.0,0.013582251418878708
"check computations of interest accrued, premiums due, and settlement surrender on loan values.",32.0,0.0033178018733138826
"check construction plans, design calculations, or cost estimations to ensure completeness, accuracy, or conformity to engineering standards or practices.",31.0,0.003214120564772824
"check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",39.0,0.004043571033101294
check dimensions of materials to be used and assign numbers to the materials.,26.0,0.0026957140220675298
"check electrical installation for proper wiring, polarity, grounding, or integrity of terminations.",19.0,0.001969944862280118
check import or export documentation to determine cargo contents and use tariff coding system to classify goods according to fee or tariff group.,33.0,0.003421483181854941
"check reference materials, such as books, news files, or public records, to obtain relevant facts.",429.0,0.04447928136411424
"choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",80.0,0.008294504683284706
classify and catalog items according to content and purpose.,127.0,0.013167526184714473
"classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",283.0,0.02934181031711965
clean and disinfect domestic basements and other areas flooded by sewer stoppages.,15.0,0.0015552196281158827
"clean, adjust and maintain equipment, using hand tools.",48.0,0.004976702809970824
coach client representatives in effective communication with the public or with employees.,161.0,0.01669269067511047
coach senior executives and managers on leadership and performance.,102.0,0.010575493471188002
"code, classify, and catalog books, publications, films, audio-visual aids, and other library materials based on subject matter or standard library classification systems.",17.0,0.0017625822451980003
"code, evaluate, or interpret collected study data.",611.0,0.06334927951858695
collaborate with artists to achieve appropriate visual style.,28.0,0.0029030766391496474
collaborate with colleagues to address teaching and research issues.,19.0,0.001969944862280118
"collaborate with colleagues to exchange information, such as selling strategies or marketing information.",16.0,0.0016589009366569413
collaborate with committees or individuals to address financial or administrative issues pertaining to congregations.,16.0,0.0016589009366569413
collaborate with computer manufacturers and other users to develop new programming methods.,50.0,0.0051840654270529415
