task_name,count,pct
analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,55.0,0.0055000000000000005
analyze and classify risks and investments to determine their potential impacts on companies.,334.0,0.0334
analyze and evaluate robotic systems or prototypes.,50.0,0.005
"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",1820.0,0.182
analyze and interpret data to increase the understanding of human social behavior.,83.0,0.0083
analyze and interpret news and information received from various sources to broadcast the information.,101.0,0.0101
"analyze and interpret patient, nursing, or information systems data to improve nursing services.",60.0,0.006
"analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",47.0,0.004699999999999999
"analyze and interpret results from tests such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (fnas), and polymerase chain reactions (pcrs).",50.0,0.005
analyze and modify compensation and benefits policies to establish competitive programs and ensure compliance with legal requirements.,16.0,0.0015999999999999999
"analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",16.0,0.0015999999999999999
"analyze and record test data to issue reports that use charts, graphs, or narratives.",350.0,0.034999999999999996
analyze and report computer network security breaches or attempted breaches.,2356.0,0.2356
"analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",38.0,0.0038000000000000004
analyze available data and consult with other scientists to determine parameters of experimentation and suitability of analytical models.,36.0,0.0036
"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",27.0,0.0026999999999999997
"analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",122.0,0.012199999999999999
analyze characteristics of animals to identify and classify them.,211.0,0.0211
analyze clinical data using appropriate statistical tools.,22.0,0.0022
"analyze compensation policies, government regulations, and prevailing wage rates to develop competitive compensation plan.",21.0,0.0021
"analyze competitive market strategies through analysis of related product, market, or share trends.",38.0,0.0038000000000000004
analyze completed police reports to determine what additional information and investigative work is needed.,26.0,0.0026
"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",504.0,0.0504
analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,70.0,0.006999999999999999
"analyze data from surveys, old records, or case studies, using statistical software.",147.0,0.0147
"analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",56.0,0.0056
analyze data to assess distance learning program status or to inform decisions for distance learning programs.,151.0,0.0151
analyze data to determine answers to questions from customers or members of the public.,531.0,0.0531
analyze data to determine feasibility of product proposals.,31.0,0.0031000000000000003
analyze details of sales territories to assess their growth potential and to set quotas.,49.0,0.0049
"analyze determinants responsible for specific inherited traits, and devise methods for altering traits or producing new traits.",48.0,0.0048000000000000004
analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,93.0,0.0093
"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",26.0,0.0026
analyze employment-related data and prepare required reports.,67.0,0.0067
analyze energy bills including utility rates or tariffs to gather historical energy usage data.,18.0,0.0018
analyze equipment performance records to assess equipment functioning.,159.0,0.015899999999999997
"analyze expenditures and other financial information to develop plans, policies, or budgets for increasing profits or improving services.",32.0,0.0031999999999999997
analyze experimental data and interpret results to write reports and summaries of findings.,1448.0,0.1448
"analyze financial data to detect irregularities in areas such as billing trends, financial relationships, and regulatory compliance procedures.",29.0,0.0029
analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,501.0,0.050100000000000006
analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.,77.0,0.0077
"analyze geographic information systems (gis) data to identify spatial relationships or display results of analyses, using maps, graphs, or tabular data.",106.0,0.0106
analyze information gathered by investigation and report findings and recommendations.,46.0,0.0046
analyze information obtained from management to conceptualize and define operational problems.,537.0,0.053700000000000005
"analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling and information engineering.",159.0,0.015899999999999997
"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",364.0,0.0364
"analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.",157.0,0.0157
"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",1371.0,0.1371
analyze laboratory findings to check the accuracy of the results.,123.0,0.0123
analyze market conditions to determine optimum times to execute securities transactions.,1396.0,0.1396
"analyze menus or recipes, standardize recipes, or test new products.",25.0,0.0025
"analyze network data to determine network usage, disk space availability, or server function.",105.0,0.0105
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",1385.0,0.13849999999999998
analyze or evaluate dental needs to determine changes or trends in patterns of dental disease.,23.0,0.0023
"analyze or interpret logistics data involving customer service, forecasting, procurement, manufacturing, inventory, transportation, or warehousing.",197.0,0.0197
"analyze or manipulate bioinformatics data using software packages, statistical applications, or data mining techniques.",30.0,0.003
analyze or synthesize client data to draw conclusions or make recommendations for therapy.,54.0,0.005399999999999999
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",1741.0,0.1741
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",2037.0,0.20370000000000002
analyze patrons' hair and other physical features to determine and recommend beauty treatment or suggest hair styles.,117.0,0.0117
analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,53.0,0.0053
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",270.0,0.027
analyze potential loan markets and develop referral networks to locate prospects for loans.,113.0,0.0113
analyze potential loan markets to find opportunities to promote loans and financial services.,25.0,0.0025
analyze prescribing trends to monitor patient compliance and to prevent excessive usage or harmful interactions.,29.0,0.0029
"analyze price proposals, financial reports, and other data and information to determine reasonable prices.",17.0,0.0017
analyze problems to develop solutions involving computer hardware and software.,47.0,0.004699999999999999
analyze product complaints and make recommendations regarding their reportability.,40.0,0.004
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",130.0,0.013
"analyze regional energy markets, including energy pricing, market structures, energy generation competition, and energy transmission constraints.",22.0,0.0022
"analyze research data to determine its significance, using computers.",204.0,0.0204
analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,24.0,0.0024000000000000002
analyze system performance or operational requirements.,1822.0,0.1822
analyze target companies or investment opportunities to inform investment decisions.,751.0,0.0751
"analyze test data for automotive systems, subsystems, or component parts.",25.0,0.0025
"analyze test data, making computations as necessary, to determine test results.",368.0,0.0368
analyze the effectiveness of marketing tactics or channels.,70.0,0.006999999999999999
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",15.0,0.0015
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",64.0,0.0063999999999999994
"analyze the probable outcomes of cases, using knowledge of legal precedents.",40.0,0.004
"analyze training needs to design employee development, language training and health and safety programs.",15.0,0.0015
analyze training needs to develop new training programs or modify and improve existing programs.,15.0,0.0015
"analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",41.0,0.0041
analyze user needs and recommend appropriate hardware.,26.0,0.0026
analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,15446.0,1.5446
"analyze, interpret, or create graphical representations of energy data, using engineering software.",204.0,0.0204
"analyze, interpret, or disseminate system performance data.",1310.0,0.131
answer applicants' questions about benefits and claim procedures.,40.0,0.004
answer clients' questions about the purposes and details of financial plans and strategies.,112.0,0.0112
"answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",19.0,0.0019000000000000002
answer customers' questions about merchandise and advise customers on merchandise selection.,284.0,0.0284
"answer customers' questions about products, prices, availability, or credit terms.",1174.0,0.11739999999999999
"answer customers' questions about products, prices, availability, product uses, and credit terms.",493.0,0.0493
"answer customers' questions, and explain available services such as deposit accounts, bonds, and securities.",27.0,0.0026999999999999997
"answer customers' questions, and provide information on procedures or policies.",1843.0,0.1843
"answer incoming calls, greeting callers, providing information, transferring calls or taking messages as necessary.",131.0,0.0131
"answer inquiries concerning the progress of medical cases, within the limits of confidentiality laws.",39.0,0.0039
"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",174.0,0.0174
answer inquiries from the public concerning animal control operations.,48.0,0.0048000000000000004
"answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints.",126.0,0.0126
"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",211.0,0.0211
"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",338.0,0.0338
answer inquiries regarding shipping or mailing policies.,17.0,0.0017
answer patients' calls and determine how to assist them.,17.0,0.0017
answer questions about game rules and casino policies.,25.0,0.0025
answer questions about game rules or casino policies.,21.0,0.0021
answer questions about product features and benefits.,417.0,0.0417
answer questions about records or files.,81.0,0.0081
answer questions from the public and media.,55.0,0.0055000000000000005
"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",48.0,0.0048000000000000004
answer questions regarding the store and its merchandise.,48.0,0.0048000000000000004
"answer routine telephone or in-person reference inquiries, referring patrons to librarians for further assistance, when necessary.",16.0,0.0015999999999999999
answer telephone calls and respond to inquiries or transfer calls.,67.0,0.0067
answer telephone calls from potential customers who have been solicited through advertisements.,17.0,0.0017
"answer telephone calls to take messages, answer questions, and provide information during non-business hours or when switchboard is closed.",15.0,0.0015
answer telephones and direct calls to appropriate staff.,145.0,0.0145
"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",533.0,0.05330000000000001
answer telephones and schedule appointments.,26.0,0.0026
"answer telephones, and route calls or deliver messages.",43.0,0.0043
"answer telephones, direct calls, and take messages.",195.0,0.0195
"answer telephones, responding to questions or requests.",84.0,0.0084
answer user inquiries regarding computer software or hardware operation to resolve problems.,94.0,0.009399999999999999
apply customer feedback to service improvement efforts.,114.0,0.0114
apply insurance rating systems.,18.0,0.0018
"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",55.0,0.0055000000000000005
"apply relevant laws, regulations, policies, or precedents to reach conclusions.",28.0,0.0028
"appraise property values, assessing income potential when relevant.",147.0,0.0147
"appraise, evaluate, and inventory real property and equipment, recording information such as the description, value, and location of property.",106.0,0.0106
"arrange conference, meeting, or travel reservations for office personnel.",25.0,0.0025
"arrange financing of deals from sources such as financial institutions, agencies, or public or private companies.",47.0,0.004699999999999999
arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,117.0,0.0117
"arrange for debt repayment or establish repayment schedules, based on customers' financial situations.",25.0,0.0025
"arrange tours, taxis, or restaurant reservations for customers.",45.0,0.0045000000000000005
"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",192.0,0.019200000000000002
ask questions that will help clients identify their feelings and behaviors.,85.0,0.0085
"assemble and compile documents for loan closings, such as title abstracts, insurance forms, loan forms, and tax receipts.",199.0,0.0199
"assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",24.0,0.0024000000000000002
assess companies as investments for clients by examining company facilities.,18.0,0.0018
"assess cost effectiveness of products, projects or services, tracking actual costs relative to bids as the project develops.",16.0,0.0015999999999999999
"assess current or future customer needs and priorities through communicating directly with customers, conducting surveys, or other methods.",59.0,0.0059
"assess effectiveness and efficiency of instruction according to ease of instructional technology use and student learning, knowledge transfer, and satisfaction.",40.0,0.004
assess employee performance.,15.0,0.0015
"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",60.0,0.006
assess patients for risk of suicide attempts.,37.0,0.0036999999999999997
"assess performance following athletic competition, identifying strengths and weaknesses and making adjustments to improve future performance.",37.0,0.0036999999999999997
assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,298.0,0.029799999999999997
"assess staffing needs and recruit staff, using methods such as newspaper advertisements or attendance at job fairs.",16.0,0.0015999999999999999
"assess the identity, strength, or purity of medications.",117.0,0.0117
assess the nature and level of threats so that the scope of the problem can be determined.,551.0,0.055099999999999996
assess the usefulness of pre-developed application packages and adapt them to a user environment.,2569.0,0.2569
"assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.",40.0,0.004
assign and grade class work and homework.,15.0,0.0015
"assign and review the work of systems analysts, programmers, and other computer-related workers.",38.0,0.0038000000000000004
assign or schedule tasks to meet work priorities and goals.,48.0,0.0048000000000000004
"assign work to employees, based on material or worker requirements of specific jobs.",40.0,0.004
"assign, coordinate, and review work and activities of programming personnel.",18.0,0.0018
assist customers by providing information and resolving their complaints.,155.0,0.0155
"assist customers, such as responding to customer complaints and updating them about back-ordered parts.",26.0,0.0026
assist in laying out material for publication.,24.0,0.0024000000000000002
assist in selection of financial award candidates using electronic databases to certify loan eligibility.,16.0,0.0015999999999999999
"assist in the assessment, acquisition, or deployment of new electronic document management systems.",160.0,0.016
assist patients in organizing their health care system activities.,61.0,0.0060999999999999995
assist students who need extra help with their coursework outside of class.,1791.0,0.1791
attempt to sell additional merchandise or services to prospective or current customers by telephone or through visits.,19.0,0.0019000000000000002
attend investment briefings or consult financial media to stay abreast of relevant investment markets.,18.0,0.0018
attend meetings to record minutes.,24.0,0.0024000000000000002
"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",33.0,0.0033000000000000004
"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",37.0,0.0036999999999999997
authorize payment of invoices or return of merchandise.,18.0,0.0018
back up files from web sites to local directories for instant recovery in case of problems.,17.0,0.0017
back up network data.,15.0,0.0015
"book transportation and hotel reservations, using computer terminal or telephone.",18.0,0.0018
"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",692.0,0.0692
build and update digital databases.,48.0,0.0048000000000000004
"buy or sell stocks, bonds, commodity futures, foreign currencies, or other securities on behalf of investment dealers.",284.0,0.0284
calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,30.0,0.003
"calculate amounts of required materials and estimate costs, based on surface measurements or work orders.",34.0,0.0034
"calculate dimensions or tolerances, using instruments such as micrometers or vernier calipers.",24.0,0.0024000000000000002
"calculate orbits and determine sizes, shapes, brightness, and motions of different celestial bodies.",77.0,0.0077
calculate premiums and establish payment method.,27.0,0.0026999999999999997
"calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",22.0,0.0022
"calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",19.0,0.0019000000000000002
calibrate data collection equipment.,20.0,0.002
"calibrate, validate, or maintain laboratory equipment.",16.0,0.0015999999999999999
call by telephone to deliver verbal messages.,58.0,0.0058
"call on policyholders to deliver and explain policy, to analyze insurance program and suggest additions or changes, or to change beneficiaries.",62.0,0.006200000000000001
call on prospective customers to explain company services or to solicit new business.,568.0,0.0568
cancel orders based on customer requests or inventory or delivery problems.,107.0,0.0107
"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",35.0,0.0034999999999999996
check and analyze operating system or application logfiles regularly to verify proper system performance.,398.0,0.0398
"check completed work for spelling, grammar, punctuation, and format.",73.0,0.0073
"check construction plans, design calculations, or cost estimations to ensure completeness, accuracy, or conformity to engineering standards or practices.",23.0,0.0023
"check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",69.0,0.0069
"check electrical installation for proper wiring, polarity, grounding, or integrity of terminations.",32.0,0.0031999999999999997
check import or export documentation to determine cargo contents and use tariff coding system to classify goods according to fee or tariff group.,34.0,0.0034
"check reference materials, such as books, news files, or public records, to obtain relevant facts.",99.0,0.009899999999999999
check translations of technical terms and terminology to ensure that they are accurate and remain consistent throughout translation revisions.,16.0,0.0015999999999999999
"choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",27.0,0.0026999999999999997
classify and catalog items according to content and purpose.,2367.0,0.23670000000000002
"classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",808.0,0.0808
coach client representatives in effective communication with the public or with employees.,61.0,0.0060999999999999995
coach senior executives and managers on leadership and performance.,131.0,0.0131
code data in preparation for computer entry.,487.0,0.0487
"code data prior to computer entry, using lists of codes.",769.0,0.07690000000000001
"code, evaluate, or interpret collected study data.",1483.0,0.1483
collaborate with artists to achieve appropriate visual style.,61.0,0.0060999999999999995
"collaborate with colleagues to exchange information, such as selling strategies or marketing information.",103.0,0.0103
collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,19.0,0.0019000000000000002
"collaborate with graphic artists, editors and writers to produce master copies according to design specifications.",53.0,0.0053
collaborate with management or users to develop e-commerce strategies and to integrate these strategies with web sites.,161.0,0.0161
collaborate with other actors as part of an ensemble.,45.0,0.0045000000000000005
"collaborate with other teachers and administrators in the development, evaluation, and revision of preschool programs.",16.0,0.0015999999999999999
"collaborate with sales teams to understand customer requirements, to promote the sale of company products, and to provide sales support.",175.0,0.017499999999999998
collaborate with search engine shopping specialists to place marketing content in desired online locations.,235.0,0.0235
collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.,42.0,0.0042
"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",747.0,0.0747
"collaborate with web, multimedia, or art design staffs to create multimedia web sites or other internet content that conforms to brand and company visual format.",205.0,0.0205
"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",1450.0,0.145
"collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.",82.0,0.0082
"collect and analyze data to evaluate the effectiveness of academic programs and other services, such as behavioral management systems.",266.0,0.026600000000000002
"collect and analyze data, such as studying old records, tallying the number of outpatients entering each day or week, or participating in federal, state, or local population surveys as a census enumerator.",107.0,0.0107
"collect and analyze security data to determine security needs, security program goals, or program accomplishments.",307.0,0.030699999999999998
"collect and analyze survey data, regulatory information, and data on demographic and employment trends to forecast enrollment patterns and curriculum change needs.",33.0,0.0033000000000000004
"collect and analyze survey data, regulatory information, and demographic and employment trends to forecast enrollment patterns and the need for curriculum changes.",57.0,0.0057
"collect and analyze web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",100.0,0.01
"collect and deposit money into accounts, disburse funds from cash accounts to pay bills or invoices, keep records of collections and disbursements, and ensure accounts are balanced.",20.0,0.002
"collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",2063.0,0.2063
"collect data about existing client hardware, software, networking, or key business processes to inform implementation of radio frequency identification device (rfid) technology.",17.0,0.0017
"collect data about the attitudes, values, and behaviors of people in groups, using observation, interviews, and review of documents.",142.0,0.0142
"collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.",55.0,0.0055000000000000005
collect data through surveys or experimentation.,91.0,0.0091
"collect information about clients through interviews, observation, or tests.",63.0,0.0063
"collect information about clients, using techniques such as testing, interviewing, discussion, and observation.",68.0,0.0068
"collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",77.0,0.0077
"collect information and make judgments through observation, interviews, and review of documents.",74.0,0.0073999999999999995
collect or compile nanotechnology research or engineering data.,84.0,0.0084
"collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis.",125.0,0.0125
"collect, analyze, and interpret data such as election results and public opinion surveys, reporting on findings, recommendations, and conclusions.",30.0,0.003
"collect, compile, or integrate geographic information systems (gis) data, such as remote sensing or cartographic data for inclusion in map manuscripts.",17.0,0.0017
"collect, prepare, and label samples for laboratory testing, culture, or microscopic examination.",18.0,0.0018
"collect, record, and maintain patient information, such as medical histories, reports, and examination results.",194.0,0.0194
"collect, record, and maintain patient information, such as medical history, reports, and examination results.",283.0,0.0283
"collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",154.0,0.0154
combine secondary data sources with keyword research to more accurately profile and satisfy user intent.,26.0,0.0026
"communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",41.0,0.0041
"communicate freight transportation information to customers or suppliers, using transportation management, electronic logistics marketplace, or electronic freight information systems, to improve efficiency, speed, or quality of transportation services.",202.0,0.0202
"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",57.0,0.0057
"communicate research results through conference presentations, scientific publications, or project reports.",15.0,0.0015
"communicate security status, updates, and actual or potential problems, using established protocols.",51.0,0.0051
"communicate students' progress to students, parents or teachers in written progress reports, in person, by phone, or by email.",34.0,0.0034
"communicate technical or marketing information about distance learning via podcasts, webinars, and other technologies.",28.0,0.0028
"communicate to actors the approach, characterization, and movement needed for each scene in such a way that rehearsals and takes are minimized.",26.0,0.0026
"communicate to faculty, students, or other users availability of, or changes to, distance learning courses or materials, programs, services, or applications.",50.0,0.005
"communicate with children's parents or guardians about daily activities, behaviors, and related issues.",20.0,0.002
"communicate with clients to build rapport, acknowledge their progress, or reflect upon their reactions to musical experiences.",76.0,0.007600000000000001
"communicate with customers regarding orders, comments, and complaints.",16.0,0.0015999999999999999
"communicate with customers, competitors, suppliers, professional organizations, or others to stay abreast of industry or business trends.",19.0,0.0019000000000000002
"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",98.0,0.0098
"communicate with customers, sales staff, or marketing staff to determine customer needs.",46.0,0.0046
"communicate with dispatchers by radio, telephone, or computer to exchange information and receive requests for passenger service.",21.0,0.0021
"communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies.",50.0,0.005
"communicate with readers, viewers, advertisers, or the general public via mail, email, or telephone.",22.0,0.0022
communicate with system users to ensure accounts are set up properly or to diagnose and solve operational problems.,24.0,0.0024000000000000002
"communicate with vendors to gather information about products, alert them to future needs, resolve problems, or address system maintenance issues.",30.0,0.003
compare a property with similar properties that have recently sold to determine its competitive market price.,51.0,0.0051
compare previously prepared bank statements with canceled checks and reconcile discrepancies.,57.0,0.0057
"compare prices, specifications, and delivery dates to determine the best bid among potential suppliers.",28.0,0.0028
compare suppliers' bills with bids and purchase orders to verify accuracy.,60.0,0.006
compile and analyze credit information gathered by investigation.,18.0,0.0018
compile and analyze data obtained from monitoring or diagnostic tests.,1046.0,0.1046
compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,20.0,0.002
compile and evaluate clinical practice statistics.,30.0,0.003
compile and format image data to increase its usefulness.,602.0,0.0602
compile and interpret results of tests and analyses.,149.0,0.014899999999999998
compile and maintain patients' medical records to document condition and treatment and to provide data for research or cost control and care improvement efforts.,115.0,0.0115
compile and maintain regulatory documentation databases or systems.,25.0,0.0025
compile and prepare reports and documents pertaining to personnel activities.,29.0,0.0029
"compile and record medical charts, reports, or correspondence, using typewriter or personal computer.",52.0,0.0052
"compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives.",106.0,0.0106
"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",11457.0,1.1457
compile bibliographies and prepare abstracts on subjects of interest to particular organizations or groups.,92.0,0.0092
compile bibliographies of specialized materials for outside reading assignments.,57.0,0.0057
"compile budget data and documents, based on estimated revenues and expenses and previous budgets.",23.0,0.0023
"compile data for use in activities such as gene expression profiling, genome annotation, and structural bioinformatics.",73.0,0.0073
"compile information about flights from flight plans, pilot reports, radar, or observations.",28.0,0.0028
compile information or prepare reports on nanotechnology experiments or applications.,72.0,0.0072
compile laboratory test data and perform appropriate analyses.,21.0,0.0021
compile lists describing product or service offerings.,46.0,0.0046
"compile lists of books, periodicals, articles, and audio-visual materials on particular subjects.",20.0,0.002
"compile or maintain records of system operation, performance, and maintenance.",223.0,0.0223
"compile reports, charts, or graphs that describe and interpret findings of analyses.",2636.0,0.2636
"compile scripts, program notes, and other material related to productions.",123.0,0.0123
"compile statistical, financial, accounting, or auditing reports and tables pertaining to such matters as cash receipts, expenditures, accounts payable and receivable, and profits and losses.",238.0,0.0238
"compile statistics from source materials, such as production or sales records, quality-control or test records, time sheets, or survey sheets.",28.0,0.0028
"compile, administer, and grade examinations or assign this work to others.",75.0,0.0075
"compile, administer, and grade examinations, or assign this work to others.",707.0,0.0707
"compile, analyze, and report data to explain economic phenomena and forecast market trends, applying mathematical models and statistical techniques.",109.0,0.0109
"compile, copy, sort, and file records of office activities, business transactions, and other activities.",149.0,0.014899999999999998
"compile, log, or record testing or operational data for review and further analysis.",960.0,0.096
"compile, record, and code results or data from interview or survey, using computer or specified form.",3553.0,0.3553
"compile, record, and evaluate personal and financial data to verify completeness and accuracy, and to determine eligibility status.",65.0,0.0065
"compile, sort and verify the accuracy of data before it is entered.",926.0,0.0926
complete and maintain necessary records.,43.0,0.0043
"complete contract forms, prepare change of address records, or issue service discontinuance orders, using computers.",18.0,0.0018
complete form letters in response to requests or problems identified by correspondence.,232.0,0.0232
