geo_id,collaboration,count,pct
GN,task iteration,24.0,27.586206896551722
GP,directive,29.0,37.66233766233766
GP,learning,17.0,22.07792207792208
GP,not_classified,5.0,6.493506493506493
GP,task iteration,26.0,33.76623376623377
GR,directive,612.0,28.63827795975667
GR,feedback loop,300.0,14.038371548900328
GR,learning,504.0,23.58446420215255
GR,none,44.0,2.0589611605053815
GR,task iteration,557.0,26.064576509124944
GR,validation,120.0,5.615348619560131
GT,directive,249.0,30.816831683168317
GT,feedback loop,125.0,15.47029702970297
GT,learning,151.0,18.68811881188119
GT,none,15.0,1.8564356435643563
GT,task iteration,236.0,29.207920792079207
GT,validation,32.0,3.9603960396039604
GY,directive,20.0,46.51162790697674
GY,not_classified,7.0,16.27906976744186
GY,task iteration,16.0,37.2093023255814
HN,directive,132.0,33.587786259541986
HN,feedback loop,53.0,13.486005089058525
HN,learning,66.0,16.793893129770993
HN,not_classified,10.0,2.5445292620865136
HN,task iteration,110.0,27.989821882951656
HN,validation,22.0,5.597964376590331
HR,directive,254.0,29.500580720092916
HR,feedback loop,121.0,14.0534262485482
HR,learning,197.0,22.880371660859467
HR,none,33.0,3.8327526132404177
HR,task iteration,201.0,23.34494773519164
HR,validation,55.0,6.3879210220673635
HT,directive,57.0,32.758620689655174
HT,learning,47.0,27.011494252873565
HT,not_classified,15.0,8.620689655172415
HT,task iteration,55.0,31.60919540229885
HU,directive,473.0,28.78880097382836
HU,feedback loop,237.0,14.424832623250152
HU,learning,404.0,24.589166159464394
HU,none,32.0,1.9476567255021302
HU,task iteration,416.0,25.319537431527696
HU,validation,81.0,4.930006086427268
ID,directive,9989.0,39.83649052841475
ID,feedback loop,1924.0,7.672981056829512
ID,learning,3873.0,15.445663010967097
ID,none,396.0,1.5792622133599203
ID,task iteration,8132.0,32.43070787637089
ID,validation,761.0,3.0348953140578265
IE,directive,661.0,29.05494505494505
IE,feedback loop,278.0,12.21978021978022
IE,learning,549.0,24.13186813186813
IE,none,45.0,1.9780219780219779
IE,task iteration,595.0,26.153846153846157
IE,validation,147.0,6.461538461538462
IL,directive,2215.0,27.96717171717172
IL,feedback loop,884.0,11.16161616161616
IL,learning,1911.0,24.12878787878788
IL,none,217.0,2.73989898989899
IL,task iteration,2315.0,29.22979797979798
IL,validation,378.0,4.772727272727273
IN,directive,20446.0,35.192261351509515
IN,feedback loop,9089.0,15.644256256669763
IN,learning,9271.0,15.95752005232538
IN,none,1418.0,2.4407036386794725
IN,task iteration,15938.0,27.432958105270405
IN,validation,1936.0,3.332300595545458
IQ,directive,1106.0,34.1991341991342
IQ,feedback loop,172.0,5.3184910327767465
IQ,learning,1076.0,33.27149041434756
IQ,none,128.0,3.9579468150896724
IQ,task iteration,659.0,20.377241805813235
IQ,validation,93.0,2.87569573283859
IS,directive,60.0,32.0855614973262
IS,feedback loop,25.0,13.368983957219251
IS,learning,47.0,25.13368983957219
IS,not_classified,15.0,8.02139037433155
IS,task iteration,40.0,21.390374331550802
IT,directive,4786.0,29.297257590597454
IT,feedback loop,2020.0,12.365328109696376
IT,learning,3595.0,22.006611165523996
IT,none,351.0,2.148628795298727
IT,task iteration,4716.0,28.868756121449557
IT,validation,868.0,5.313418217433888
JM,directive,122.0,38.853503184713375
JM,feedback loop,25.0,7.961783439490445
JM,learning,47.0,14.968152866242038
JM,not_classified,3.0,0.9554140127388535
JM,task iteration,98.0,31.210191082802545
JM,validation,19.0,6.050955414012739
JO,directive,253.0,33.6436170212766
JO,feedback loop,118.0,15.691489361702127
JO,learning,137.0,18.21808510638298
JO,none,27.0,3.590425531914894
JO,task iteration,185.0,24.601063829787233
JO,validation,32.0,4.25531914893617
JP,directive,8670.0,27.757323515287336
JP,feedback loop,2704.0,8.65695533856251
JP,learning,7601.0,24.334880742756525
JP,none,1737.0,5.5610693132703695
JP,task iteration,8606.0,27.55242516407876
JP,validation,1917.0,6.137345926044501
KE,directive,1456.0,36.95431472081218
KE,feedback loop,518.0,13.147208121827411
KE,learning,605.0,15.355329949238577
KE,none,89.0,2.2588832487309642
KE,task iteration,1133.0,28.756345177664976
KE,validation,139.0,3.527918781725888
KG,directive,131.0,30.823529411764707
KG,feedback loop,64.0,15.058823529411763
KG,learning,98.0,23.058823529411764
KG,not_classified,13.0,3.058823529411765
KG,task iteration,101.0,23.764705882352942
KG,validation,18.0,4.235294117647059
KH,directive,193.0,33.80035026269702
KH,feedback loop,93.0,16.28721541155867
KH,learning,110.0,19.264448336252187
KH,none,16.0,2.8021015761821366
KH,task iteration,137.0,23.992994746059544
KH,validation,22.0,3.852889667250438
KR,directive,8577.0,28.012933568489125
KR,feedback loop,2937.0,9.592396629433667
KR,learning,5853.0,19.11620615324319
KR,none,905.0,2.955777647135672
KR,task iteration,10752.0,35.11659807956104
KR,validation,1594.0,5.206087922137305
KW,directive,110.0,28.42377260981912
KW,feedback loop,61.0,15.762273901808785
KW,learning,69.0,17.829457364341085
KW,none,17.0,4.3927648578811365
KW,task iteration,106.0,27.39018087855297
KW,validation,24.0,6.2015503875969
KY,directive,22.0,46.808510638297875
KY,not_classified,8.0,17.02127659574468
KY,task iteration,17.0,36.17021276595745
KZ,directive,627.0,32.724425887265134
KZ,feedback loop,238.0,12.421711899791232
KZ,learning,415.0,21.659707724425886
KZ,none,69.0,3.60125260960334
KZ,task iteration,484.0,25.260960334029225
KZ,validation,83.0,4.3319415448851775
LA,directive,113.0,41.544117647058826
LA,feedback loop,24.0,8.823529411764707
LA,learning,50.0,18.38235294117647
LA,not_classified,20.0,7.352941176470589
LA,task iteration,65.0,23.897058823529413
LB,directive,245.0,31.572164948453608
LB,feedback loop,137.0,17.65463917525773
LB,learning,138.0,17.783505154639176
LB,none,22.0,2.8350515463917527
LB,task iteration,199.0,25.644329896907216
LB,validation,35.0,4.510309278350515
LK,directive,1281.0,40.156739811912225
LK,feedback loop,480.0,15.047021943573668
LK,learning,511.0,16.018808777429467
LK,none,68.0,2.1316614420062696
LK,task iteration,748.0,23.448275862068964
LK,validation,102.0,3.197492163009404
LR,directive,21.0,43.75
LR,not_classified,27.0,56.25
LS,directive,15.0,37.5
LS,not_classified,25.0,62.5
LT,directive,258.0,24.339622641509433
LT,feedback loop,190.0,17.92452830188679
LT,learning,253.0,23.867924528301888
LT,none,24.0,2.2641509433962264
LT,task iteration,284.0,26.79245283018868
LT,validation,51.0,4.811320754716982
LU,directive,122.0,31.606217616580313
LU,feedback loop,35.0,9.067357512953368
LU,learning,92.0,23.83419689119171
LU,not_classified,7.0,1.8134715025906734
LU,task iteration,109.0,28.238341968911918
LU,validation,21.0,5.4404145077720205
LV,directive,175.0,28.877887788778878
LV,feedback loop,85.0,14.026402640264028
LV,learning,140.0,23.1023102310231
LV,none,19.0,3.1353135313531353
LV,task iteration,156.0,25.742574257425744
LV,validation,31.0,5.115511551155116
MA,directive,1658.0,32.094463801780876
MA,feedback loop,757.0,14.653503677893923
MA,learning,959.0,18.56368563685637
MA,none,132.0,2.5551684088269457
MA,task iteration,1460.0,28.261711188540456
MA,validation,200.0,3.8714672861014328
MC,directive,17.0,36.95652173913043
MC,not_classified,13.0,28.26086956521739
MC,task iteration,16.0,34.78260869565217
MD,directive,190.0,31.353135313531354
MD,feedback loop,84.0,13.861386138613863
MD,learning,132.0,21.782178217821784
MD,not_classified,12.0,1.9801980198019802
MD,task iteration,161.0,26.567656765676567
MD,validation,27.0,4.455445544554455
ME,directive,30.0,21.73913043478261
ME,feedback loop,28.0,20.28985507246377
ME,learning,44.0,31.88405797101449
ME,not_classified,8.0,5.797101449275362
ME,task iteration,28.0,20.28985507246377
MG,directive,231.0,34.94704992435703
MG,feedback loop,110.0,16.64145234493192
MG,learning,99.0,14.977307110438728
MG,none,15.0,2.26928895612708
MG,task iteration,191.0,28.895612708018152
MG,validation,15.0,2.26928895612708
MK,directive,110.0,32.448377581120944
MK,feedback loop,66.0,19.469026548672566
MK,learning,61.0,17.99410029498525
MK,not_classified,3.0,0.8849557522123894
MK,task iteration,83.0,24.48377581120944
MK,validation,16.0,4.71976401179941
MN,directive,47.0,33.81294964028777
MN,feedback loop,19.0,13.66906474820144
MN,learning,24.0,17.26618705035971
MN,not_classified,14.0,10.071942446043165
MN,task iteration,35.0,25.179856115107913
MQ,directive,36.0,31.57894736842105
MQ,learning,22.0,19.298245614035086
MQ,not_classified,16.0,14.035087719298245
MQ,task iteration,40.0,35.08771929824561
MR,directive,27.0,40.909090909090914
MR,not_classified,22.0,33.33333333333333
MR,task iteration,17.0,25.757575757575758
MT,directive,77.0,28.308823529411764
MT,feedback loop,36.0,13.23529411764706
MT,learning,59.0,21.691176470588236
MT,not_classified,2.0,0.7352941176470588
MT,task iteration,77.0,28.308823529411764
MT,validation,21.0,7.720588235294118
MU,directive,102.0,33.77483443708609
MU,feedback loop,34.0,11.258278145695364
MU,learning,67.0,22.185430463576157
MU,not_classified,10.0,3.3112582781456954
MU,task iteration,74.0,24.503311258278146
MU,validation,15.0,4.966887417218543
MV,directive,70.0,38.04347826086957
MV,feedback loop,24.0,13.043478260869565
MV,learning,29.0,15.760869565217392
MV,not_classified,10.0,5.434782608695652
MV,task iteration,51.0,27.717391304347828
MW,directive,73.0,39.247311827956985
MW,feedback loop,25.0,13.440860215053762
MW,learning,20.0,10.75268817204301
MW,not_classified,11.0,5.913978494623656
MW,task iteration,57.0,30.64516129032258
MX,directive,3420.0,33.059449009183176
MX,feedback loop,1247.0,12.054132431126147
MX,learning,1943.0,18.782020299661674
MX,none,248.0,2.3972933784436927
MX,task iteration,3068.0,29.656839052682454
MX,validation,419.0,4.050265828902852
MY,directive,1374.0,30.90418353576248
MY,feedback loop,611.0,13.742690058479532
MY,learning,891.0,20.040485829959515
MY,none,98.0,2.2042285200179936
MY,task iteration,1231.0,27.687809266756634
MY,validation,241.0,5.4206027890238415
MZ,directive,151.0,41.2568306010929
MZ,feedback loop,31.0,8.469945355191257
MZ,learning,63.0,17.21311475409836
MZ,not_classified,19.0,5.191256830601093
MZ,task iteration,102.0,27.86885245901639
NA,directive,37.0,40.21739130434783
NA,not_classified,23.0,25.0
NA,task iteration,32.0,34.78260869565217
NE,directive,27.0,42.857142857142854
NE,not_classified,36.0,57.14285714285714
NG,directive,2842.0,37.25258880587233
NG,feedback loop,887.0,11.626687639271202
NG,learning,1120.0,14.680823174728012
NG,none,184.0,2.411849521562459
NG,task iteration,2351.0,30.816620789094245
NG,validation,245.0,3.2114300694717524
NL,directive,2093.0,25.56179775280899
NL,feedback loop,1023.0,12.49389350268686
NL,learning,2058.0,25.134342940889105
NL,none,182.0,2.22276502198339
NL,task iteration,2387.0,29.152418172936006
NL,validation,445.0,5.434782608695652
NO,directive,594.0,25.021061499578767
NO,feedback loop,352.0,14.827295703454086
NO,learning,607.0,25.568660488626787
NO,none,49.0,2.064026958719461
NO,task iteration,614.0,25.863521482729567
NO,validation,158.0,6.655433866891322
NP,directive,556.0,33.23371189479976
NP,feedback loop,273.0,16.317991631799163
NP,learning,282.0,16.855947399880456
NP,none,24.0,1.434548714883443
NP,task iteration,482.0,28.81052002390915
NP,validation,56.0,3.3472803347280333
NZ,directive,774.0,26.69886167644015
NZ,feedback loop,347.0,11.969644705070714
NZ,learning,651.0,22.456019317005865
NZ,none,65.0,2.242152466367713
NZ,task iteration,896.0,30.9072093825457
NZ,validation,166.0,5.7261124525698515
OM,directive,125.0,34.43526170798898
OM,feedback loop,38.0,10.46831955922865
OM,learning,76.0,20.9366391184573
OM,not_classified,10.0,2.7548209366391188
OM,task iteration,99.0,27.27272727272727
OM,validation,15.0,4.132231404958678
PA,directive,278.0,36.578947368421055
PA,feedback loop,81.0,10.657894736842104
PA,learning,133.0,17.5
PA,none,15.0,1.9736842105263157
PA,task iteration,227.0,29.86842105263158
PA,validation,26.0,3.421052631578948
PE,directive,2655.0,36.0
PE,feedback loop,709.0,9.613559322033899
PE,learning,1162.0,15.75593220338983
PE,none,138.0,1.871186440677966
PE,task iteration,2420.0,32.813559322033896
PE,validation,291.0,3.9457627118644067
PF,directive,24.0,31.16883116883117
PF,not_classified,22.0,28.57142857142857
PF,task iteration,31.0,40.25974025974026
PG,directive,17.0,33.33333333333333
PG,not_classified,19.0,37.254901960784316
PG,task iteration,15.0,29.411764705882355
PH,directive,3452.0,34.74584801207851
PH,feedback loop,1336.0,13.447408152994464
PH,learning,1326.0,13.34675390035229
PH,none,203.0,2.043281328636135
PH,task iteration,3266.0,32.873678912934075
PH,validation,352.0,3.54302969300453
PK,directive,3613.0,40.5226558995065
PK,feedback loop,1339.0,15.017945266935845
PK,learning,1085.0,12.169134140870346
PK,none,228.0,2.557200538358008
PK,task iteration,2385.0,26.749663526244955
PK,validation,266.0,2.983400628084343
PL,directive,2592.0,28.67256637168142
PL,feedback loop,1283.0,14.192477876106194
PL,learning,2134.0,23.606194690265486
PL,none,172.0,1.9026548672566372
PL,task iteration,2263.0,25.033185840707965
PL,validation,596.0,6.592920353982301
PR,directive,161.0,31.69291338582677
PR,feedback loop,39.0,7.677165354330709
PR,learning,114.0,22.440944881889763
PR,not_classified,12.0,2.3622047244094486
PR,task iteration,149.0,29.330708661417322
PR,validation,33.0,6.496062992125983
PS,directive,75.0,27.881040892193308
PS,feedback loop,46.0,17.100371747211895
PS,learning,43.0,15.985130111524162
PS,none,16.0,5.947955390334572
PS,not_classified,14.0,5.204460966542751
PS,task iteration,75.0,27.881040892193308
PT,directive,1118.0,27.728174603174605
PT,feedback loop,546.0,13.541666666666666
PT,learning,915.0,22.69345238095238
PT,none,90.0,2.232142857142857
PT,task iteration,1184.0,29.365079365079367
PT,validation,179.0,4.439484126984127
PY,directive,186.0,32.57443082311734
PY,feedback loop,79.0,13.835376532399298
PY,learning,111.0,19.439579684763572
PY,not_classified,10.0,1.7513134851138354
PY,task iteration,154.0,26.970227670753065
PY,validation,31.0,5.42907180385289
QA,directive,292.0,32.625698324022345
QA,feedback loop,104.0,11.620111731843576
QA,learning,165.0,18.435754189944134
QA,none,26.0,2.905027932960894
QA,task iteration,271.0,30.27932960893855
QA,validation,37.0,4.134078212290502
RE,directive,68.0,26.666666666666668
RE,feedback loop,29.0,11.372549019607844
RE,learning,54.0,21.176470588235293
RE,not_classified,17.0,6.666666666666667
RE,task iteration,87.0,34.11764705882353
RO,directive,894.0,27.490774907749078
RO,feedback loop,557.0,17.127921279212792
RO,learning,757.0,23.2779827798278
RO,none,82.0,2.5215252152521526
RO,task iteration,787.0,24.20049200492005
RO,validation,175.0,5.38130381303813
RS,directive,369.0,26.52767792954709
RS,feedback loop,214.0,15.384615384615385
RS,learning,350.0,25.16175413371675
RS,none,36.0,2.5880661394680087
RS,task iteration,356.0,25.593098490294754
RS,validation,66.0,4.744787922358016
RW,directive,266.0,39.29098966026588
RW,feedback loop,90.0,13.293943870014772
RW,learning,92.0,13.58936484490399
RW,none,28.0,4.13589364844904
RW,task iteration,186.0,27.474150664697195
RW,validation,15.0,2.2156573116691285
SA,directive,1039.0,33.13137755102041
SA,feedback loop,486.0,15.497448979591837
SA,learning,554.0,17.66581632653061
SA,none,91.0,2.9017857142857144
SA,task iteration,823.0,26.243622448979593
SA,validation,143.0,4.559948979591836
SC,directive,8511.0,34.436576977544
SC,feedback loop,14825.0,59.98381549666194
SC,learning,278.0,1.12482298199474
SC,none,132.0,0.5340886101557758
SC,task iteration,837.0,3.3866073234877607
SC,validation,132.0,0.5340886101557758
SE,directive,934.0,22.903384011770473
SE,feedback loop,599.0,14.688572829818538
SE,learning,1120.0,27.464443354585583
SE,none,102.0,2.501226091221187
SE,task iteration,1103.0,27.047572339382047
SE,validation,220.0,5.394801373222167
SG,directive,1435.0,28.17039654495485
SG,feedback loop,549.0,10.777385159010601
SG,learning,1305.0,25.618374558303884
SG,none,88.0,1.7275225755791126
SG,task iteration,1422.0,27.915194346289752
SG,validation,295.0,5.791126815861798
SI,directive,178.0,26.448736998514118
SI,feedback loop,112.0,16.64190193164933
SI,learning,168.0,24.962852897473997
SI,not_classified,12.0,1.7830609212481425
SI,task iteration,164.0,24.368499257057948
SI,validation,39.0,5.794947994056463
SK,directive,285.0,27.483124397299903
SK,feedback loop,163.0,15.718418514946963
SK,learning,278.0,26.808100289296043
SK,none,29.0,2.796528447444552
SK,task iteration,225.0,21.697203471552555
SK,validation,57.0,5.49662487945998
SL,directive,25.0,60.97560975609756
SL,not_classified,16.0,39.02439024390244
SN,directive,270.0,34.30749682337992
SN,feedback loop,103.0,13.087674714104194
SN,learning,149.0,18.932655654383733
SN,none,24.0,3.0495552731893265
SN,task iteration,218.0,27.70012706480305
SN,validation,23.0,2.9224904701397714
SV,directive,160.0,29.850746268656714
SV,feedback loop,84.0,15.671641791044777
SV,learning,102.0,19.029850746268657
SV,none,17.0,3.171641791044776
SV,task iteration,154.0,28.73134328358209
SV,validation,19.0,3.544776119402985
SZ,directive,31.0,52.54237288135594
SZ,not_classified,12.0,20.33898305084746
SZ,task iteration,16.0,27.11864406779661
TD,directive,33.0,48.529411764705884
TD,not_classified,18.0,26.47058823529412
TD,task iteration,17.0,25.0
TG,directive,112.0,45.16129032258064
TG,feedback loop,36.0,14.516129032258066
TG,learning,34.0,13.709677419354838
TG,not_classified,10.0,4.032258064516129
TG,task iteration,56.0,22.58064516129032
TH,directive,2797.0,34.82320717131474
TH,feedback loop,956.0,11.902390438247012
TH,learning,1418.0,17.654382470119522
TH,none,188.0,2.3406374501992033
TH,task iteration,2291.0,28.52340637450199
