task_name,count,pct
"analyze network data to determine network usage, disk space availability, or server function.",99.0,0.010190164946861893
"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",983.0,0.10118113275520446
analyze or evaluate dental needs to determine changes or trends in patterns of dental disease.,21.0,0.002161550140243432
"analyze or interpret logistics data involving customer service, forecasting, procurement, manufacturing, inventory, transportation, or warehousing.",326.0,0.0335554926533028
analyze or synthesize client data to draw conclusions or make recommendations for therapy.,31.0,0.0031908597308355417
"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",822.0,0.08460924834667147
"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",1674.0,0.1723064254651193
analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,55.0,0.005661202748256607
"analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",265.0,0.027276704150690924
analyze potential loan markets and develop referral networks to locate prospects for loans.,66.0,0.006793443297907928
analyze potential loan markets to find opportunities to promote loans and financial services.,41.0,0.004220169321427653
analyze prescribing trends to monitor patient compliance and to prevent excessive usage or harmful interactions.,27.0,0.002779135894598698
"analyze price proposals, financial reports, and other data and information to determine reasonable prices.",26.0,0.0026762049355394868
analyze problems to develop solutions involving computer hardware and software.,24.0,0.002470343017421065
analyze product complaints and make recommendations regarding their reportability.,15.0,0.0015439643858881655
"analyze recipes to assign prices to menu items, based on food, labor, and overhead costs.",15.0,0.0015439643858881655
"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",214.0,0.02202722523867116
"analyze research data to determine its significance, using computers.",131.0,0.013483955636756645
analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,18.0,0.0018527572630657988
analyze system performance or operational requirements.,1110.0,0.11425336455572424
analyze target companies or investment opportunities to inform investment decisions.,686.0,0.07061063791461877
"analyze test data, making computations as necessary, to determine test results.",529.0,0.05445047734232264
analyze the effectiveness of marketing tactics or channels.,82.0,0.008440338642855306
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",16.0,0.0016468953449473767
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",65.0,0.006690512338848717
"analyze the probable outcomes of cases, using knowledge of legal precedents.",21.0,0.002161550140243432
"analyze training needs to design employee development, language training and health and safety programs.",23.0,0.0023674120583618537
analyze training needs to develop new training programs or modify and improve existing programs.,35.0,0.0036025835670723864
"analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",38.0,0.00391137644425002
analyze user needs and recommend appropriate hardware.,22.0,0.002264481099302643
analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,14246.0,1.4663544427575204
"analyze, interpret, or create graphical representations of energy data, using engineering software.",169.0,0.017395332081006666
"analyze, interpret, or disseminate system performance data.",797.0,0.0820359743701912
answer applicants' questions about benefits and claim procedures.,80.0,0.008234476724736883
answer clients' questions about the purposes and details of financial plans and strategies.,127.0,0.013072231800519802
"answer clients' questions regarding construction work, financing, maintenance, repairs, and appraisals.",121.0,0.012454646046164536
"answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",33.0,0.003396721648953964
answer customers' questions about merchandise and advise customers on merchandise selection.,375.0,0.03859910964720414
"answer customers' questions about products, prices, availability, or credit terms.",1397.0,0.14379454980571782
"answer customers' questions about products, prices, availability, product uses, and credit terms.",652.0,0.0671109853066056
"answer customers' questions, and explain available services such as deposit accounts, bonds, and securities.",43.0,0.004426031239546074
"answer customers' questions, and provide information on procedures or policies.",2241.0,0.23066827925169192
"answer incoming calls, greeting callers, providing information, transferring calls or taking messages as necessary.",147.0,0.015130850981704021
"answer inquiries concerning the progress of medical cases, within the limits of confidentiality laws.",54.0,0.005558271789197396
"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",184.0,0.01893929646689483
answer inquiries from the public concerning animal control operations.,50.0,0.005146547952960552
"answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints.",125.0,0.012866369882401378
"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",242.0,0.02490929209232907
"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",409.0,0.04209876225521731
"answer passengers' questions about flights, aircraft, weather, travel routes and services, arrival times, or schedules.",93.0,0.009572579192506626
answer patients' calls and determine how to assist them.,24.0,0.002470343017421065
answer questions about product features and benefits.,449.0,0.046216000617585754
answer questions about records or files.,74.0,0.0076168909703816165
answer questions and provide future tax planning to clients.,16.0,0.0016468953449473767
answer questions from the public and media.,58.0,0.00596999562543424
"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",72.0,0.007411029052263195
answer questions regarding the store and its merchandise.,64.0,0.006587581379789507
answer telephone calls and respond to inquiries or transfer calls.,65.0,0.006690512338848717
"answer telephone calls to take messages, answer questions, and provide information during non-business hours or when switchboard is closed.",19.0,0.00195568822212501
answer telephones and direct calls to appropriate staff.,158.0,0.016263091531355345
"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",544.0,0.0559944417282108
answer telephones and schedule appointments.,24.0,0.002470343017421065
answer telephones to provide information and receive orders.,19.0,0.00195568822212501
"answer telephones, and route calls or deliver messages.",41.0,0.004220169321427653
"answer telephones, direct calls, and take messages.",182.0,0.01873343454877641
"answer telephones, responding to questions or requests.",104.0,0.010704819742157947
answer user inquiries regarding computer software or hardware operation to resolve problems.,183.0,0.018836365507835618
apply customer feedback to service improvement efforts.,183.0,0.018836365507835618
"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",31.0,0.0031908597308355417
"apply relevant laws, regulations, policies, or precedents to reach conclusions.",23.0,0.0023674120583618537
apply selected research findings to practice.,16.0,0.0016468953449473767
"apply story development, directing, cinematography, and editing to animation to create storyboards that show the flow of the animation and map out key scenes and characters.",16.0,0.0016468953449473767
"appraise property values, assessing income potential when relevant.",59.0,0.00607292658449345
"appraise, evaluate, and inventory real property and equipment, recording information such as the description, value, and location of property.",77.0,0.00792568384755925
"arrange conference, meeting, or travel reservations for office personnel.",38.0,0.00391137644425002
"arrange financing of deals from sources such as financial institutions, agencies, or public or private companies.",39.0,0.004014307403309231
arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,135.0,0.01389567947299349
"arrange for debt repayment or establish repayment schedules, based on customers' financial situations.",30.0,0.003087928771776331
arrange merchandise and sales promotion displays or issue sales promotion materials to customers.,17.0,0.0017498263040065876
arrange reservations for patrons of dining establishments.,19.0,0.00195568822212501
"arrange tours, taxis, or restaurant reservations for customers.",26.0,0.0026762049355394868
"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",308.0,0.031702735390237
ask questions that will help clients identify their feelings and behaviors.,91.0,0.009366717274388205
"assemble and compile documents for loan closings, such as title abstracts, insurance forms, loan forms, and tax receipts.",161.0,0.016571884408532977
assemble documentation packages and produce drawing sets which are checked by an engineer or an architect.,19.0,0.00195568822212501
"assemble, install, test, or maintain electrical or electronic wiring, equipment, appliances, apparatus, or fixtures, using hand tools or power tools.",21.0,0.002161550140243432
assess companies as investments for clients by examining company facilities.,21.0,0.002161550140243432
"assess current or future customer needs and priorities through communicating directly with customers, conducting surveys, or other methods.",83.0,0.008543269601914516
"assess effectiveness and efficiency of instruction according to ease of instructional technology use and student learning, knowledge transfer, and satisfaction.",36.0,0.0037055145261315975
"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",71.0,0.0073080980932039834
assess patients for risk of suicide attempts.,68.0,0.00699930521602635
assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,210.0,0.021615501402434317
"assess staffing needs and recruit staff, using methods such as newspaper advertisements or attendance at job fairs.",15.0,0.0015439643858881655
"assess the identity, strength, or purity of medications.",53.0,0.005455340830138185
assess the nature and level of threats so that the scope of the problem can be determined.,279.0,0.02871773757751988
assess the usefulness of pre-developed application packages and adapt them to a user environment.,4002.0,0.4119296981549626
"assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.",46.0,0.004734824116723707
assign and grade class work and homework.,17.0,0.0017498263040065876
"assign and review the work of systems analysts, programmers, and other computer-related workers.",23.0,0.0023674120583618537
assign or schedule tasks to meet work priorities and goals.,40.0,0.004117238362368441
"assign work to employees, based on material or worker requirements of specific jobs.",29.0,0.00298499781271712
"assign, coordinate, and review work and activities of programming personnel.",22.0,0.002264481099302643
"assist clients in adhering to treatment plans, such as setting up appointments, arranging for transportation to appointments, or providing support.",15.0,0.0015439643858881655
assist customers by providing information and resolving their complaints.,194.0,0.019968606057486942
"assist customers, such as responding to customer complaints and updating them about back-ordered parts.",47.0,0.004837755075782919
assist in laying out material for publication.,53.0,0.005455340830138185
assist in selection of financial award candidates using electronic databases to certify loan eligibility.,22.0,0.002264481099302643
assist in setting up or optimizing analytics tools for tracking visitors' behaviors.,16.0,0.0016468953449473767
"assist in the assessment, acquisition, or deployment of new electronic document management systems.",179.0,0.018424641671598775
assist patients in organizing their health care system activities.,82.0,0.008440338642855306
assist students who need extra help with their coursework outside of class.,1988.0,0.20462674660971153
attend meetings to record minutes.,25.0,0.002573273976480276
"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",43.0,0.004426031239546074
"attend to the needs of the bereaved, such as by offering comfort, counseling, or after care programs.",21.0,0.002161550140243432
authenticate and appraise historical documents and archival materials.,17.0,0.0017498263040065876
authorize drug refills and provide prescription information to pharmacies.,17.0,0.0017498263040065876
back up network data.,15.0,0.0015439643858881655
"book transportation and hotel reservations, using computer terminal or telephone.",38.0,0.00391137644425002
"break systems into their component parts, assign numerical values to each component, and examine the mathematical relationships between them.",221.0,0.022747741952085638
build and update digital databases.,51.0,0.005249478912019763
buy merchandise or commodities for resale to wholesale or retail consumers.,15.0,0.0015439643858881655
"buy or sell stocks, bonds, commodity futures, foreign currencies, or other securities on behalf of investment dealers.",100.0,0.010293095905921104
calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.,22.0,0.002264481099302643
"calculate orbits and determine sizes, shapes, brightness, and motions of different celestial bodies.",32.0,0.0032937906898947533
calibrate data collection equipment.,15.0,0.0015439643858881655
calibrate testing instruments.,17.0,0.0017498263040065876
call by telephone to deliver verbal messages.,32.0,0.0032937906898947533
call on prospective customers to explain company services or to solicit new business.,504.0,0.05187720336584236
cancel orders based on customer requests or inventory or delivery problems.,200.0,0.020586191811842208
"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",53.0,0.005455340830138185
check and analyze operating system or application logfiles regularly to verify proper system performance.,246.0,0.025321015928565914
"check completed work for spelling, grammar, punctuation, and format.",50.0,0.005146547952960552
"check construction plans, design calculations, or cost estimations to ensure completeness, accuracy, or conformity to engineering standards or practices.",27.0,0.002779135894598698
"check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",146.0,0.015027920022644812
"check electrical installation for proper wiring, polarity, grounding, or integrity of terminations.",79.0,0.008131545765677673
check import or export documentation to determine cargo contents and use tariff coding system to classify goods according to fee or tariff group.,18.0,0.0018527572630657988
"check original texts or confer with authors to ensure that translations retain the content, meaning, and feeling of the original material.",17.0,0.0017498263040065876
"check reference materials, such as books, news files, or public records, to obtain relevant facts.",123.0,0.012660507964282957
check translations of technical terms and terminology to ensure that they are accurate and remain consistent throughout translation revisions.,22.0,0.002264481099302643
"choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",38.0,0.00391137644425002
classify and catalog items according to content and purpose.,2961.0,0.3047785697743238
"classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",816.0,0.0839916625923162
coach client representatives in effective communication with the public or with employees.,58.0,0.00596999562543424
coach senior executives and managers on leadership and performance.,200.0,0.020586191811842208
code data in preparation for computer entry.,563.0,0.05795012995033581
"code data prior to computer entry, using lists of codes.",750.0,0.07719821929440827
code information on license applications for entry into computers.,16.0,0.0016468953449473767
"code, classify, and catalog books, publications, films, audio-visual aids, and other library materials based on subject matter or standard library classification systems.",35.0,0.0036025835670723864
"code, evaluate, or interpret collected study data.",1550.0,0.15954298654177712
collaborate with artists to achieve appropriate visual style.,121.0,0.012454646046164536
"collaborate with colleagues to exchange information, such as selling strategies or marketing information.",120.0,0.012351715087105324
collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,20.0,0.0020586191811842207
collaborate with management or users to develop e-commerce strategies and to integrate these strategies with web sites.,191.0,0.019659813180309307
"collaborate with sales teams to understand customer requirements, to promote the sale of company products, and to provide sales support.",200.0,0.020586191811842208
collaborate with search engine shopping specialists to place marketing content in desired online locations.,325.0,0.033452561694243585
collaborate with senior managers and decision makers to identify and solve a variety of problems and to clarify management objectives.,28.0,0.002882066853657909
"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",375.0,0.03859910964720414
"collaborate with web, multimedia, or art design staffs to create multimedia web sites or other internet content that conforms to brand and company visual format.",272.0,0.0279972208641054
"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",2101.0,0.21625794498340237
"collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.",53.0,0.005455340830138185
"collect and analyze data to evaluate the effectiveness of academic programs and other services, such as behavioral management systems.",158.0,0.016263091531355345
"collect and analyze data, such as studying old records, tallying the number of outpatients entering each day or week, or participating in federal, state, or local population surveys as a census enumerator.",114.0,0.011734129332750058
collect and analyze relevant data to identify real estate market trends.,20.0,0.0020586191811842207
"collect and analyze security data to determine security needs, security program goals, or program accomplishments.",505.0,0.051980134324901575
"collect and analyze survey data, regulatory information, and data on demographic and employment trends to forecast enrollment patterns and curriculum change needs.",20.0,0.0020586191811842207
"collect and analyze survey data, regulatory information, and demographic and employment trends to forecast enrollment patterns and the need for curriculum changes.",32.0,0.0032937906898947533
"collect and analyze web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",82.0,0.008440338642855306
"collect and deposit money into accounts, disburse funds from cash accounts to pay bills or invoices, keep records of collections and disbursements, and ensure accounts are balanced.",17.0,0.0017498263040065876
"collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",2009.0,0.20678829674995497
"collect data about existing client hardware, software, networking, or key business processes to inform implementation of radio frequency identification device (rfid) technology.",20.0,0.0020586191811842207
"collect data about the attitudes, values, and behaviors of people in groups, using observation, interviews, and review of documents.",90.0,0.009263786315328993
"collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.",34.0,0.003499652608013175
collect data through surveys or experimentation.,99.0,0.010190164946861893
"collect information about clients through interviews, observation, or tests.",76.0,0.00782275288850004
"collect information about clients, using techniques such as testing, interviewing, discussion, and observation.",28.0,0.002882066853657909
"collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",76.0,0.00782275288850004
"collect information and make judgments through observation, interviews, and review of documents.",45.0,0.004631893157664497
collect or compile nanotechnology research or engineering data.,47.0,0.004837755075782919
"collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis.",203.0,0.02089498468901984
"collect, analyze, and interpret data such as election results and public opinion surveys, reporting on findings, recommendations, and conclusions.",32.0,0.0032937906898947533
"collect, compile, or integrate geographic information systems (gis) data, such as remote sensing or cartographic data for inclusion in map manuscripts.",29.0,0.00298499781271712
"collect, record, and maintain patient information, such as medical histories, reports, and examination results.",248.0,0.025526877846684334
"collect, record, and maintain patient information, such as medical history, reports, and examination results.",276.0,0.028408944700342244
"collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",89.0,0.009160855356269782
combine secondary data sources with keyword research to more accurately profile and satisfy user intent.,35.0,0.0036025835670723864
"communicate behavioral observations and student progress reports to students, parents, teachers, or administrators.",18.0,0.0018527572630657988
"communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",44.0,0.004528962198605286
"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",70.0,0.007205167134144773
"communicate research results through conference presentations, scientific publications, or project reports.",15.0,0.0015439643858881655
"communicate security status, updates, and actual or potential problems, using established protocols.",54.0,0.005558271789197396
"communicate students' progress to students, parents or teachers in written progress reports, in person, by phone, or by email.",42.0,0.004323100280486864
"communicate technical or marketing information about distance learning via podcasts, webinars, and other technologies.",21.0,0.002161550140243432
"communicate to actors the approach, characterization, and movement needed for each scene in such a way that rehearsals and takes are minimized.",40.0,0.004117238362368441
"communicate to faculty, students, or other users availability of, or changes to, distance learning courses or materials, programs, services, or applications.",60.0,0.006175857543552662
"communicate with clients to build rapport, acknowledge their progress, or reflect upon their reactions to musical experiences.",100.0,0.010293095905921104
"communicate with customers regarding orders, comments, and complaints.",23.0,0.0023674120583618537
"communicate with customers, competitors, suppliers, professional organizations, or others to stay abreast of industry or business trends.",15.0,0.0015439643858881655
"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",165.0,0.01698360824476982
"communicate with customers, sales staff, or marketing staff to determine customer needs.",45.0,0.004631893157664497
"communicate with dispatchers by radio, telephone, or computer to exchange information and receive requests for passenger service.",55.0,0.005661202748256607
"communicate with readers, viewers, advertisers, or the general public via mail, email, or telephone.",19.0,0.00195568822212501
communicate with staff or clients to understand specific system requirements.,19.0,0.00195568822212501
communicate with system users to ensure accounts are set up properly or to diagnose and solve operational problems.,26.0,0.0026762049355394868
"communicate with telecommunications vendors to obtain pricing and technical specifications for available hardware, software, or services.",17.0,0.0017498263040065876
"communicate with vendors to gather information about products, alert them to future needs, resolve problems, or address system maintenance issues.",31.0,0.0031908597308355417
compare suppliers' bills with bids and purchase orders to verify accuracy.,53.0,0.005455340830138185
compile and analyze data obtained from monitoring or diagnostic tests.,962.0,0.09901958261496102
compile and evaluate clinical practice statistics.,36.0,0.0037055145261315975
compile and format image data to increase its usefulness.,628.0,0.06464064228918454
compile and interpret results of tests and analyses.,126.0,0.01296930084146059
compile and maintain patients' medical records to document condition and treatment and to provide data for research or cost control and care improvement efforts.,149.0,0.015336712899822445
compile and maintain regulatory documentation databases or systems.,49.0,0.0050436169939013405
"compile and prepare documentation related to production sequences, transportation, personnel schedules, or purchase, maintenance, or repair orders.",21.0,0.002161550140243432
compile and prepare reports and documents pertaining to personnel activities.,31.0,0.0031908597308355417
"compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives.",105.0,0.010807750701217159
"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",7532.0,0.7752759836339775
compile bibliographies and prepare abstracts on subjects of interest to particular organizations or groups.,84.0,0.008646200560973727
compile bibliographies of specialized materials for outside reading assignments.,61.0,0.0062787885026118736
"compile budget data and documents, based on estimated revenues and expenses and previous budgets.",26.0,0.0026762049355394868
"compile cue words and phrases and cue announcers, cast members, and technicians during performances.",49.0,0.0050436169939013405
"compile data for use in activities such as gene expression profiling, genome annotation, and structural bioinformatics.",50.0,0.005146547952960552
"compile information about flights from flight plans, pilot reports, radar, or observations.",27.0,0.002779135894598698
compile information on content and context of information to be translated and on intended audience.,19.0,0.00195568822212501
compile information on governmental incentive programs related to the installation of energy or water saving plumbing systems or devices.,17.0,0.0017498263040065876
compile information or prepare reports on nanotechnology experiments or applications.,54.0,0.005558271789197396
compile laboratory test data and perform appropriate analyses.,50.0,0.005146547952960552
compile lists describing product or service offerings.,28.0,0.002882066853657909
"compile lists of books, periodicals, articles, and audio-visual materials on particular subjects.",24.0,0.002470343017421065
