date,occ_group,age_group,count,percap,emp_diff_chatgpt12,emp_ratio_chatgpt12,emp_diff_agentic12,emp_ratio_agentic12
2022-03-16,Customer service agents,1,1550.0,0.0021675017374973606,-5.5588484033634e-05,0.9749949491499489,-0.0001852318933732765,0.921269500744659
2022-04-16,Customer service agents,1,1567.0,0.002190321769030779,-3.276845250021554e-05,0.9852599538323512,-0.00016241186183985805,0.9309688696974349
2022-05-16,Customer service agents,1,1648.0,0.002303541975343155,8.045175381216031e-05,1.0361891537432768,-4.91916555274822e-05,0.9790917021451007
2022-06-16,Customer service agents,1,1707.0,0.00238601101450896,0.0001629207929779654,1.0732857314561735,3.327738363832289e-05,1.0141441356563634
2022-07-16,Customer service agents,1,1705.0,0.0023821532709549153,0.00015906304942392077,1.0715504246671452,2.9419640084278262e-05,1.0125044500143399
2022-08-16,Customer service agents,1,1672.0,0.0023360470786138524,0.0001129568570828578,1.0508107390284263,-1.6686552256784705e-05,0.9929075896914816
2022-09-16,Customer service agents,1,1626.0,0.002271777840805098,4.86876192741033e-05,1.0219008741986968,-8.095579006553921e-05,0.9655907540899217
2022-10-16,Customer service agents,1,1605.0,0.002241438542687883,1.8348321156888472e-05,1.0082535206979824,-0.00011129508818275404,0.952695414932472
2022-11-16,Customer service agents,1,1856.0,0.002591968806996081,0.00036887858546508657,1.1659305510376667,0.00023923517612544406,1.1016839190745593
2022-12-16,Customer service agents,1,1828.0,0.00255286582930433,0.0003297756077733356,1.148341081517702,0.0002001321984336931,1.0850636875367967
2023-01-16,Customer service agents,1,1804.0,0.0025189198246250944,0.0002958296030940999,1.1330713437668618,0.00016618619375445738,1.0706353628706193
2023-02-16,Customer service agents,1,1715.0,0.002394649389818202,0.00017155916828720747,1.077171482572155,4.191575894756496e-05,1.0178157690261154
2023-03-16,Customer service agents,1,1691.0,0.0023611382613309504,0.00013804803979995586,1.0620973626994252,8.404630460313346e-06,1.003572283045575
2023-04-16,Customer service agents,1,1675.0,0.00233900326343321,0.00011591304190221524,1.0521405027918247,-1.3730367437427265e-05,0.9941640790707165
2023-05-16,Customer service agents,1,1664.0,0.002323642644986783,0.00010055242345578851,1.0452309233705055,-2.9090985883854e-05,0.987635240342491
2023-06-16,Customer service agents,1,1744.0,0.0024353562336880707,0.00021226601215707614,1.0954824100710105,8.262260281743363e-05,1.0351177038204953
2023-07-16,Customer service agents,1,1808.0,0.002524952761876565,0.00030186254034557033,1.1357851055355208,0.00017221913100592783,1.0731995873847382
2023-08-16,Customer service agents,1,1752.0,0.002446746260402512,0.00022365603887151758,1.1006059208507923,9.401262953187507e-05,1.0399588922002554
2023-09-16,Customer service agents,1,1656.0,0.0023126779721612785,8.958775063028397e-05,1.0402987471055434,-4.005565870935854e-05,0.98297484331257
2023-10-16,Customer service agents,1,1621.0,0.0022640012625892297,4.091104105823518e-05,1.018402780355923,-8.873236828140733e-05,0.9622854167946876
2023-11-16,Customer service agents,1,1634.0,0.0022821579661140047,5.906774458301015e-05,1.0265701067869084,-7.057566475663236e-05,0.9700026965098826
2023-12-16,Customer service agents,1,1623.0,0.0022667946015930414,4.3704380062046817e-05,1.0196592921145362,-8.593902927759569e-05,0.9634726905970253
2024-01-16,Customer service agents,1,1575.0,0.00220066732616824,-2.2422895362754665e-05,0.9899136368170822,-0.00015206630470239717,0.935366119348528
2024-02-16,Customer service agents,1,1564.0,0.0021852975861124616,-3.779263541853293e-05,0.9829999542742328,-0.00016743604475817544,0.9288334035943477
2024-03-16,Customer service agents,1,1559.0,0.0021783113406325626,-4.477888089843198e-05,0.9798573713002103,-0.0001744222902380745,0.9258639873424477
2024-04-16,Customer service agents,1,1698.0,0.0023742673050248333,0.00015117708349383875,1.0680031255725313,2.1533674154196238e-05,1.0091526188394848
2024-05-16,Customer service agents,1,1707.0,0.002386851760705177,0.0001637615391741824,1.0736639195243292,3.41181298345399e-05,1.0145014843103655
2024-06-16,Customer service agents,1,1790.0,0.0025029084075350125,0.000279818186004018,1.1258690193020207,0.0001501747766643755,1.0638299103195983
2024-07-16,Customer service agents,1,1830.0,0.0025607513776282685,0.00033766115609727395,1.1518881927629252,0.00020801774675763144,1.0884153412133841
2024-08-16,Customer service agents,1,1758.0,0.0024600005037543693,0.00023691028222337478,1.1065680015722528,0.00010726687288373227,1.0455924425426935
2024-09-16,Customer service agents,1,1676.0,0.0023452564529535397,0.00012216623142254513,1.0549533393828758,-7.477177917097379e-06,0.9968219190566293
2024-10-16,Customer service agents,1,1673.0,0.0023428124111642785,0.00011972218963328396,1.0538539499988597,-9.92121970635855e-06,0.9957831096660581
2024-11-16,Customer service agents,1,1677.0,0.002348413875387026,0.00012532365385603149,1.0563736247149356,-4.319755483611024e-06,0.9981639419665147
2024-12-16,Customer service agents,1,1661.0,0.002326008018496035,0.00010291779696504052,1.046294925850631,-2.6725612374601995e-05,0.9886406127646876
2025-01-16,Customer service agents,1,1639.0,0.0022967212517481144,7.363103021711982e-05,1.0331210265350417,-5.601237912252269e-05,0.9761926388998847
2025-02-16,Customer service agents,1,1621.0,0.0022714979555117105,4.8407733980715927e-05,1.021774974992863,-8.123567535892658e-05,0.9654717923469879
2025-03-16,Customer service agents,1,1482.0,0.002076718056797258,-0.00014637216473373672,0.9341582436393727,-0.0002760155740733792,0.8826830328551734
2025-04-16,Customer service agents,1,1651.0,0.002314863498766855,9.177327723586043e-05,1.0412818500783374,-3.7870132103782084e-05,0.9839037740580229
2025-05-16,Customer service agents,1,1659.0,0.0023260802813169063,0.00010299005978591175,1.0463274314233566,-2.665334955373076e-05,0.9886713271727801
2025-06-16,Customer service agents,1,1724.0,0.002417216639536074,0.00019412641800507953,1.0873227798516376,6.448300866543702e-05,1.0274076962301826
2025-07-16,Customer service agents,1,1793.0,0.0025154462146252223,0.00029235599309422773,1.1315088295844729,0.00016271258375458522,1.0691589483907589
2025-08-16,Customer service agents,1,1744.0,0.0024467028434503,0.00022361262191930532,1.1005863908507088,9.396921257966281e-05,1.0399404383678101
2025-09-16,Customer service agents,1,1672.0,0.0023456921756014344,0.0001226019540704398,1.0551493380174226,-7.041455269202711e-06,0.9970071175177629
2025-10-16,Customer service agents,1,1666.0,0.0023386493387630427,0.00011555911723204818,1.05198129887525,-1.4084292107594334e-05,0.9940136478168239
2025-11-16,Customer service agents,1,1664.0,0.002335841836555644,0.00011275161502464961,1.050718416163515,-1.68917943149929e-05,0.9928203541219658
2025-12-16,Customer service agents,1,1632.0,0.0022909218012372662,6.783157970627167e-05,1.030512292775755,-6.181182963337084e-05,0.9737276550042355
2026-01-16,Customer service agents,1,1603.0,0.0022515309848867913,2.8440763355796778e-05,1.0127933464329713,-0.00010120264598384573,0.9569850812450896
2026-02-16,Customer service agents,1,1550.0,0.0021770886004831734,-4.6001621047821184e-05,0.9793073530699349,-0.0001756450303874637,0.9253442769369239
2021-01-16,Customer service agents,2,764.0,0.001041638262481935,-0.0002721752503289498,0.7928357048584203,-0.0005035048634524715,0.6741370718340522
2021-02-16,Customer service agents,2,778.0,0.0010607258746216563,-0.0002530876381892284,0.80736410782703,-0.00048441725131275013,0.6864903689619014
2021-03-16,Customer service agents,2,803.0,0.00109481089629973,-0.00021900261651115467,0.8333076845566904,-0.0004503322296346764,0.7085498281187748
2021-04-16,Customer service agents,2,830.0,0.0011278645040657476,-0.00018594900874513713,0.8584662077745707,-0.0004172786218686589,0.7299417672933601
2021-05-16,Customer service agents,2,851.0,0.0011564008348915076,-0.0001574126779193771,0.8801864371279033,-0.00038874229104289885,0.7484101734537947
2021-06-16,Customer service agents,2,896.0,0.0012175501152324217,-9.626339757846307e-05,0.9267297857421873,-0.0003275930107019848,0.7879853295118684
2021-07-16,Customer service agents,2,909.0,0.0012310334180204874,-8.278009479039728e-05,0.9369925077012715,-0.000314109707913919,0.7967115779491528
2021-08-16,Customer service agents,2,932.0,0.001262181678322436,-5.163183448844873e-05,0.9607007889742409,-0.00028296144761197047,0.8168703967531468
2021-09-16,Customer service agents,2,921.0,0.0012472846842649823,-6.65288285459024e-05,0.9493620457567338,-0.00029785844166942414,0.8072292225425409
2021-10-16,Customer service agents,2,924.0,0.0012471268168707645,-6.668669594012025e-05,0.9492418860897198,-0.000298016309063642,0.8071270524642044
2021-11-16,Customer service agents,2,933.0,0.001259274155996129,-5.4539356814755626e-05,0.9584877486165677,-0.00028586896993827737,0.814988679598596
2021-12-16,Customer service agents,2,950.0,0.0012822191298995954,-3.159438291128929e-05,0.9759521556117249,-0.00026292399603481103,0.8298384197413357
2022-01-16,Customer service agents,2,950.0,0.001276067027099634,-3.7746485711250694e-05,0.971269525436306,-0.00026907609883477243,0.8258568450271867
2022-02-16,Customer service agents,2,979.0,0.0013150206521374123,1.2071393265275596e-06,1.0009188056864669,-0.00023012247379699418,0.851067211875385
2022-03-16,Customer service agents,2,971.0,0.0013042748245407838,-9.538688270100976e-06,0.992739693893319,-0.00024086830139362272,0.8441126279172614
2022-04-16,Customer service agents,2,979.0,0.0013069574457859633,-6.856067024921383e-06,0.9947815523603095,-0.00023818568014844312,0.845848791512823
2022-05-16,Customer service agents,2,1019.0,0.0013603571371357474,4.654362432486266e-05,1.0354263553168084,-0.00018478598879865908,0.8804084969883214
2022-06-16,Customer service agents,2,1026.0,0.0013697020831219596,5.588857031107487e-05,1.0425391958341959,-0.00017544104281244687,0.8864564454465336
2022-07-16,Customer service agents,2,1012.0,0.0013425970762693314,2.8783563458446675e-05,1.0219084087488677,-0.00020254604966507507,0.8689143767554945
2022-08-16,Customer service agents,2,987.0,0.0013094301524484487,-4.38336036243602e-06,0.9966636358054669,-0.00023571297348595776,0.8474491006498747
2022-09-16,Customer service agents,2,1000.0,0.0013266769528353076,1.2863440024422825e-05,1.0097909177360351,-0.00021846617309909892,0.8586110442247968
2022-10-16,Customer service agents,2,996.0,0.0013131855164603059,-6.279963505788702e-07,0.9995220049539335,-0.0002319576094741006,0.8498795318175932
2022-11-16,Customer service agents,2,1106.0,0.0014582160453866448,0.00014440253257576004,1.109910981404669,-8.69270805477617e-05,0.9437417291066847
2022-12-16,Customer service agents,2,1107.0,0.0014595345047405206,0.00014572099192963588,1.1109145175542212,-8.560862119388587e-05,0.9445950218093129
2023-01-16,Customer service agents,2,1115.0,0.0014619710516619922,0.0001481575388511075,1.1127690782644841,-8.317207427241424e-05,0.9461719287511848
2023-02-16,Customer service agents,2,1109.0,0.001454103942863811,0.00014029043005292638,1.106781083224496,-9.103918307059537e-05,0.9410804206144071
2023-03-16,Customer service agents,2,1113.0,0.0014593486820625985,0.0001455351692517138,1.1107730799178215,-8.579444387180795e-05,0.9444747593722589
2023-04-16,Customer service agents,2,1116.0,0.0014561472639827977,0.000142333751171913,1.1083363428553814,-8.899586195160875e-05,0.9424028360493857
2023-05-16,Customer service agents,2,1140.0,0.001487462258907159,0.00017364874609627416,1.1321715330243143,-5.768086702724758e-05,0.9626695637063617
2023-06-16,Customer service agents,2,1167.0,0.0015226916281970652,0.00020887811538618044,1.1589861219643638,-2.2451497737341298e-05,0.9854696323204596
2023-07-16,Customer service agents,2,1142.0,0.0014826874814177194,0.00016887396860683465,1.1285372444111428,-6.245564451668709e-05,0.9595793791083801
2023-08-16,Customer service agents,2,1143.0,0.0014839858067079274,0.00017017229389704267,1.1295254556584378,-6.115731922647907e-05,0.9604196412617149
2023-09-16,Customer service agents,2,1134.0,0.001472300879096054,0.0001584873662851692,1.1206315544327807,-7.284224683835254e-05,0.9528572818817014
2023-10-16,Customer service agents,2,1159.0,0.001497332835514306,0.00018351932270342132,1.1396844536259827,-4.781029042010042e-05,0.9690576946448325
2023-11-16,Customer service agents,2,1162.0,0.0015012085891869056,0.00018739507637602088,1.142634456525791,-4.393453674750086e-05,0.9715660407051728
2023-12-16,Customer service agents,2,1183.0,0.0015283388648951028,0.00021452535208421803,1.16328447682445,-1.680426103930371e-05,0.9891244631275555
2024-01-16,Customer service agents,2,1155.0,0.0014862454737069664,0.0001724319608960817,1.1312453854483244,-5.8897652227440055e-05,0.9618820734216305
2024-02-16,Customer service agents,2,1154.0,0.0014849586810890382,0.0001711451682781535,1.13026595221417,-6.018444484536824e-05,0.9610492750896636
2024-03-16,Customer service agents,2,1137.0,0.0014630832065842606,0.00014926969377337582,1.1136155872335454,-8.205991935014592e-05,0.9468917034462285
2024-04-16,Customer service agents,2,1162.0,0.001490689604300165,0.0001768760914892802,1.1346280044805266,-5.445352163424154e-05,0.9647582669072734
2024-05-16,Customer service agents,2,1184.0,0.0015189126432800302,0.0002050991304691455,1.1561097739285227,-2.6230482654376235e-05,0.9830239139571529
2024-06-16,Customer service agents,2,1209.0,0.0015509842784844228,0.00023717076567353812,1.1805208755739731,5.841152550016375e-06,1.0037803310592888
2024-07-16,Customer service agents,2,1196.0,0.0015295408563894138,0.0002157273435785291,1.1641993642742976,-1.560226954499264e-05,0.989902379085072
2024-08-16,Customer service agents,2,1185.0,0.0015154731729276384,0.00020165966011675366,1.1534918450376612,-2.966995300676808e-05,0.9807979257657277
2024-09-16,Customer service agents,2,1193.0,0.0015257042154452932,0.0002118907026344085,1.161279131755215,-1.9438910489113235e-05,0.9874193463616143
2024-10-16,Customer service agents,2,1207.0,0.0015388302849959584,0.00022501677218507367,1.1712699481250224,-6.312840938448071e-06,0.995914397292723
2024-11-16,Customer service agents,2,1216.0,0.0015503045787531777,0.000236491065942293,1.180003526860006,5.161452818771249e-06,1.0033404367091558
2024-12-16,Customer service agents,2,1204.0,0.0015350055204102187,0.00022119200759933397,1.1683587552133612,-1.0137605524187772e-05,0.9934390508205787
2025-01-16,Customer service agents,2,1212.0,0.0015415885484900828,0.00022777503567919803,1.1733693811626862,-3.5545774443237078e-06,0.9976995157376284
2025-02-16,Customer service agents,2,1237.0,0.0015733869921470563,0.0002595734793361716,1.1975725449655468,2.8243866212649847e-05,1.0182791262107642
2025-03-16,Customer service agents,2,1232.0,0.0015670273034156617,0.0002532137906047769,1.1927319122049747,2.188417748125518e-05,1.014163204116137
2025-04-16,Customer service agents,2,1256.0,0.0015949591164739212,0.00028114560366303645,1.213992017072141,4.9815990539514706e-05,1.0322403728841554
2025-05-16,Customer service agents,2,1263.0,0.0016038482198300658,0.00029003470701918104,1.2207578961481802,5.87050938956593e-05,1.0379933048986372
2025-06-16,Customer service agents,2,1260.0,0.0016000386041060037,0.000286225091295119,1.2178582336870205,5.489547817159727e-05,1.0355277626067163
2025-07-16,Customer service agents,2,1276.0,0.0016176675667794976,0.0003038540539686129,1.231276395778973,7.252444084509114e-05,1.0469370375001559
2025-08-16,Customer service agents,2,1261.0,0.0015986510985179832,0.0002848375857070985,1.216802143477496,5.350797258357677e-05,1.034629783924527
2025-09-16,Customer service agents,2,1286.0,0.001630345212287174,0.0003165316994762893,1.2409258973132908,8.520208635276754e-05,1.0551418732172417
2025-10-16,Customer service agents,2,1292.0,0.0016352422550648844,0.0003214287422539997,1.2446532472986274,9.009912913047796e-05,1.058311186593793
2025-11-16,Customer service agents,2,1301.0,0.001646633261485615,0.0003328197486747303,1.2533234324578284,0.00010149013555120858,1.0656833233425116
2025-12-16,Customer service agents,2,1294.0,0.0016377735898250468,0.00032396007701416206,1.246579955111783,9.263046389064032e-05,1.0599494392046194
2026-01-16,Customer service agents,2,1320.0,0.0016679555414032055,0.0003541420285923208,1.2695527372333377,0.00012281241546879904,1.0794828734034134
2026-02-16,Customer service agents,2,1323.0,0.0016717463494518492,0.00035793283664096445,1.2724380843634135,0.0001266032235174427,1.0819362435702395
2021-01-16,Customer service agents,3,559.0,0.0007728349216312209,-7.058461671717597e-05,0.9163113806263057,-0.00010628706877338656,0.8790986120999329
2021-02-16,Customer service agents,3,549.0,0.0007590096099741329,-8.440992837426399e-05,0.8999194060176061,-0.00012011238043047458,0.8633723399693437
2021-03-16,Customer service agents,3,557.0,0.0007700698592998033,-7.334967904859362e-05,0.9130329857045657,-0.0001090521311048042,0.875953357673815
2021-04-16,Customer service agents,3,558.0,0.0007724113491866841,-7.100818916171278e-05,0.9158091721460916,-0.00010671064121792336,0.878616799053325
2021-05-16,Customer service agents,3,562.0,0.000777948348105585,-6.547119024281184e-05,0.9223741124482141,-0.00010117364229902243,0.884915127361951
2021-06-16,Customer service agents,3,570.0,0.0007890223459433869,-5.4397192405009976e-05,0.935503993052459,-9.009964446122056e-05,0.8975117839792028
2021-07-16,Customer service agents,3,584.0,0.0008094315406642328,-3.3987997684164096e-05,0.9597021456833688,-6.969044974037468e-05,0.920727213627883
2021-08-16,Customer service agents,3,584.0,0.0008094315406642328,-3.3987997684164096e-05,0.9597021456833688,-6.969044974037468e-05,0.920727213627883
2021-09-16,Customer service agents,3,586.0,0.0008122035664884255,-3.1215971859971424e-05,0.962988796867216,-6.691842391618201e-05,0.9238803890170197
2021-10-16,Customer service agents,3,584.0,0.0008104638656628387,-3.2955672685558175e-05,0.9609261213581882,-6.865812474176876e-05,0.9219014818294222
2021-11-16,Customer service agents,3,604.0,0.0008382194775006072,-5.2000608477897154e-06,0.9938345501718249,-4.09025129040003e-05,0.9534734503852244
2021-12-16,Customer service agents,3,592.0,0.0008215661103979461,-2.1853427950450748e-05,0.9740894928836429,-5.755588000666133e-05,0.9345302692517431
2022-01-16,Customer service agents,3,599.0,0.0008318855192201663,-1.1534019128230577e-05,0.9863246953576428,-4.723647118444116e-05,0.9462685819487907
2022-02-16,Customer service agents,3,604.0,0.0008388294718013029,-4.5900665470939616e-06,0.9945577896427651,-4.0292518603304546e-05,0.954167318025158
2022-03-16,Customer service agents,3,602.0,0.0008360518907688483,-7.367647579548564e-06,0.9912645519287162,-4.307009963575915e-05,0.9510078235946111
2022-04-16,Customer service agents,3,611.0,0.0008487254532902349,5.3059149418380495e-06,1.0062909556876383,-3.0396537114372535e-05,0.9654239827394343
2022-05-16,Customer service agents,3,610.0,0.0008473363772619367,3.91683891353984e-06,1.0046439983133542,-3.1785613142670745e-05,0.9638439107545909
2022-06-16,Customer service agents,3,621.0,0.0008626162135732175,1.919667522482058e-05,1.02276052943048,-1.6505776831390005e-05,0.9812247025878702
2022-07-16,Customer service agents,3,611.0,0.0008489058700937826,5.486331745385687e-06,1.0065048667904104,-3.0216120310824898e-05,0.9656292065940494
2022-08-16,Customer service agents,3,603.0,0.0008377908996179228,-5.628638730474037e-06,0.9933264069961004,-4.133109078668462e-05,0.952985943659921
2022-09-16,Customer service agents,3,611.0,0.0008489058700937826,5.486331745385687e-06,1.0065048667904104,-3.0216120310824898e-05,0.9656292065940494
2022-10-16,Customer service agents,3,619.0,0.0008602013065610152,1.6781768212618302e-05,1.0198972960070154,-1.8920683843592283e-05,0.9784777493338732
2022-11-16,Customer service agents,3,630.0,0.0008754875979538605,3.206805960546358e-05,1.0380214805887233,-3.6343924507470024e-06,0.9958658838131506
2022-12-16,Customer service agents,3,625.0,0.0008685392836843853,2.5119745335988445e-05,1.0297832148697652,-1.058270672022214e-05,0.9879621863225699
2023-01-16,Customer service agents,3,632.0,0.0008780851075654257,3.4665569217028785e-05,1.041101216702795,-1.0368828391817998e-06,0.9988205472613595
2023-02-16,Customer service agents,3,631.0,0.0008766957323952272,3.3276194046830306e-05,1.03945390465105,-2.4262580093802793e-06,0.9972401350030345
2023-03-16,Customer service agents,3,628.0,0.0008725276068846319,2.9108068536234976e-05,1.0345119684958153,-6.594383519975609e-06,0.9924988982280598
2023-04-16,Customer service agents,3,625.0,0.000867834980831261,2.4415442482864113e-05,1.0289481585056413,-1.1287009573346472e-05,0.9871610428398546
2023-05-16,Customer service agents,3,619.0,0.0008595037650152808,1.6084226666883915e-05,1.0190702561839868,-1.961822538932667e-05,0.9776842968285919
2023-06-16,Customer service agents,3,622.0,0.0008636693729232709,2.0249834574874014e-05,1.0240092073448142,-1.545261748133657e-05,0.9824226698342233
2023-07-16,Customer service agents,3,616.0,0.0008548099713028081,1.1390432954411266e-05,1.0135050617593189,-2.431201910179932e-05,0.9723451132298375
2023-08-16,Customer service agents,3,617.0,0.0008561976498276503,1.2778111479253419e-05,1.0151503621842526,-2.2924340576957166e-05,0.9739235955565092
2023-09-16,Customer service agents,3,608.0,0.0008437085431040704,2.890047556734993e-07,1.0003426583598471,-3.5413447300537085e-05,0.959717254616463
2023-10-16,Customer service agents,3,624.0,0.0008653746142911625,2.1955075942765574e-05,1.026031026013173,-1.374737611344501e-05,0.9843623794382417
2023-11-16,Customer service agents,3,632.0,0.0008764691606282287,3.304962227983178e-05,1.039185269936419,-2.6528297763788074e-06,0.9969824099438601
2023-12-16,Customer service agents,3,622.0,0.000862600977706896,1.9181439358499077e-05,1.0227424650323618,-1.6521012697711507e-05,0.9812073718118371
2024-01-16,Customer service agents,3,625.0,0.0008662316566784382,2.281211833004128e-05,1.0270471779379364,-1.2890333726169306e-05,0.9853372639214307
2024-02-16,Customer service agents,3,620.0,0.0008593018034250107,1.588226507661381e-05,1.0188308005144329,-1.9820186979596774e-05,0.9774545658100593
2024-03-16,Customer service agents,3,626.0,0.0008676176273291236,2.4198088980726773e-05,1.028690453422637,-1.1504363075483812e-05,0.986913803543705
2024-04-16,Customer service agents,3,631.0,0.0008740217466583558,3.0602208309958925e-05,1.0362834946530701,-5.100243746251659e-06,0.9941984800722544
2024-05-16,Customer service agents,3,637.0,0.0008823325715077221,3.891303315932523e-05,1.0461372204342403,3.2105811031146476e-06,1.003652031388314
2024-06-16,Customer service agents,3,639.0,0.0008851028464575109,4.1683308109114e-05,1.0494217956946303,5.9808560529034166e-06,1.0068032151603337
2024-07-16,Customer service agents,3,625.0,0.0008651740453323514,2.1754506983954515e-05,1.0257932215164882,-1.394794507225607e-05,0.9841342325359912
2024-08-16,Customer service agents,3,633.0,0.0008762482731126055,3.2828734764208615e-05,1.0389233747518993,-2.87371729200197e-06,0.9967311507124519
2024-09-16,Customer service agents,3,639.0,0.0008845539439477961,4.113440559939919e-05,1.0487709896784576,5.431953543188605e-06,1.0061788393447975
2024-10-16,Customer service agents,3,646.0,0.0008936933746332191,5.027383628482219e-05,1.0596071516001035,1.4571384228611608e-05,1.016574928607923
2024-11-16,Customer service agents,3,646.0,0.0008936933746332191,5.027383628482219e-05,1.0596071516001035,1.4571384228611608e-05,1.016574928607923
2024-12-16,Customer service agents,3,630.0,0.000871558554208867,2.8139015860470106e-05,1.033363011622392,-7.563436195740479e-06,0.9913966022027734
2025-01-16,Customer service agents,3,630.0,0.0008712078259354421,2.778828758704527e-05,1.0329471708012135,-7.914164469165316e-06,0.9909976492960632
2025-02-16,Customer service agents,3,633.0,0.0008753564346303728,3.1936896281975925e-05,1.0378659668526478,-3.76555577423466e-06,0.9957166857212825
2025-03-16,Customer service agents,3,639.0,0.0008836536520202341,4.023411367183724e-05,1.0477035589555164,4.531661615626652e-06,1.005154758571721
2025-04-16,Customer service agents,3,627.0,0.0008668889884359497,2.346945008755287e-05,1.0278265430434672,-1.2233001968657716e-05,0.9860849778504259
2025-05-16,Customer service agents,3,646.0,0.0008931583517218876,4.9738813373490756e-05,1.0589728019235722,1.4036361317280172e-05,1.0159663408155903
2025-06-16,Customer service agents,3,656.0,0.000906984332398697,6.356479405030013e-05,1.0753655697552065,2.786234199408954e-05,1.0316933739551506
2025-07-16,Customer service agents,3,658.0,0.0009095671814890638,6.614764314066693e-05,1.0784279236288488,3.0445191084456347e-05,1.0346313610815767
2025-08-16,Customer service agents,3,651.0,0.000899890934877478,5.647139652908116e-05,1.0669552861434355,2.0768944472870574e-05,1.0236246444743258
2025-09-16,Customer service agents,3,646.0,0.0008929793301549167,4.955979180651978e-05,1.0587605450824258,1.3857339750309198e-05,1.0157627040405752
2025-10-16,Customer service agents,3,648.0,0.0008955644682033153,5.2144929854918386e-05,1.0618256128581391,1.64424777987078e-05,1.018703294853471
2025-11-16,Customer service agents,3,653.0,0.0009024746878653778,5.905514951698096e-05,1.0700187117227853,2.3352697460770374e-05,1.026563659782896
2025-12-16,Customer service agents,3,639.0,0.0008831260728116026,3.970653446320571e-05,1.047078034901776,4.004082406995125e-06,1.0045546379805064
2026-01-16,Customer service agents,3,635.0,0.0008774232772795733,3.400373893117645e-05,1.0403165179191407,-1.6987131250341316e-06,0.9980677162628451
2026-02-16,Customer service agents,3,636.0,0.0008788050462201711,3.538550787177423e-05,1.0419548116481472,-3.169441844363529e-07,0.9996394764459362
2021-01-16,Customer service agents,4,387.0,0.0005502028073138587,-7.667262131213083e-05,0.8776908173284365,-0.00014627492771445523,0.7899790325551345
2021-02-16,Customer service agents,4,395.0,0.0005615765087570393,-6.529891986895031e-05,0.8958342967564145,-0.0001349012262712747,0.8063093484735868
2021-03-16,Customer service agents,4,392.0,0.0005573113707158466,-6.956405791014298e-05,0.8890304919709228,-0.00013916636431246738,0.8001854800041672
2021-04-16,Customer service agents,4,405.0,0.000573693395584969,-5.318203304102058e-05,0.9151633153693916,-0.00012278433944334498,0.8237067270522963
2021-05-16,Customer service agents,4,398.0,0.0005637777072662164,-6.309772135977315e-05,0.8993456778197971,-0.00013270002776209755,0.8094698206587998
2021-06-16,Customer service agents,4,409.0,0.0005793595031956847,-4.7515925430304906e-05,0.9242019653977311,-0.0001171182318326293,0.8318421021342942
2021-07-16,Customer service agents,4,410.0,0.0005786187664412406,-4.8256662184748976e-05,0.9230203323002788,-0.00011785896858707338,0.8307785552078244
2021-08-16,Customer service agents,4,411.0,0.0005800300317252436,-4.6845396900745996e-05,0.9252716014034501,-0.0001164477033030704,0.8328048443668677
2021-09-16,Customer service agents,4,407.0,0.0005743849705892314,-5.249045803675813e-05,0.9162665249907644,-0.00012209276443908253,0.8246996877306938
2021-10-16,Customer service agents,4,409.0,0.000575072235540589,-5.180319308540054e-05,0.9173628591585655,-0.00012140549948772494,0.8256864600520368
