timing,age_group,term,k,coef,se
agentic,1,wage,9,0.0117226719181625,0.00542028338571592
agentic,2,exp,-22,-0.020550808099822,0.00751809472961064
agentic,2,exp,-21,-0.020494139079573,0.00825419228967147
agentic,2,exp,-20,-0.0208955660393461,0.00768199785564921
agentic,2,exp,-19,-0.0217894648656152,0.00751419208882452
agentic,2,exp,-18,-0.0193463300540969,0.00677627810742342
agentic,2,exp,-17,-0.0162255528441637,0.00659670670071403
agentic,2,exp,-16,0.00138868924916197,0.00539436596174143
agentic,2,exp,-15,-0.00709345475677359,0.00527894406402475
agentic,2,exp,-14,-0.00736333869365984,0.00469713620148256
agentic,2,exp,-13,-0.00625718772387975,0.00413881846937395
agentic,2,exp,-12,-0.0165361815379991,0.0075382971878631
agentic,2,exp,-11,-0.0211748920442692,0.00455585376184218
agentic,2,exp,-10,-0.0162638889803616,0.00435284199523445
agentic,2,exp,-9,-0.0150929192160287,0.00509332035624427
agentic,2,exp,-8,-0.0142899578930997,0.00403453172030112
agentic,2,exp,-7,-0.0136898220619231,0.00350741610333347
agentic,2,exp,-6,-0.0101244079271399,0.00317231068985331
agentic,2,exp,-5,-0.00520939775950442,0.0031948918075211
agentic,2,exp,-4,0.00965113313917538,0.00309438990569189
agentic,2,exp,-3,0.00427688043301478,0.00176683421841584
agentic,2,exp,-2,0.00233196200366991,0.0013931748438807
agentic,2,exp,-1,0,0
agentic,2,exp,0,-0.0035403318717508,0.00225209826423148
agentic,2,exp,1,-0.0153666539497558,0.00397002036367052
agentic,2,exp,2,-0.0112641788417017,0.00445589663504423
agentic,2,exp,3,-0.00946037691218423,0.00610097820506072
agentic,2,exp,4,-0.00719133188847308,0.00434694435513238
agentic,2,exp,5,-0.00917255023943001,0.00324804613156522
agentic,2,exp,6,-0.0103960373607755,0.00335347447262781
agentic,2,exp,7,-0.00970395772302842,0.00578473347277705
agentic,2,exp,8,0.012110048550987,0.00526815283196772
agentic,2,exp,9,0.00539738442591168,0.00410209773475652
agentic,2,exp_only,-22,-0.0314475648764614,0.00726783032603086
agentic,2,exp_only,-21,-0.0249075791628863,0.00714690588441239
agentic,2,exp_only,-20,-0.028944060538094,0.00718454370281438
agentic,2,exp_only,-19,-0.0282641991534702,0.0070710927164741
agentic,2,exp_only,-18,-0.0260438021056106,0.00645673600952154
agentic,2,exp_only,-17,-0.0240452046638734,0.0063007713393417
agentic,2,exp_only,-16,0.000661074769912409,0.00488556189300651
agentic,2,exp_only,-15,-0.00786015643430784,0.0049716483701715
agentic,2,exp_only,-14,-0.00823700428612946,0.00449298903778927
agentic,2,exp_only,-13,-0.0100292170491312,0.00397733465356575
agentic,2,exp_only,-12,-0.0178224471987321,0.00480911646132032
agentic,2,exp_only,-11,-0.0323690917579127,0.00431969406296536
agentic,2,exp_only,-10,-0.0226467237455922,0.00399142897172187
agentic,2,exp_only,-9,-0.0150001054273035,0.00384855483181601
agentic,2,exp_only,-8,-0.0196128392628355,0.00394473750821438
agentic,2,exp_only,-7,-0.0167145465538135,0.0030806015843044
agentic,2,exp_only,-6,-0.0123144425032678,0.00283355961012792
agentic,2,exp_only,-5,-0.00858573398483426,0.00310299726397707
agentic,2,exp_only,-4,0.0130057949937315,0.00244509029157709
agentic,2,exp_only,-3,0.00576210965296537,0.00163884819513117
agentic,2,exp_only,-2,0.00344936471143705,0.00129525688719771
agentic,2,exp_only,-1,0,0
agentic,2,exp_only,0,-0.00420938356873208,0.00191576420927278
agentic,2,exp_only,1,-0.0224080055284859,0.0033087185859881
agentic,2,exp_only,2,-0.0135052596539336,0.00390312391190082
agentic,2,exp_only,3,-0.00491484364316744,0.00429396194960835
agentic,2,exp_only,4,-0.0075177463938887,0.00359099774364589
agentic,2,exp_only,5,-0.00943137420411116,0.00314647988651481
agentic,2,exp_only,6,-0.00939404665179481,0.00326237841619485
agentic,2,exp_only,7,-0.00798171912125306,0.00414516354791801
agentic,2,exp_only,8,0.0183049579505416,0.00459956258703061
agentic,2,exp_only,9,0.0114933983785883,0.00379989403929112
agentic,2,exp_x_wage,-22,0.012628988525586,0.00711489893310612
agentic,2,exp_x_wage,-21,0.0152298749550891,0.00781623757088122
agentic,2,exp_x_wage,-20,0.0120117009721033,0.00599204935357941
agentic,2,exp_x_wage,-19,0.0107468030110719,0.00578768489881803
agentic,2,exp_x_wage,-18,0.00794543633755206,0.00515824116014819
agentic,2,exp_x_wage,-17,0.00817111789035111,0.00514205948109119
agentic,2,exp_x_wage,-16,0.00413606260947526,0.00581725644375776
agentic,2,exp_x_wage,-15,0.0019922219221709,0.00446923309870101
agentic,2,exp_x_wage,-14,0.000436516349560706,0.00403783360444752
agentic,2,exp_x_wage,-13,0.00447643280003208,0.00342884078275891
agentic,2,exp_x_wage,-12,0.0181425968498979,0.00930416225634313
agentic,2,exp_x_wage,-11,0.00713895592333141,0.0043401764795256
agentic,2,exp_x_wage,-10,0.0110878090059642,0.0045889358735495
agentic,2,exp_x_wage,-9,0.0100761291966564,0.0053325389628003
agentic,2,exp_x_wage,-8,0.004978879274245,0.00435808973127809
agentic,2,exp_x_wage,-7,0.00380493227657649,0.00303119347564624
agentic,2,exp_x_wage,-6,0.000280090042333617,0.00261142268246065
agentic,2,exp_x_wage,-5,0.000377120892577642,0.00337576176951728
agentic,2,exp_x_wage,-4,-0.00174972172313972,0.00384249522015376
agentic,2,exp_x_wage,-3,-0.00589256183103962,0.00195719705693386
agentic,2,exp_x_wage,-2,-0.00302053211477343,0.00140008788727977
agentic,2,exp_x_wage,-1,0,0
agentic,2,exp_x_wage,0,0.0010467760612062,0.0020347361203813
agentic,2,exp_x_wage,1,0.00460298309222843,0.00408454371666112
agentic,2,exp_x_wage,2,0.00791868942216174,0.00464073726268883
agentic,2,exp_x_wage,3,0.00729579473868756,0.00733927258891529
agentic,2,exp_x_wage,4,0.00629961391414083,0.00462047815768384
agentic,2,exp_x_wage,5,0.00468699127854786,0.00307696357820071
agentic,2,exp_x_wage,6,0.00542107074900001,0.00332672898266252
agentic,2,exp_x_wage,7,0.0131168393188643,0.00804855715287716
agentic,2,exp_x_wage,8,0.000387356130589705,0.00483032030574275
agentic,2,exp_x_wage,9,-7.06548914990017e-06,0.00385557019484052
agentic,2,wage,-22,-0.0252053652508482,0.00762447483473933
agentic,2,wage,-21,-0.0127345615722603,0.0093099963645626
agentic,2,wage,-20,-0.019285223401868,0.00683267062621383
agentic,2,wage,-19,-0.0157848036704669,0.00614118132542977
agentic,2,wage,-18,-0.0155357045228707,0.00543563085001637
agentic,2,wage,-17,-0.0178622807449933,0.00546082070178144
agentic,2,wage,-16,-0.00250507245983402,0.00589870858031918
agentic,2,wage,-15,-0.00204926298012937,0.00498261993235477
agentic,2,wage,-14,-0.00187789634316972,0.0046609286837874
agentic,2,wage,-13,-0.00875118783677413,0.00380999575941439
agentic,2,wage,-12,-0.00713258584690552,0.00615094342814153
agentic,2,wage,-11,-0.024435612233573,0.0041892810998193
agentic,2,wage,-10,-0.0156841070686313,0.00501677208934357
agentic,2,wage,-9,-0.00232816974205923,0.00614063706379668
agentic,2,wage,-8,-0.0120146907837721,0.0054568432493887
agentic,2,wage,-7,-0.00707154141952717,0.00355129786298081
agentic,2,wage,-6,-0.00450152023303487,0.00251938904173567
agentic,2,wage,-5,-0.006927188072432,0.00300030608058819
agentic,2,wage,-4,0.00722545076756122,0.00340316878739222
agentic,2,wage,-3,0.00447765495783774,0.00183529889142981
agentic,2,wage,-2,0.00301475688882539,0.00119990830975687
agentic,2,wage,-1,0,0
agentic,2,wage,0,-0.001615611995382,0.0022639441842783
agentic,2,wage,1,-0.0153975875667512,0.00465394877654539
agentic,2,wage,2,-0.0065121659014197,0.00568337786060696
agentic,2,wage,3,0.00737647859011419,0.0084960623477234
agentic,2,wage,4,-0.00223392666997456,0.00550315220586707
agentic,2,wage,5,-0.00169466065216512,0.00396482407182499
agentic,2,wage,6,0.000674124152978666,0.00383970450182913
agentic,2,wage,7,0.000210918916322451,0.00594846862817447
agentic,2,wage,8,0.0124400977826201,0.00504504482410832
agentic,2,wage,9,0.0123409489757277,0.00395032069058707
agentic,3,exp,-22,0.0105014722875786,0.0062452754650164
agentic,3,exp,-21,0.0104836504008622,0.00746704727016514
agentic,3,exp,-20,0.00846387928939781,0.00646503352830304
agentic,3,exp,-19,0.00431233392548665,0.00601162511694604
agentic,3,exp,-18,0.00492040693901586,0.0058483651061658
agentic,3,exp,-17,0.00758585852584148,0.00569866121678071
agentic,3,exp,-16,0.0199890404194723,0.00531724273981654
agentic,3,exp,-15,0.0123997839713866,0.00478555639630137
agentic,3,exp,-14,0.00994238232899668,0.00457656606439861
agentic,3,exp,-13,0.00993691461036638,0.00398683172142354
agentic,3,exp,-12,-0.000740451205115392,0.0068936923755629
agentic,3,exp,-11,-0.0104795916511984,0.00412757898157354
agentic,3,exp,-10,-0.0032461613176978,0.00408557888450878
agentic,3,exp,-9,-0.000878549411954727,0.00504214374988521
agentic,3,exp,-8,-0.0021413262148277,0.00353352721015949
agentic,3,exp,-7,-0.00403779270498127,0.00329995089244675
agentic,3,exp,-6,-0.00116944111908285,0.00293571450879647
agentic,3,exp,-5,0.00185870080619577,0.0027619461334546
agentic,3,exp,-4,0.0142412278189515,0.00335103881006985
agentic,3,exp,-3,0.00530863928180317,0.00172601196827139
agentic,3,exp,-2,0.0036299790868968,0.00112358039818567
agentic,3,exp,-1,0,0
agentic,3,exp,0,-0.00270089852570042,0.00142203253999027
agentic,3,exp,1,-0.0139128608367679,0.00323804639679227
agentic,3,exp,2,-0.00971748692512623,0.00338831678652215
agentic,3,exp,3,-0.00935934650466186,0.00482739803175599
agentic,3,exp,4,-0.007744463411043,0.00330496054004036
agentic,3,exp,5,-0.00910882041183174,0.00264155095231243
agentic,3,exp,6,-0.00949182694076645,0.00283159813968908
agentic,3,exp,7,-0.0108785809592112,0.00556766757534508
agentic,3,exp,8,0.0091597710020891,0.00484588766702779
agentic,3,exp,9,0.001896094485566,0.0032677334878543
agentic,3,exp_only,-22,0.00347542352594568,0.00591974324714355
agentic,3,exp_only,-21,0.00968118742847192,0.00611178698264191
agentic,3,exp_only,-20,0.00292499492242373,0.00627213202333761
agentic,3,exp_only,-19,-0.000172717599166159,0.00621504819238192
agentic,3,exp_only,-18,0.00130004826249107,0.00607461151860027
agentic,3,exp_only,-17,0.00427915538091491,0.00581968700527293
agentic,3,exp_only,-16,0.0248650173186411,0.00427927773476104
agentic,3,exp_only,-15,0.01601662157904,0.00438013062541955
agentic,3,exp_only,-14,0.0127508827911604,0.00427207745820896
agentic,3,exp_only,-13,0.00962074268677314,0.00357742708804722
agentic,3,exp_only,-12,-0.000442043520480419,0.0046712942768334
agentic,3,exp_only,-11,-0.0196533302909991,0.0037597435215507
agentic,3,exp_only,-10,-0.00764654001589074,0.00339187246703974
agentic,3,exp_only,-9,0.000533662357653923,0.00360883770725346
agentic,3,exp_only,-8,-0.00659825707201344,0.00307466766030513
agentic,3,exp_only,-7,-0.00741295717805671,0.00308210423907821
agentic,3,exp_only,-6,-0.00381339125629477,0.00268839858249464
agentic,3,exp_only,-5,-0.00143873897957217,0.00273931266343612
agentic,3,exp_only,-4,0.0174465000712851,0.00286179796304267
agentic,3,exp_only,-3,0.0072166615210069,0.00146883902151698
agentic,3,exp_only,-2,0.00492650109346779,0.000996940814721906
agentic,3,exp_only,-1,0,0
agentic,3,exp_only,0,-0.00437012651318514,0.00131831462416782
agentic,3,exp_only,1,-0.0233863175930482,0.00253777250283557
agentic,3,exp_only,2,-0.0142841553811866,0.00281931057810484
agentic,3,exp_only,3,-0.00635847240424329,0.00348981749087541
agentic,3,exp_only,4,-0.0120426478786138,0.002743952957431
agentic,3,exp_only,5,-0.0152407290678578,0.00257225070979764
agentic,3,exp_only,6,-0.0146338729839848,0.00264320504607657
agentic,3,exp_only,7,-0.0143338694519067,0.00385807977319795
agentic,3,exp_only,8,0.0102621941947659,0.004617620988048
agentic,3,exp_only,9,0.00168668583851559,0.00295289719432836
agentic,3,exp_x_wage,-22,-0.0039877314782818,0.0050272597616803
agentic,3,exp_x_wage,-21,0.000760957813759784,0.00738541191802912
agentic,3,exp_x_wage,-20,-0.00160694110018454,0.00551605305959509
agentic,3,exp_x_wage,-19,-0.0037443811487946,0.00501635416595401
agentic,3,exp_x_wage,-18,-0.00569277052052779,0.00482661365072845
agentic,3,exp_x_wage,-17,-0.00597957137010329,0.00481617268144567
agentic,3,exp_x_wage,-16,-0.00568465453947848,0.00579418977457424
agentic,3,exp_x_wage,-15,-0.00799460713177276,0.00409707500556587
agentic,3,exp_x_wage,-14,-0.00812123467738222,0.00388062945851555
agentic,3,exp_x_wage,-13,-0.00406487046025176,0.0033249766396465
agentic,3,exp_x_wage,-12,0.0073630939366649,0.0090369215740111
agentic,3,exp_x_wage,-11,0.00173733625112723,0.00396048998663191
agentic,3,exp_x_wage,-10,0.00374389438367456,0.00368910542242592
agentic,3,exp_x_wage,-9,0.00485521455447931,0.00545163926074094
agentic,3,exp_x_wage,-8,0.00466664221645973,0.00313702406263401
agentic,3,exp_x_wage,-7,0.00219824479002752,0.00309094023884631
agentic,3,exp_x_wage,-6,0.000556958422883481,0.0022988532245961
agentic,3,exp_x_wage,-5,-0.000421290848396565,0.00282377194790298
agentic,3,exp_x_wage,-4,0.000986361643726735,0.00445990073891968
agentic,3,exp_x_wage,-3,-0.00242390577581689,0.00200962993848234
agentic,3,exp_x_wage,-2,-0.00116985068717419,0.00116143975900903
agentic,3,exp_x_wage,-1,0,0
agentic,3,exp_x_wage,0,0.000790066418435645,0.00162177319838749
agentic,3,exp_x_wage,1,0.00499531816421475,0.00375764681174612
agentic,3,exp_x_wage,2,0.00739337084517659,0.00371210201971305
agentic,3,exp_x_wage,3,0.00730254035885933,0.00619676469523939
agentic,3,exp_x_wage,4,0.0075671673318708,0.00392246385192247
agentic,3,exp_x_wage,5,0.00649697585264117,0.00284798302770207
agentic,3,exp_x_wage,6,0.00552303095288458,0.00266333319598154
agentic,3,exp_x_wage,7,0.015127013310635,0.00818018208044944
agentic,3,exp_x_wage,8,0.00274150098369156,0.005221634993318
agentic,3,exp_x_wage,9,0.000910679157702016,0.0033001631161359
agentic,3,wage,-22,-0.0120419625367763,0.00624199073455396
agentic,3,wage,-21,-0.00136165389230739,0.00823131194100722
agentic,3,wage,-20,-0.00947437976001391,0.00612938997284648
agentic,3,wage,-19,-0.00770146240947406,0.00556071559136021
agentic,3,wage,-18,-0.00624866553875569,0.00547676504769291
agentic,3,wage,-17,-0.00571670055771497,0.00551975308370304
agentic,3,wage,-16,0.00825047044213757,0.00594635041354017
agentic,3,wage,-15,0.00607643254836789,0.00513102500548875
agentic,3,wage,-14,0.00469400070564039,0.00487636509399003
agentic,3,wage,-13,-0.000589482474855576,0.0040802729779616
agentic,3,wage,-12,0.000597065049056416,0.00609803572777393
agentic,3,wage,-11,-0.0156382293602059,0.00363081705300997
agentic,3,wage,-10,-0.00746602207981627,0.00377069351671222
agentic,3,wage,-9,0.00246872505042541,0.0053460180062485
agentic,3,wage,-8,-0.00755103853160318,0.00333622815354142
agentic,3,wage,-7,-0.0057349017577558,0.00281030431805552
agentic,3,wage,-6,-0.00450685958835642,0.00217579907583973
agentic,3,wage,-5,-0.00563398493689325,0.00280295025340799
agentic,3,wage,-4,0.00548104512701773,0.00362289493453761
agentic,3,wage,-3,0.00322549126020673,0.0019757958305599
agentic,3,wage,-2,0.00219760408761948,0.00124068950225324
agentic,3,wage,-1,0,0
agentic,3,wage,0,-0.00283988089811627,0.00141332535408696
agentic,3,wage,1,-0.0161091274167097,0.00375852016544357
agentic,3,wage,2,-0.00770565153976342,0.00446438853152211
agentic,3,wage,3,0.00520837117931337,0.00679854314805353
agentic,3,wage,4,-0.00724521910876191,0.00438594974762043
agentic,3,wage,5,-0.0103879867612719,0.00343382207042776
agentic,3,wage,6,-0.00871042033352535,0.0032734613357552
agentic,3,wage,7,-0.00571419083154502,0.00585481454450841
agentic,3,wage,8,0.00191419870635777,0.00476372795709418
agentic,3,wage,9,-0.000347451312724568,0.00345192509472242
agentic,4,exp,-22,0.00193750225347739,0.00524934270744634
agentic,4,exp,-21,0.00368453055809207,0.00637130213564104
agentic,4,exp,-20,0.00112974109798056,0.00549050868029695
agentic,4,exp,-19,0.000466043831488429,0.00537572389870029
agentic,4,exp,-18,-0.000361951216958214,0.00522706832660278
agentic,4,exp,-17,0.0025010300406128,0.00555012530555699
agentic,4,exp,-16,0.0132949763049828,0.004560318538667
agentic,4,exp,-15,0.0066937671370408,0.00449973901073269
agentic,4,exp,-14,0.00490659520481639,0.00403624591789078
agentic,4,exp,-13,0.00500473691267039,0.00336480349402884
agentic,4,exp,-12,-0.00152439025253719,0.00483702116329025
agentic,4,exp,-11,-0.0129997732243151,0.00349797136258385
agentic,4,exp,-10,-0.0048753597572044,0.00303301262459892
agentic,4,exp,-9,-0.00331099842405432,0.00388520042761578
agentic,4,exp,-8,-0.00581559368893908,0.00296167544260825
agentic,4,exp,-7,-0.00642664892189031,0.00266218818621345
agentic,4,exp,-6,-0.00470852937426526,0.00219222286838252
agentic,4,exp,-5,0.000908795297879959,0.00251323752528433
agentic,4,exp,-4,0.00985928784639515,0.0027898466709793
agentic,4,exp,-3,0.00290080929501665,0.0013580101487795
agentic,4,exp,-2,0.00264581418520528,0.000988084673241748
agentic,4,exp,-1,0,0
agentic,4,exp,0,-0.00408533250120198,0.0014116430242558
agentic,4,exp,1,-0.0152372594673032,0.00279718968708694
agentic,4,exp,2,-0.00955813977100203,0.00299424429752867
agentic,4,exp,3,-0.00773015488796741,0.00316287662574897
agentic,4,exp,4,-0.00881667400501186,0.00234560676810206
agentic,4,exp,5,-0.0093642385347063,0.00234901226034912
agentic,4,exp,6,-0.00952347158564983,0.00239093236588971
agentic,4,exp,7,-0.00821736578434551,0.00321831002409763
agentic,4,exp,8,0.00596479318575492,0.0037707857340112
agentic,4,exp,9,-0.0013554940043688,0.00254981239637401
agentic,4,exp_only,-22,-0.00304802804918919,0.0051212852270031
agentic,4,exp_only,-21,0.0026480427195546,0.00558866982431428
agentic,4,exp_only,-20,-0.00284297137678735,0.00543336416376902
agentic,4,exp_only,-19,-0.00361683685766179,0.00540840015209611
agentic,4,exp_only,-18,-0.00382179363475267,0.00521047069348604
agentic,4,exp_only,-17,-0.000223510522658094,0.00549666329218846
agentic,4,exp_only,-16,0.0170522306433942,0.00371229732472719
agentic,4,exp_only,-15,0.00931301377703897,0.00398272264359702
agentic,4,exp_only,-14,0.00755387170915899,0.00366427370014108
agentic,4,exp_only,-13,0.00534600667583267,0.00297011451916851
agentic,4,exp_only,-12,-0.00228976684423702,0.00372873927021216
agentic,4,exp_only,-11,-0.0197059421095036,0.00337338778721782
agentic,4,exp_only,-10,-0.00839025792689445,0.00281444647705768
agentic,4,exp_only,-9,-0.00205662418990849,0.00316337127718045
agentic,4,exp_only,-8,-0.00836293261594472,0.00275476911843532
agentic,4,exp_only,-7,-0.00867014655607944,0.00281450395664891
agentic,4,exp_only,-6,-0.00609020641862186,0.00231259145727281
agentic,4,exp_only,-5,-0.000697344095598564,0.00283574952237983
agentic,4,exp_only,-4,0.0138088786149313,0.00260824029531823
agentic,4,exp_only,-3,0.00545369936944293,0.00138869174564671
agentic,4,exp_only,-2,0.0039137937166616,0.000946492976546271
agentic,4,exp_only,-1,0,0
agentic,4,exp_only,0,-0.00561967170826088,0.00127206890410689
agentic,4,exp_only,1,-0.0228468853650049,0.00255207322302579
agentic,4,exp_only,2,-0.0134868555888816,0.00278671610982935
agentic,4,exp_only,3,-0.00688124732422466,0.00288262776327761
agentic,4,exp_only,4,-0.0120692550989776,0.00230336363138244
agentic,4,exp_only,5,-0.014002127172095,0.00225524503884405
agentic,4,exp_only,6,-0.0127013585392974,0.00222296344812949
