timing,age_group,term,k,coef,se
agentic,1,exp_x_wage,-11,0.00345627226164301,0.0071973188384176
agentic,1,exp_x_wage,-10,0.008067151382694,0.0108240043380738
agentic,1,exp_x_wage,-9,0.015760447781431,0.012248130479818
agentic,1,exp_x_wage,-8,0.0102001989564115,0.00963332617121849
agentic,1,exp_x_wage,-7,0.00933654159743929,0.00639599179961792
agentic,1,exp_x_wage,-6,0.00405298591790132,0.00591145747749978
agentic,1,exp_x_wage,-5,0.0027469724785698,0.00560401229286785
agentic,1,exp_x_wage,-4,0.0009407674294585,0.00593152282355058
agentic,1,exp_x_wage,-3,-0.00313694208988072,0.00277140670481443
agentic,1,exp_x_wage,-2,-0.000510343541504381,0.00222013901910204
agentic,1,exp_x_wage,-1,0,0
agentic,1,exp_x_wage,0,-0.00115349148496717,0.00384598455128856
agentic,1,exp_x_wage,1,-0.00118858529547551,0.00703844618342799
agentic,1,exp_x_wage,2,-0.000783659818738732,0.0113274275989029
agentic,1,exp_x_wage,3,0.00712369030986421,0.0140183500898714
agentic,1,exp_x_wage,4,0.00776667437664526,0.008124774349531
agentic,1,exp_x_wage,5,0.00349642411357319,0.00510496780794968
agentic,1,exp_x_wage,6,0.000803863052037619,0.00491474270331459
agentic,1,exp_x_wage,7,0.00918357834283084,0.00886659713894762
agentic,1,exp_x_wage,8,-0.00398538022448925,0.0098184968302434
agentic,1,exp_x_wage,9,-0.00356931008273656,0.00604233680328476
agentic,1,wage,-22,-0.0314246397515711,0.0183646168679964
agentic,1,wage,-21,0.0026097351268958,0.022388777182535
agentic,1,wage,-20,0.009489764228365,0.015167087141369
agentic,1,wage,-19,0.0154438175889497,0.011947655153493
agentic,1,wage,-18,0.0120051473450098,0.0100888253137727
agentic,1,wage,-17,0.00139520672342683,0.00953639801883476
agentic,1,wage,-16,0.0154366081979378,0.0111628383403019
agentic,1,wage,-15,0.0173361671440982,0.00705342186735736
agentic,1,wage,-14,0.00951485781979266,0.00664544246628534
agentic,1,wage,-13,-0.000864885145950149,0.00575308589129345
agentic,1,wage,-12,-0.00274118440999966,0.00792649417736998
agentic,1,wage,-11,-0.0313807187306074,0.00821423088658501
agentic,1,wage,-10,-0.0200461543613529,0.0142088578682099
agentic,1,wage,-9,0.010845144620222,0.0173197465331895
agentic,1,wage,-8,0.0153614215817544,0.0137062989166674
agentic,1,wage,-7,0.0235461222254613,0.00795844251737114
agentic,1,wage,-6,0.0217411581342403,0.00587089533203224
agentic,1,wage,-5,0.00811019032604297,0.00603052118187849
agentic,1,wage,-4,0.0209333144868274,0.00886718051813178
agentic,1,wage,-3,0.0178394057548103,0.00259427964170577
agentic,1,wage,-2,0.0102874718920273,0.00182772664834026
agentic,1,wage,-1,0,0
agentic,1,wage,0,-0.00403391066143994,0.0042525705955347
agentic,1,wage,1,-0.0265063091410979,0.00814565856137231
agentic,1,wage,2,-0.0195928717235622,0.0137717468181344
agentic,1,wage,3,0.019772140483564,0.0221224754588928
agentic,1,wage,4,0.0165236518946909,0.0127099464697956
agentic,1,wage,5,0.0202699784278883,0.00833801478796551
agentic,1,wage,6,0.0155289738744378,0.00663820377703832
agentic,1,wage,7,0.00209807506570212,0.00832557000543288
agentic,1,wage,8,0.0132114490743026,0.0108836787379161
agentic,1,wage,9,0.0118355204267655,0.00523975861596503
agentic,2,exp,-22,-0.0200546993843722,0.00748036358263196
agentic,2,exp,-21,-0.0195365389793054,0.00805885345200621
agentic,2,exp,-20,-0.0208413826365233,0.00767705470143387
agentic,2,exp,-19,-0.0218931315569886,0.00752621636436172
agentic,2,exp,-18,-0.0193877831870603,0.00677538839980428
agentic,2,exp,-17,-0.0165099349593163,0.00658387356284128
agentic,2,exp,-16,0.00145951051819935,0.0053268350600041
agentic,2,exp,-15,-0.00714732246774171,0.0052410428871902
agentic,2,exp,-14,-0.00742974594377714,0.0046554717539874
agentic,2,exp,-13,-0.00612563032549262,0.00415426308841932
agentic,2,exp,-12,-0.0148100693992981,0.00651889980292144
agentic,2,exp,-11,-0.0207280247942086,0.00456646859484709
agentic,2,exp,-10,-0.0156419689533881,0.00436566679400952
agentic,2,exp,-9,-0.0143307163926774,0.00501170996179388
agentic,2,exp,-8,-0.0137672311931954,0.00402615387435054
agentic,2,exp,-7,-0.0132826309710156,0.00348171163628637
agentic,2,exp,-6,-0.00974319932153251,0.00313871131951131
agentic,2,exp,-5,-0.00540164000121312,0.00316965221273387
agentic,2,exp,-4,0.00937580606877659,0.00301186139557329
agentic,2,exp,-3,0.0043503720078697,0.00170769199924149
agentic,2,exp,-2,0.00226502526366977,0.00132606715825125
agentic,2,exp,-1,0,0
agentic,2,exp,0,-0.00355600997252894,0.00222543055620245
agentic,2,exp,1,-0.015391450731591,0.00398301242859378
agentic,2,exp,2,-0.010880412069911,0.00447325085693358
agentic,2,exp,3,-0.00829506391039699,0.00575385442080417
agentic,2,exp,4,-0.00699845000226161,0.00438325101862144
agentic,2,exp,5,-0.00919491983142875,0.0033035638376647
agentic,2,exp,6,-0.0104206045240996,0.00339935993914022
agentic,2,exp,7,-0.00923632797072323,0.00524175888683985
agentic,2,exp,8,0.0109143114637489,0.00509200417820082
agentic,2,exp,9,0.00486038045708631,0.0040936326343692
agentic,2,exp_only,-22,-0.0313891065394888,0.00729488202679661
agentic,2,exp_only,-21,-0.0249564828481333,0.00710271351771455
agentic,2,exp_only,-20,-0.0290133780079796,0.00724408692857876
agentic,2,exp_only,-19,-0.028295077781559,0.00715086947708824
agentic,2,exp_only,-18,-0.0259301141963907,0.00651779765534172
agentic,2,exp_only,-17,-0.0241565407206576,0.00636688453317603
agentic,2,exp_only,-16,0.000514967096703969,0.00485053933500755
agentic,2,exp_only,-15,-0.00790304947893776,0.00495569293247075
agentic,2,exp_only,-14,-0.00837895299800917,0.004463967019022
agentic,2,exp_only,-13,-0.00974509481885279,0.00398748331832338
agentic,2,exp_only,-12,-0.0169260533734321,0.00452948217174228
agentic,2,exp_only,-11,-0.0320435273079266,0.00433526385225794
agentic,2,exp_only,-10,-0.0226033070625444,0.00403078946924668
agentic,2,exp_only,-9,-0.0149540171760352,0.0038624756536101
agentic,2,exp_only,-8,-0.0192880439139512,0.00392221522253006
agentic,2,exp_only,-7,-0.0163860736659456,0.00308081453193295
agentic,2,exp_only,-6,-0.0117616289366231,0.00280683137011407
agentic,2,exp_only,-5,-0.0086490331702602,0.00313467997722218
agentic,2,exp_only,-4,0.0125205950468212,0.00237235987047897
agentic,2,exp_only,-3,0.00560954325632274,0.00158451618979549
agentic,2,exp_only,-2,0.00320125316492367,0.00122106867442669
agentic,2,exp_only,-1,0,0
agentic,2,exp_only,0,-0.00414004533762747,0.00191324870576983
agentic,2,exp_only,1,-0.0225304925571993,0.00336352378760334
agentic,2,exp_only,2,-0.0138387270128155,0.00391461144595546
agentic,2,exp_only,3,-0.00505567139782344,0.00422866961463
agentic,2,exp_only,4,-0.00776787372462007,0.00371137020533256
agentic,2,exp_only,5,-0.00952753286595714,0.0033244936882246
agentic,2,exp_only,6,-0.00947382141604695,0.0034412852301507
agentic,2,exp_only,7,-0.00810863264068895,0.00421411841895764
agentic,2,exp_only,8,0.0166376615820535,0.00462127766588889
agentic,2,exp_only,9,0.0105500566728756,0.00394452230724849
agentic,2,exp_x_wage,-22,0.0122179300771619,0.00704209169928464
agentic,2,exp_x_wage,-21,0.015112458103892,0.00759288567775593
agentic,2,exp_x_wage,-20,0.0119980448715669,0.00593914248297335
agentic,2,exp_x_wage,-19,0.0105803170135699,0.00574073171997769
agentic,2,exp_x_wage,-18,0.00764497228757019,0.00511949899805463
agentic,2,exp_x_wage,-17,0.0076822657493969,0.00509585821267759
agentic,2,exp_x_wage,-16,0.00494551003406992,0.00562234979263275
agentic,2,exp_x_wage,-15,0.00261213935146068,0.00435578341568428
agentic,2,exp_x_wage,-14,0.00134380960505848,0.00389244713625209
agentic,2,exp_x_wage,-13,0.00463271450514595,0.00342339153095525
agentic,2,exp_x_wage,-12,0.0161870593943792,0.00766845565771896
agentic,2,exp_x_wage,-11,0.00648104049404332,0.00432576618900978
agentic,2,exp_x_wage,-10,0.0106840967379611,0.00457727200472198
agentic,2,exp_x_wage,-9,0.0100125690074395,0.00528074302025678
agentic,2,exp_x_wage,-8,0.00540871979936082,0.00429253464715661
agentic,2,exp_x_wage,-7,0.00395454139916623,0.00300564412873004
agentic,2,exp_x_wage,-6,0.000118190360478004,0.00252179424536701
agentic,2,exp_x_wage,-5,0.000276819009994628,0.00327348452742553
agentic,2,exp_x_wage,-4,-0.00107308266453724,0.00363710710618131
agentic,2,exp_x_wage,-3,-0.00511405274095475,0.0017913619200517
agentic,2,exp_x_wage,-2,-0.0024350399889057,0.00124667779695542
agentic,2,exp_x_wage,-1,0,0
agentic,2,exp_x_wage,0,0.00101714772465014,0.00200318303006471
agentic,2,exp_x_wage,1,0.00362281913962393,0.00408963088495393
agentic,2,exp_x_wage,2,0.00702335735262744,0.0046660603816948
agentic,2,exp_x_wage,3,0.00612245792555911,0.00680733830756607
agentic,2,exp_x_wage,4,0.00597232847894028,0.00467028069267965
agentic,2,exp_x_wage,5,0.00433308100065287,0.00308427117381947
agentic,2,exp_x_wage,6,0.00460753809021628,0.00330934879730273
agentic,2,exp_x_wage,7,0.0115214281195381,0.00714661237878433
agentic,2,exp_x_wage,8,0.00034408686866825,0.00455325319260044
agentic,2,exp_x_wage,9,0.000173168715291562,0.00386168253429652
agentic,2,wage,-22,-0.0252204196659156,0.00743306361407316
agentic,2,wage,-21,-0.0141098091418165,0.00869655373757023
agentic,2,wage,-20,-0.0189124901646701,0.00665124274813994
agentic,2,wage,-19,-0.0151149379838375,0.00603403883244205
agentic,2,wage,-18,-0.0148058053985768,0.00537628773215849
agentic,2,wage,-17,-0.0170208858734619,0.00543637023988788
agentic,2,wage,-16,-0.00305343851301868,0.00577540997083648
agentic,2,wage,-15,-0.0021487790643627,0.00490776675594376
agentic,2,wage,-14,-0.00224940996805701,0.00456204862457126
agentic,2,wage,-13,-0.00834578227445038,0.0038341320170615
agentic,2,wage,-12,-0.00785068897223845,0.00535899573102529
agentic,2,wage,-11,-0.0240798327775344,0.00420148312295164
agentic,2,wage,-10,-0.0162751419019804,0.00496650650892068
agentic,2,wage,-9,-0.00354576383608137,0.006011234769994
agentic,2,wage,-8,-0.0123137353859266,0.00518530244900049
agentic,2,wage,-7,-0.00716537496082569,0.00339384890249556
agentic,2,wage,-6,-0.00413201304818693,0.00242188255094557
agentic,2,wage,-5,-0.00662905524861146,0.00293776388903151
agentic,2,wage,-4,0.00666270547484296,0.00331063926072705
agentic,2,wage,-3,0.00379890942185532,0.00174010082660781
agentic,2,wage,-2,0.00248244211233044,0.00109615152456464
agentic,2,wage,-1,0,0
agentic,2,wage,0,-0.00142757783879877,0.00222843378799381
agentic,2,wage,1,-0.0151767637328649,0.00463056925600078
agentic,2,wage,2,-0.00754627016615219,0.00565580423901652
agentic,2,wage,3,0.00504434302218716,0.00797706110620899
agentic,2,wage,4,-0.00294075815904502,0.00545979363752303
agentic,2,wage,5,-0.00169492549498547,0.00398058894931609
agentic,2,wage,6,0.000804392270766424,0.00392423271882963
agentic,2,wage,7,-0.000419940249300792,0.00561233308636078
agentic,2,wage,8,0.01153057968678,0.00489742436461367
agentic,2,wage,9,0.011470824461895,0.00398952325378099
agentic,3,exp,-22,0.010894089474735,0.00624320723150591
agentic,3,exp,-21,0.0111735763810382,0.00734045263065836
agentic,3,exp,-20,0.00823567283727578,0.00651367970809433
agentic,3,exp,-19,0.00430745389134258,0.00606873461938908
agentic,3,exp,-18,0.00498061806477414,0.00589891765525668
agentic,3,exp,-17,0.0073827457754869,0.00573725203337703
agentic,3,exp,-16,0.0199916346935383,0.00533113596330317
agentic,3,exp,-15,0.0126015589550356,0.00478075361331361
agentic,3,exp,-14,0.00985359595665687,0.00459808613274353
agentic,3,exp,-13,0.010029561428307,0.00404444338603235
agentic,3,exp,-12,-2.28767935621483e-05,0.00635483052968835
agentic,3,exp,-11,-0.010460687763829,0.00416926277637544
agentic,3,exp,-10,-0.00303463787939267,0.00414499009742295
agentic,3,exp,-9,-0.000277176517388281,0.00503232765194172
agentic,3,exp,-8,-0.00196928270291859,0.00361414523637756
agentic,3,exp,-7,-0.00377548028253209,0.00334236919698421
agentic,3,exp,-6,-0.00094796443491858,0.00296909707284251
agentic,3,exp,-5,0.00174149696276964,0.00280168671911505
agentic,3,exp,-4,0.0138857436456897,0.00334139199712826
agentic,3,exp,-3,0.00542653236838824,0.00172044985539321
agentic,3,exp,-2,0.00369138078163736,0.00112282496120664
agentic,3,exp,-1,0,0
agentic,3,exp,0,-0.00278378239638239,0.00141306889315367
agentic,3,exp,1,-0.0138421371826917,0.0032756159947257
agentic,3,exp,2,-0.00928820127900141,0.00348492468034507
agentic,3,exp,3,-0.00855328850281712,0.00468274563725189
agentic,3,exp,4,-0.00736896258659411,0.00341298704253556
agentic,3,exp,5,-0.00886168533660499,0.00267345431424952
agentic,3,exp,6,-0.00943130123797754,0.00286455973934617
agentic,3,exp,7,-0.010278104627442,0.00515382537327613
agentic,3,exp,8,0.00884874086093273,0.00479689917256373
agentic,3,exp,9,0.0019224403416376,0.00333105453797086
agentic,3,exp_only,-22,0.00366316547209739,0.00592660696309727
agentic,3,exp_only,-21,0.00953449154776778,0.0060449654410212
agentic,3,exp_only,-20,0.00292011117681161,0.00630872638094942
agentic,3,exp_only,-19,-9.96288980857217e-05,0.0062761225486149
agentic,3,exp_only,-18,0.00148762189990421,0.00612553884252605
agentic,3,exp_only,-17,0.00425816963500067,0.00585697769643252
agentic,3,exp_only,-16,0.0244694382495341,0.00427769831031519
agentic,3,exp_only,-15,0.0158415393754405,0.00438182645071731
agentic,3,exp_only,-14,0.0124861065563054,0.00428403853722406
agentic,3,exp_only,-13,0.0097348557753919,0.00360232729139743
agentic,3,exp_only,-12,0.000180134044787684,0.00443921206596178
agentic,3,exp_only,-11,-0.0194837516014928,0.00377036802459123
agentic,3,exp_only,-10,-0.00754231996544278,0.0034246994861033
agentic,3,exp_only,-9,0.000567124837268172,0.00360375738264412
agentic,3,exp_only,-8,-0.00657387059252012,0.00312513154357762
agentic,3,exp_only,-7,-0.00720558646060451,0.0030950386798731
agentic,3,exp_only,-6,-0.00348186925304721,0.00269622633252557
agentic,3,exp_only,-5,-0.00133658042758447,0.00276841040717209
agentic,3,exp_only,-4,0.0169541883571074,0.00279303395511255
agentic,3,exp_only,-3,0.00688381715819388,0.00141879870863672
agentic,3,exp_only,-2,0.00472130214316481,0.000962266695298789
agentic,3,exp_only,-1,0,0
agentic,3,exp_only,0,-0.00429777441113187,0.00129901608611852
agentic,3,exp_only,1,-0.0235018765264201,0.00257152069253104
agentic,3,exp_only,2,-0.0144958063841821,0.00284599778816012
agentic,3,exp_only,3,-0.00661920099631441,0.00339348857527972
agentic,3,exp_only,4,-0.0122371754759806,0.00283525182400865
agentic,3,exp_only,5,-0.0153429601105017,0.00266722380727083
agentic,3,exp_only,6,-0.0147178542488119,0.00274089949746715
agentic,3,exp_only,7,-0.0142909414318451,0.00378785822643098
agentic,3,exp_only,8,0.00909198664883504,0.00451030926246063
agentic,3,exp_only,9,0.000875532120782099,0.00303942045162493
agentic,3,exp_x_wage,-22,-0.0042945686625416,0.00508297207629091
agentic,3,exp_x_wage,-21,0.000921956470443244,0.00740746188303776
agentic,3,exp_x_wage,-20,-0.00166708641386431,0.00560055678085798
agentic,3,exp_x_wage,-19,-0.00353077681756967,0.00509509414707914
agentic,3,exp_x_wage,-18,-0.0056684938401602,0.0048758354308659
agentic,3,exp_x_wage,-17,-0.00599794594849275,0.00494238327251825
agentic,3,exp_x_wage,-16,-0.00511908315401377,0.005748635667521
agentic,3,exp_x_wage,-15,-0.00757357978515677,0.00408204092784775
agentic,3,exp_x_wage,-14,-0.00758706316624316,0.00392505306478044
agentic,3,exp_x_wage,-13,-0.00376428778372684,0.00340827368729582
agentic,3,exp_x_wage,-12,0.00604589313760571,0.00805366588646266
agentic,3,exp_x_wage,-11,0.00100919390576486,0.00391152073480724
agentic,3,exp_x_wage,-10,0.00333954490676863,0.0037139299131882
agentic,3,exp_x_wage,-9,0.00506400894114791,0.00546605540551426
agentic,3,exp_x_wage,-8,0.0050539014627486,0.00324720184542118
agentic,3,exp_x_wage,-7,0.00244741338393385,0.00309516579548293
agentic,3,exp_x_wage,-6,0.000461930995890587,0.00225667130260331
agentic,3,exp_x_wage,-5,-0.000645992713252948,0.00283565967192756
agentic,3,exp_x_wage,-4,0.00120082310760601,0.0043811460154811
agentic,3,exp_x_wage,-3,-0.00161068747610844,0.0018437692955491
agentic,3,exp_x_wage,-2,-0.000711598089317703,0.00110838900537196
agentic,3,exp_x_wage,-1,0,0
agentic,3,exp_x_wage,0,0.000589909372112769,0.00158082282101829
agentic,3,exp_x_wage,1,0.00442401715501668,0.00379770016582835
agentic,3,exp_x_wage,2,0.007286122446123,0.00385425568182899
agentic,3,exp_x_wage,3,0.00722900874680035,0.00604316114342274
agentic,3,exp_x_wage,4,0.00779208464478098,0.0041471996484026
agentic,3,exp_x_wage,5,0.00653768961157192,0.0029551035166804
agentic,3,exp_x_wage,6,0.00512892112440989,0.00272311892738323
agentic,3,exp_x_wage,7,0.0141535689982958,0.00754478725736204
agentic,3,exp_x_wage,8,0.00304868378214493,0.00492710367108311
agentic,3,exp_x_wage,9,0.00135055194567951,0.00317446783886495
agentic,3,wage,-22,-0.0125142673666975,0.00630906298912708
agentic,3,wage,-21,-0.00281826363565359,0.00803481418503813
agentic,3,wage,-20,-0.00917732164249737,0.00627430539223579
agentic,3,wage,-19,-0.00761869978280778,0.00572468289047826
agentic,3,wage,-18,-0.00604457534086639,0.00563252388519112
agentic,3,wage,-17,-0.00539846372531778,0.0057119849462263
agentic,3,wage,-16,0.00789848506746408,0.00595649762721855
agentic,3,wage,-15,0.0057204929236116,0.0051687669647306
agentic,3,wage,-14,0.00464062358997436,0.00495458271382048
agentic,3,wage,-13,-0.000475582563916759,0.00420705944107108
agentic,3,wage,-12,0.000344811357269134,0.00565481831515197
agentic,3,wage,-11,-0.0154940559224858,0.00370677318064327
agentic,3,wage,-10,-0.00773457386564053,0.00389650652510164
agentic,3,wage,-9,0.00144589951793625,0.00542629194491671
agentic,3,wage,-8,-0.00788851646612925,0.0034467873155159
agentic,3,wage,-7,-0.00589170655658296,0.00281281931806159
agentic,3,wage,-6,-0.004365294026845,0.00218623421206231
agentic,3,wage,-5,-0.00530781831395252,0.00288930478761885
agentic,3,wage,-4,0.00532132393451325,0.00358307115889527
agentic,3,wage,-3,0.00253440834261294,0.00185166948237248
agentic,3,wage,-2,0.00178647012331127,0.0012178064762147
agentic,3,wage,-1,0,0
agentic,3,wage,0,-0.00260968216669828,0.00139671500051595
agentic,3,wage,1,-0.016491039463227,0.00384633887751212
agentic,3,wage,2,-0.00886558472759864,0.00461991140723078
agentic,3,wage,3,0.00331507622178776,0.00669281582439119
agentic,3,wage,4,-0.00828996453777738,0.00454515944786827
agentic,3,wage,5,-0.0110505826020885,0.00351740462959377
agentic,3,wage,6,-0.00902844483531408,0.00340189423997102
agentic,3,wage,7,-0.00675051785547544,0.00571823348492036
agentic,3,wage,8,0.000419164874967819,0.00476964317071025
agentic,3,wage,9,-0.00180124502043058,0.00360281979744684
agentic,4,exp,-22,0.00197153836666138,0.00527141908020423
agentic,4,exp,-21,0.00394773567014618,0.00627898501491846
agentic,4,exp,-20,0.00102793658317196,0.00554175484098314
agentic,4,exp,-19,0.000332263572419265,0.00544388223805046
agentic,4,exp,-18,-0.000462509875665,0.00529935580579877
agentic,4,exp,-17,0.00222581147933429,0.00561903795544793
agentic,4,exp,-16,0.0131740167264689,0.00454268402772148
agentic,4,exp,-15,0.00682083592484389,0.00450865954123398
agentic,4,exp,-14,0.00492835752060907,0.00405865558899817
agentic,4,exp,-13,0.00486823659758075,0.00343064685393348
agentic,4,exp,-12,-0.00100726987061212,0.00463067924319751
agentic,4,exp,-11,-0.0130656009603658,0.0035226389493333
agentic,4,exp,-10,-0.00481517652606633,0.00305486331829283
agentic,4,exp,-9,-0.00299419259692203,0.00384453857241911
agentic,4,exp,-8,-0.00570487640157149,0.00298519458226583
agentic,4,exp,-7,-0.00634772064632355,0.00267997565447016
agentic,4,exp,-6,-0.00457412489394917,0.00220997453749082
agentic,4,exp,-5,0.000624138577699474,0.00254395652756592
agentic,4,exp,-4,0.00968499465325309,0.00271498617468943
agentic,4,exp,-3,0.00306589305157611,0.00131933423229907
agentic,4,exp,-2,0.00277118214612419,0.000968389934806315
agentic,4,exp,-1,0,0
agentic,4,exp,0,-0.00411931743491166,0.00140097073013945
agentic,4,exp,1,-0.0154115742125927,0.00282334080240285
agentic,4,exp,2,-0.00930915892074109,0.00303487126151059
agentic,4,exp,3,-0.00743035760569615,0.00309597244288314
agentic,4,exp,4,-0.00864503959401317,0.00238389288107334
agentic,4,exp,5,-0.00923469868170472,0.00235061407822912
agentic,4,exp,6,-0.00929952294951769,0.00244130358798838
agentic,4,exp,7,-0.00816382209698464,0.00312347874822377
agentic,4,exp,8,0.0059342046642166,0.00378558758679183
agentic,4,exp,9,-0.00128475582028631,0.00257990539595902
agentic,4,exp_only,-22,-0.0030544331085528,0.00509494177667723
agentic,4,exp_only,-21,0.00229278106607785,0.00551235364964266
agentic,4,exp_only,-20,-0.00289418485347057,0.00543843177214541
agentic,4,exp_only,-19,-0.00355373885399584,0.00543773896837363
agentic,4,exp_only,-18,-0.0036933672361257,0.00523795449013421
agentic,4,exp_only,-17,-0.000125126287990908,0.00553076496896362
agentic,4,exp_only,-16,0.0166782598312804,0.00370062348658013
agentic,4,exp_only,-15,0.00915076657338965,0.00398183239509519
agentic,4,exp_only,-14,0.00727764550953862,0.00367214676839902
agentic,4,exp_only,-13,0.00540178015952314,0.00298834787938246
agentic,4,exp_only,-12,-0.00183572628248281,0.00363014610520429
agentic,4,exp_only,-11,-0.0196822227350892,0.00338232553584403
agentic,4,exp_only,-10,-0.00833282266050441,0.00281907109139556
agentic,4,exp_only,-9,-0.00203728650657302,0.00316689051354223
agentic,4,exp_only,-8,-0.00831227787484742,0.00276720206422436
agentic,4,exp_only,-7,-0.0085825471156324,0.00282215076713417
agentic,4,exp_only,-6,-0.00570739572113064,0.00230379307428346
agentic,4,exp_only,-5,-0.000781146007113633,0.00286668871806401
agentic,4,exp_only,-4,0.0136596119682095,0.00251020720771926
agentic,4,exp_only,-3,0.00525609393645344,0.00133327202506045
agentic,4,exp_only,-2,0.00380918247671804,0.000915860933980422
agentic,4,exp_only,-1,0,0
agentic,4,exp_only,0,-0.00560968143485625,0.00125994864947583
agentic,4,exp_only,1,-0.0231525232668922,0.0025700290309831
agentic,4,exp_only,2,-0.0136252633506532,0.00278233396735443
agentic,4,exp_only,3,-0.00695597118012981,0.00282721262637188
agentic,4,exp_only,4,-0.0121919763267994,0.00231438891906575
agentic,4,exp_only,5,-0.0141085610964207,0.00225324462141064
agentic,4,exp_only,6,-0.0126928358330436,0.00223092563459391
