age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
1,2,1,0.0224051008348989,0.0243230022122047,0.0114023987509068,24366,393,200
1,2,2,0.0258615384831342,0.0285897284803579,0.0140370034479086,24366,393,200
1,2,3,0.027249877588506,0.0232093532597652,0.0176161000700484,24366,393,200
1,2,4,0.0267175020223047,0.0240075071967013,0.01721003463293,24366,393,200
1,2,5,0.0217253931013287,0.0247967832971673,0.0189302914780864,24366,393,200
1,2,6,0.0174852559149066,0.0222367370066505,0.0228347270011988,24366,393,200
1,2,7,0.0109822312891918,0.0258451822661904,0.0228142849962151,24366,393,200
1,2,8,0.00838952318249864,0.0323768186824819,0.0250746307162455,24366,393,200
1,2,9,0.0105311775620648,0.0290017883384701,0.0292071785109084,24366,393,200
1,2,10,0.0125948484744774,0.0284953704840804,0.0301759514240215,24366,393,200
1,2,11,0.00987607247768651,0.0246307291994412,0.0305282012096833,24366,393,200
1,2,12,0.00693963484612632,0.0265686114533906,0.0328805412454265,24366,393,200
1,2,13,0.0121041527636417,0.0310895280239154,0.0362411669884687,24366,393,200
1,2,14,0.0436645361538484,0.035856971895328,0.0439983212387455,24366,393,200
1,2,15,0.0328159761150836,0.0384350653044348,0.0433723363112562,24366,393,200
1,2,16,0.0272679061018913,0.0407994452498862,0.0408004031414463,24366,393,200
1,2,17,0.0306212223330796,0.0386749317937635,0.040099947167613,24366,393,200
1,2,18,0.0362626231322899,0.0381118328261863,0.0416106122539393,24366,393,200
1,2,19,0.0284813450456023,0.0376454585766466,0.0414165609962103,24366,393,200
1,2,20,0.0312240959677221,0.0446324924483527,0.0462557029659534,24366,393,200
1,2,21,0.0211084726226842,0.0380121180031904,0.0460195347560277,24366,393,200
1,2,22,0.0130395831171483,0.0453970001104828,0.0486593132280634,24366,393,200
1,2,23,0.0153133401956095,0.0417707099531404,0.0485203969881017,24366,393,200
1,2,24,0.0122072776269927,0.0427567360975463,0.0498400869289386,24366,393,200
1,2,25,0.0054475046885431,0.0438238015788107,0.0519840175859153,24366,393,200
1,2,26,0.0575938467586951,0.0475724296655083,0.0605287660186029,24366,393,200
1,2,27,0.0330134910934072,0.0499205305841669,0.0614017029888864,24366,393,200
1,2,28,0.0296573539401662,0.0506292315391441,0.0596877379364022,24366,393,200
1,2,29,0.0329452314616036,0.0513522454699275,0.0604278026026998,24366,393,200
1,2,30,0.0199652874694956,0.0492169921758134,0.0579685235032504,24366,393,200
1,2,31,0.0346023211526779,0.0508010407519412,0.0636662694234463,24366,393,200
1,2,32,0.0283673956402855,0.0569560357869461,0.0622375577740328,24366,393,200
1,2,33,0.0109675237916405,0.056182695602737,0.0612274113243229,24366,393,200
1,2,34,0.0170206492617778,0.0581659133784231,0.0605490150062775,24366,393,200
1,2,35,0.0168872153401362,0.0582192528751983,0.066072424745482,24366,393,200
1,2,36,0.0212828378918234,0.0567099961414708,0.0652245490458137,24366,393,200
1,2,37,0.0266573117963506,0.05683478555359,0.0670293591232945,24366,393,200
1,2,38,0.0516324428133651,0.0625453028310349,0.0735227476374905,24366,393,200
1,2,39,0.0424707605466502,0.0611561128472182,0.0716626948498425,24366,393,200
1,4,-22,-0.114096926819275,0.0787117867664094,0.0606809484923882,24366,393,200
1,4,-21,-0.0999590227819145,0.0652546401355443,0.060799444442178,24366,393,200
1,4,-20,-0.0947380408757515,0.0596861504534031,0.056040543757424,24366,393,200
1,4,-19,-0.0814448393076931,0.0600557363175763,0.0560993390269033,24366,393,200
1,4,-18,-0.0831917199764694,0.0595781724245393,0.0560270369293066,24366,393,200
1,4,-17,-0.106042062541011,0.0572308219573772,0.0530457497117774,24366,393,200
1,4,-16,-0.0943103495399523,0.0543431687728179,0.0485699908278921,24366,393,200
1,4,-15,-0.0948715268750617,0.0489704296965008,0.0446991041902131,24366,393,200
1,4,-14,-0.0702346535037486,0.0302307457279578,0.0403042597757811,24366,393,200
1,4,-13,-0.0671900018200759,0.0303917044028419,0.0348650313658323,24366,393,200
1,4,-12,-0.0632122448832117,0.0312372460174638,0.0307806115198852,24366,393,200
1,4,-11,-0.0559902615104203,0.0333125401089994,0.0294419566533474,24366,393,200
1,4,-10,-0.0665431915699135,0.0616271231525159,0.0438431060513513,24366,393,200
1,4,-9,-0.0611173496881657,0.0392450515694903,0.0332229129625374,24366,393,200
1,4,-8,-0.0554289103666229,0.0298415983386267,0.0260525701399088,24366,393,200
1,4,-7,-0.0554770389353948,0.0282222327388582,0.0231206847883432,24366,393,200
1,4,-6,-0.0428455934156896,0.0259908581203979,0.0187397575319479,24366,393,200
1,4,-5,-0.0311574340339831,0.0343803388535067,0.0126087899549899,24366,393,200
1,4,-4,-0.0203119148317641,0.0371460169143286,0.0107488382744476,24366,393,200
1,4,-3,-0.00215595939220145,0.0306591360582821,0.00833331500418429,24366,393,200
1,4,-2,-0.00681752591383795,0.0107417876356429,0.00468574363734239,24366,393,200
1,4,-1,0,0,0,24366,393,200
1,4,0,0.00774714535309567,0.00602913362620206,0.00396374559412854,24366,393,200
1,4,1,0.0163055607356739,0.00782189477921494,0.0074016449861875,24366,393,200
1,4,2,0.00647587535668315,0.0299467157126306,0.0116087086068642,24366,393,200
1,4,3,0.0117286205169665,0.011060165499144,0.0129377986463366,24366,393,200
1,4,4,0.0164798734789519,0.010058706354357,0.0137683336277368,24366,393,200
1,4,5,0.0140171962934562,0.00953216856619069,0.0172271250776537,24366,393,200
1,4,6,0.0141217341756602,0.0103064381883688,0.0206263108758757,24366,393,200
1,4,7,0.0214675535661606,0.0236174169697754,0.0218706249859118,24366,393,200
1,4,8,0.0233955220231878,0.0310503988266868,0.0242048045260825,24366,393,200
1,4,9,0.0245567230084329,0.0303714314561942,0.0279013212569938,24366,393,200
1,4,10,0.0237463731462095,0.0281922097032019,0.0289891705993475,24366,393,200
1,4,11,0.023996052188367,0.0231954876725551,0.0295197267091951,24366,393,200
1,4,12,0.0252534467865134,0.0222677746397372,0.0321929810923695,24366,393,200
1,4,13,0.0198565528352379,0.0203130013681671,0.034483633447642,24366,393,200
1,4,14,0.0323441097392563,0.0182562080974491,0.041681537370784,24366,393,200
1,4,15,0.0194876183616372,0.0246437446773867,0.0385792016206827,24366,393,200
1,4,16,0.0151134060240102,0.0234866927036856,0.0343195772223672,24366,393,200
1,4,17,0.0166515166313186,0.0210132447913903,0.0347171523500014,24366,393,200
1,4,18,0.0166519171293647,0.0199336322509834,0.0361944647509524,24366,393,200
1,4,19,0.029405364848071,0.0254209021002625,0.0361844172155035,24366,393,200
1,4,20,0.0178419171801788,0.0343187728920888,0.0405740560943334,24366,393,200
1,4,21,0.0101139387392579,0.0366606398603994,0.0414541099592,24366,393,200
1,4,22,0.00279464452101199,0.0382228592368042,0.0419104845601675,24366,393,200
1,4,23,0.00430036747471603,0.0330639091761417,0.0419038826127345,24366,393,200
1,4,24,0.00207044172253149,0.0306553190848667,0.0421590689178456,24366,393,200
1,4,25,0.00320942075771346,0.0270584607059239,0.0442395826685685,24366,393,200
1,4,26,0.0219243272089883,0.0235995073369949,0.053201527377332,24366,393,200
1,4,27,-0.00381638130280476,0.0310488293921594,0.0495470282083656,24366,393,200
1,4,28,-0.00153046833163776,0.0311830670389638,0.0461112467654994,24366,393,200
1,4,29,-0.004052882987543,0.030753599205856,0.0486600020608395,24366,393,200
1,4,30,-0.00192133049497852,0.027349435852115,0.0435510677335757,24366,393,200
1,4,31,0.0155400055578746,0.0329992990159465,0.0521065308193383,24366,393,200
1,4,32,-0.000971771271449061,0.0440300292513092,0.0529952201279734,24366,393,200
1,4,33,-0.00275835303090947,0.0435808864917735,0.0503418144500838,24366,393,200
1,4,34,-0.0153257080397492,0.0438408338731369,0.0476157019759181,24366,393,200
1,4,35,-0.0244370282465664,0.0413606809745599,0.0517954464089192,24366,393,200
1,4,36,-0.0263902455339425,0.0385590225657973,0.0508765301139262,24366,393,200
1,4,37,-0.0221211010007009,0.0354574538023827,0.0533254994336974,24366,393,200
1,4,38,-0.0259556730869284,0.0312412317186477,0.0575861535733199,24366,393,200
1,4,39,-0.0403274390646806,0.0379900648658647,0.0541723686314766,24366,393,200
1,5,-22,-0.125984891416209,0.061457836017668,0.0543933245665561,24366,393,200
1,5,-21,-0.112778481097774,0.0492834364731558,0.0531826747069319,24366,393,200
1,5,-20,-0.100888143056234,0.0415737215323175,0.0470230388451831,24366,393,200
1,5,-19,-0.0838041436137061,0.0405372971134689,0.0433457063283728,24366,393,200
1,5,-18,-0.0844219953337007,0.0440891700426232,0.0447637861933037,24366,393,200
1,5,-17,-0.099993020443451,0.0549345334546687,0.0446688420498362,24366,393,200
1,5,-16,-0.0959230712664743,0.0555530811112389,0.0450922187148771,24366,393,200
1,5,-15,-0.0902416842723649,0.0480196673310782,0.0425481299628643,24366,393,200
1,5,-14,-0.0790120329410881,0.0305236268699402,0.0381946349801823,24366,393,200
1,5,-13,-0.0789826006724836,0.0263854972459095,0.0324938392252761,24366,393,200
1,5,-12,-0.0754997600874373,0.0273438405015084,0.0296393468170251,24366,393,200
1,5,-11,-0.0704410122435126,0.0317297011346447,0.0291541278076644,24366,393,200
1,5,-10,-0.067912775466827,0.0488763482291778,0.0400587006821504,24366,393,200
1,5,-9,-0.0626243289018593,0.030455368661436,0.0306461282099132,24366,393,200
1,5,-8,-0.0580751686970862,0.0234406001209766,0.0242344943830908,24366,393,200
1,5,-7,-0.0538592272710885,0.0255525014659374,0.0225538326041311,24366,393,200
1,5,-6,-0.0442228924547247,0.025791034299835,0.0193056431469885,24366,393,200
1,5,-5,-0.0317317319863515,0.0333666656291393,0.0134282508182405,24366,393,200
1,5,-4,-0.0203957512900681,0.0319434945663286,0.0102502347304181,24366,393,200
1,5,-3,-0.00819640481793905,0.0240402288040321,0.0074617985148306,24366,393,200
1,5,-2,0.00159104761920795,0.00719446521747205,0.00604577966242199,24366,393,200
1,5,-1,0,0,0,24366,393,200
1,5,0,0.00694914108198936,0.00575021024830251,0.00527797224799355,24366,393,200
1,5,1,0.0135803390648928,0.00858581300043049,0.00875875386795894,24366,393,200
1,5,2,0.0158187543168872,0.018183770734911,0.012886525968019,24366,393,200
1,5,3,0.0111428121035298,0.0103571629898327,0.0127437270401666,24366,393,200
1,5,4,0.0165478913717931,0.0112317068269563,0.0136904359537997,24366,393,200
1,5,5,0.0124683773515855,0.0115131903637953,0.0162890320956897,24366,393,200
1,5,6,0.00991414921368793,0.0113292079515123,0.0199214461912729,24366,393,200
1,5,7,0.0143374338979907,0.0158431476888162,0.02191157221129,24366,393,200
1,5,8,0.0200984172102322,0.0158956896457234,0.0247206782971578,24366,393,200
1,5,9,0.0208578980908607,0.0162150689261147,0.0283210572784536,24366,393,200
1,5,10,0.0293566341021533,0.0255116216843391,0.0301761588267255,24366,393,200
1,5,11,0.0310079316078501,0.0253909350724662,0.030017329811338,24366,393,200
1,5,12,0.0308077507953619,0.0246728600851635,0.0323040996687945,24366,393,200
1,5,13,0.029089867941031,0.0227955765182584,0.0353712810749463,24366,393,200
1,5,14,0.0245828513393661,0.0220288806703526,0.0387475665887279,24366,393,200
1,5,15,0.0228623458503162,0.0281499737041324,0.0388554290667573,24366,393,200
1,5,16,0.0133557852570473,0.0273427086942621,0.0351326466351513,24366,393,200
1,5,17,0.00934345867290357,0.0248045811426331,0.035192752738025,24366,393,200
1,5,18,0.0141696458780737,0.023299291242947,0.0370163135007139,24366,393,200
1,5,19,0.0229219158725742,0.0222531308594381,0.0379476097298056,24366,393,200
1,5,20,0.0139048537348333,0.0225911207489804,0.0426481774021074,24366,393,200
1,5,21,0.00698802472070399,0.02566746770925,0.0439642433916601,24366,393,200
1,5,22,-0.0119135231954552,0.0367975344613616,0.043739746773971,24366,393,200
1,5,23,7.49965068124331e-05,0.0361732493258018,0.044117813871249,24366,393,200
1,5,24,0.000934737465756889,0.0349832875777319,0.04462884418166,24366,393,200
1,5,25,0.00282005103969932,0.0305296061128795,0.0461850098488578,24366,393,200
1,5,26,0.00493108496020096,0.0295936590771402,0.0520978055568628,24366,393,200
1,5,27,-0.00782641130514946,0.0357201995994757,0.0502533949989572,24366,393,200
1,5,28,-0.0199423196809641,0.0359037027453703,0.0474085032727674,24366,393,200
1,5,29,-0.0236892175614582,0.0357537363232129,0.0502177037408306,24366,393,200
1,5,30,-0.0273883865368202,0.0314649671850582,0.0450962273288742,24366,393,200
1,5,31,-0.0195431260551903,0.0306073614091125,0.0536127775921025,24366,393,200
1,5,32,-0.0293053179902287,0.0296178946977916,0.0536639273002439,24366,393,200
1,5,33,-0.0346590117991284,0.0316938913878837,0.0521880811170665,24366,393,200
1,5,34,-0.0426439172573957,0.0417528543273673,0.0506226535373796,24366,393,200
1,5,35,-0.050639632085819,0.0433241458192359,0.0534701061839331,24366,393,200
1,5,36,-0.0507851438189772,0.040355072425344,0.0520801915619269,24366,393,200
1,5,37,-0.0565551425657977,0.0364452303397731,0.054440805213234,24366,393,200
1,5,38,-0.0602924863082567,0.0341308578011161,0.0578959635906293,24366,393,200
1,5,39,-0.0709176904411118,0.0399650101087313,0.0555682950970518,24366,393,200
2,1,-22,-0.0117509137681924,0.0265909815405574,0.0232846031642954,24242,391,200
2,1,-21,-0.000387603630980237,0.0261730824374389,0.0241048741817708,24242,391,200
2,1,-20,-0.00217297469662059,0.0247217262297169,0.0232465360263849,24242,391,200
2,1,-19,-0.0187478079425863,0.02532948878605,0.0248941643079449,24242,391,200
2,1,-18,-0.0150402274242402,0.0246871244073762,0.0246435862307075,24242,391,200
2,1,-17,-0.0121307122057429,0.0229957371834863,0.0215311516294498,24242,391,200
2,1,-16,-0.0091126435010557,0.0218867065487985,0.0184506990681657,24242,391,200
2,1,-15,-0.00676167887944806,0.0191708136474346,0.0162314285385594,24242,391,200
2,1,-14,0.00370369452420462,0.0146956235098094,0.0146764813132526,24242,391,200
2,1,-13,0.00137300170497299,0.0124808711785797,0.0130541941299734,24242,391,200
2,1,-12,0.00577513760656258,0.012542464807376,0.0128376437277411,24242,391,200
2,1,-11,0.00584681633481672,0.0133904691473798,0.0131749072885219,24242,391,200
2,1,-10,-0.00136518969874027,0.0203871467238295,0.0150066953665866,24242,391,200
2,1,-9,-0.00200295874945328,0.0141194480208292,0.0116033396802941,24242,391,200
2,1,-8,0.00161016134737248,0.0114821511928038,0.0107145451675265,24242,391,200
2,1,-7,0.00594181674396254,0.0108959516723427,0.00976318634044671,24242,391,200
2,1,-6,0.00629083646820034,0.00808928338369701,0.0081887262997961,24242,391,200
2,1,-5,0.00922088651853486,0.0109528036372535,0.00676607965468589,24242,391,200
2,1,-4,0.000662981082876733,0.0122875829877468,0.00643728935206309,24242,391,200
2,1,-3,6.6029740046495e-05,0.00863450906109991,0.00424248782569377,24242,391,200
2,1,-2,-0.000569876369591996,0.00508706570170333,0.00292534657682899,24242,391,200
2,1,-1,0,0,0,24242,391,200
2,1,0,0.000793431866737596,0.00339462057293589,0.00234684871496265,24242,391,200
2,1,1,0.0092478511014344,0.00616075011869474,0.00343593931963876,24242,391,200
2,1,2,0.00227109787137529,0.0120186816970421,0.00396507132889208,24242,391,200
2,1,3,0.000851254651921003,0.00933322692649044,0.00471809919514266,24242,391,200
2,1,4,0.000103482825172779,0.00931491473817867,0.0046389881398305,24242,391,200
2,1,5,0.00430207339155953,0.0104519005158212,0.00692356378406503,24242,391,200
2,1,6,-0.00297477311063062,0.010586616663444,0.00812476154736413,24242,391,200
2,1,7,-0.00426903036240406,0.0105972116187779,0.00842284839793078,24242,391,200
2,1,8,-0.0104377508870667,0.0133360199890411,0.0100537903004474,24242,391,200
2,1,9,-0.0096465500121125,0.012684719202229,0.0102373948424412,24242,391,200
2,1,10,-0.0131172460247314,0.0109920324171877,0.0117456224344718,24242,391,200
2,1,11,-0.0110970208433228,0.0119284758145245,0.012539485887222,24242,391,200
2,1,12,-0.0119874314105693,0.0135198606340931,0.0138332098334321,24242,391,200
2,1,13,-0.017865466397848,0.0150912241700819,0.0148097348697405,24242,391,200
2,1,14,-0.0111538243679982,0.0198772436043112,0.0133004433282019,24242,391,200
2,1,15,-0.0219733165106666,0.0205403338470596,0.0160161305479807,24242,391,200
2,1,16,-0.0256597261853142,0.0210090063698716,0.0164374699434691,24242,391,200
2,1,17,-0.0217829654871234,0.0195969958489558,0.0164813746409245,24242,391,200
2,1,18,-0.0204971080400433,0.0188731089296186,0.0163502416360499,24242,391,200
2,1,19,-0.027325899425983,0.0171566269484896,0.0184286875805154,24242,391,200
2,1,20,-0.0175310773314693,0.0194751955765328,0.0192110670955932,24242,391,200
2,1,21,-0.0223047725267618,0.0199388578537859,0.0192569331023773,24242,391,200
2,1,22,-0.030801358124982,0.0188343592416816,0.0192776489512528,24242,391,200
2,1,23,-0.0337349880532132,0.020601974989037,0.0205439031502995,24242,391,200
2,1,24,-0.0405838554630089,0.0212136241359211,0.0208276771008178,24242,391,200
2,1,25,-0.045870043323805,0.022427326703098,0.0219297300503031,24242,391,200
2,1,26,-0.0373292249424428,0.0257752185596527,0.0218014861220963,24242,391,200
2,1,27,-0.0508051819074401,0.0259038288871732,0.0220378608921202,24242,391,200
2,1,28,-0.0449198627244097,0.0263804470004124,0.0224546836779566,24242,391,200
2,1,29,-0.0404652370633756,0.0262173249894361,0.0235286531990386,24242,391,200
2,1,30,-0.0438302266852985,0.02589029836826,0.0240249397778178,24242,391,200
2,1,31,-0.0479471693930052,0.0232574405591942,0.0270701256708983,24242,391,200
2,1,32,-0.0345272478602328,0.0246947645504585,0.0264336650780185,24242,391,200
2,1,33,-0.0461335087868219,0.0261609148281459,0.0271972950029757,24242,391,200
2,1,34,-0.051401036970172,0.0259955699226335,0.0275930102576606,24242,391,200
2,1,35,-0.0527929927783239,0.0261526737157904,0.0266564376716628,24242,391,200
2,1,36,-0.0468993300800232,0.0275054523957385,0.0281947442724287,24242,391,200
2,1,37,-0.049177984175371,0.0270664450560804,0.028188815223139,24242,391,200
2,1,38,-0.0457169842797246,0.0304574961327805,0.0279061858522917,24242,391,200
2,1,39,-0.0540067538551315,0.0311566287885849,0.0282131757090217,24242,391,200
2,2,-22,-0.0239916334154331,0.0575652839091949,0.0468294301468066,24242,391,200
2,2,-21,-0.0194037842463561,0.0569532179578374,0.0465254967303148,24242,391,200
2,2,-20,-0.0208558007174773,0.0569988808404918,0.0476226756804138,24242,391,200
2,2,-19,-0.0386489639395917,0.0609149469720571,0.054102182098471,24242,391,200
2,2,-18,-0.0349145513184411,0.0549104921028373,0.0510901656255542,24242,391,200
2,2,-17,-0.0208065230317197,0.0328837122261291,0.0350922039995268,24242,391,200
2,2,-16,-0.00876091239113781,0.0282853600607229,0.0267216916513836,24242,391,200
2,2,-15,0.00126737317798063,0.0233768198187579,0.0209420939601689,24242,391,200
2,2,-14,0.00699660725556046,0.0161292284259908,0.0179171960859181,24242,391,200
2,2,-13,0.013585202077819,0.0139601346103031,0.0143938859591864,24242,391,200
2,2,-12,0.0209155599675849,0.0162358062933405,0.0139118362905903,24242,391,200
2,2,-11,0.0171480541828134,0.016363011260514,0.0110523441909228,24242,391,200
2,2,-10,0.00290642461308051,0.0335818736790334,0.017027956749167,24242,391,200
2,2,-9,0.00438350728099839,0.0258967287416756,0.0110953163764731,24242,391,200
2,2,-8,0.0121998655822708,0.0180455431211619,0.00673556587941205,24242,391,200
2,2,-7,0.0190336559125517,0.0145320326254991,0.00893957858993266,24242,391,200
2,2,-6,0.0186933022117076,0.0107007106031504,0.00949534089046524,24242,391,200
2,2,-5,0.0159608033179497,0.011322668224695,0.00752661531223364,24242,391,200
2,2,-4,0.00609458323521675,0.0144495209101093,0.00546040389816059,24242,391,200
2,2,-3,0.0051204109116555,0.0143332404654912,0.00446862296849703,24242,391,200
2,2,-2,0.00230966294352663,0.006536436586102,0.00270413216370353,24242,391,200
2,2,-1,0,0,0,24242,391,200
2,2,0,-0.00136916223782617,0.00419438549392929,0.00377695963045144,24242,391,200
2,2,1,0.0135627121039568,0.011380598527857,0.00403299785750631,24242,391,200
2,2,2,0.00933781641032923,0.0220599029792869,0.00771961726135281,24242,391,200
2,2,3,0.0116568411303179,0.0165319485349033,0.0115585595358005,24242,391,200
2,2,4,0.00790344744463331,0.0150406706588167,0.0110811506048185,24242,391,200
2,2,5,0.00715609249579824,0.0165157260653543,0.0132415578740686,24242,391,200
2,2,6,0.00188418807954519,0.0154165811483182,0.0145483213894481,24242,391,200
2,2,7,-0.00246803237795909,0.0182143903612595,0.0134697663544918,24242,391,200
2,2,8,-0.00531108864454879,0.0242672990864811,0.0139082515633427,24242,391,200
2,2,9,-0.00837446909975095,0.02458072164234,0.015030130362325,24242,391,200
2,2,10,-0.00716486993354624,0.0204027548602729,0.0169158876435451,24242,391,200
2,2,11,-0.0123504577622275,0.0185673782351466,0.0193576335016594,24242,391,200
2,2,12,-0.00889660073334176,0.0198184380713589,0.0224676141657567,24242,391,200
